season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2008,Clemson,ACC,235,208,8,5,21,12,14,9,9,14,13,1,3,368,168,16,19,0,0,0,341,0,17,3044,2306,400,427,248,239,19,16,15,14,72,85,618,684,13845,14510,0,1,298,226,50,39,431,443,22,7,1450,1656,50,77,167,206,4282,3899,30,28
2008,Colorado,Big 12,226,249,18,6,25,15,12,9,9,12,12,1,2,167,104,14,9,0,0,0,70,0,4,2539,2743,404,380,226,245,9,14,19,16,65,67,516,592,12617,13497,0,0,293,221,41,36,439,456,10,21,1494,1995,68,66,181,168,3822,4579,26,18
2008,Colorado State,Mountain West,262,278,8,15,25,20,5,13,13,5,13,0,2,165,198,16,10,0,0,0,68,0,3,3413,2916,427,396,256,253,10,16,19,23,60,76,541,649,14977,13241,0,2,97,300,25,29,456,470,18,22,1919,2471,80,81,178,173,5146,5331,21,23
2008,Duke,ACC,213,212,7,5,19,19,10,11,11,10,12,1,1,151,104,12,15,0,0,0,164,0,6,2529,2584,410,315,248,179,15,12,17,17,56,56,513,490,13392,12812,0,0,127,201,35,45,419,475,9,16,1274,1818,67,66,183,168,3646,4283,22,26
2008,East Carolina,Conference USA,241,232,9,10,16,21,23,11,11,23,14,3,0,278,51,9,22,0,0,0,0,0,0,3148,2977,419,439,248,263,22,9,15,18,82,62,742,470,15563,15021,1,0,268,181,45,33,518,503,17,16,1769,1901,76,75,206,212,4765,4662,32,33
2008,Eastern Michigan,Mid-American,277,235,18,6,33,12,5,12,12,5,12,0,1,27,155,13,8,0,0,0,156,0,8,3336,2637,499,298,308,178,8,13,17,27,65,63,622,512,14175,11784,0,0,65,305,14,33,418,450,23,28,1778,2356,74,62,183,140,5010,4903,18,20
2008,Florida,SEC,306,234,11,8,16,24,9,10,10,9,14,5,0,527,60,5,26,0,0,0,232,0,10,3099,2687,329,456,211,242,26,5,33,12,102,87,839,702,15416,15314,2,0,592,81,52,23,545,440,42,9,3235,1476,83,63,161,192,6230,3994,14,36
2008,Florida Atlantic,Sun Belt,266,263,2,12,12,22,15,7,7,15,13,1,1,143,161,15,13,0,0,0,0,0,0,3435,2957,457,402,243,258,13,15,25,23,95,78,887,652,13153,14310,0,0,247,157,36,36,416,528,16,23,1804,2323,73,70,176,178,5116,5206,30,20
2008,Florida International,Sun Belt,177,230,6,7,19,18,11,9,9,11,12,2,1,225,232,8,14,0,0,141,28,6,3,2726,2633,343,394,183,233,14,8,17,21,103,69,789,597,12054,13583,1,1,231,368,33,50,411,467,15,19,1169,1817,61,71,175,162,3664,4045,19,23
2008,Florida State,ACC,265,214,4,10,12,23,12,20,20,12,13,1,2,56,287,16,9,0,0,0,335,0,16,2693,2298,387,342,211,175,9,16,18,15,101,76,932,593,14950,13731,1,0,209,138,38,24,483,450,27,12,2328,1723,79,43,172,167,4834,3834,28,29
2008,Fresno State,Western Athletic,269,261,8,10,12,22,12,8,8,12,13,1,0,102,58,12,5,0,0,0,0,0,0,2800,2737,372,384,221,224,5,12,18,20,64,81,543,749,14108,14116,3,2,350,448,29,41,479,490,24,24,2370,2730,68,67,165,178,5034,5341,24,13
2008,Georgia,SEC,273,227,6,9,13,22,9,5,5,9,13,3,1,203,286,10,11,0,0,0,128,0,7,3737,2617,400,377,246,210,11,10,27,17,112,66,938,558,13088,14054,1,0,422,121,42,30,426,439,21,24,1928,1590,66,62,157,175,5538,4056,19,16
2008,Georgia Tech,ACC,214,224,12,10,28,25,20,14,14,20,13,3,0,245,28,7,18,0,0,0,162,0,9,1396,2627,165,415,74,246,18,7,5,20,63,58,570,487,14710,13944,0,0,182,147,42,22,640,432,32,13,3552,1564,59,72,161,189,4842,4076,27,32
2008,Hawai'i,Western Athletic,262,249,6,16,13,24,19,17,17,19,14,1,3,252,240,22,13,0,0,0,0,0,0,3876,3030,490,369,290,216,15,22,24,26,121,73,1082,623,15018,12531,0,1,62,261,41,38,412,489,18,17,1323,2009,63,63,182,184,4841,4839,41,30
2008,Houston,Conference USA,355,285,10,7,20,23,18,12,12,18,13,2,1,318,198,12,13,0,0,0,144,0,9,5410,3223,610,419,411,252,13,11,45,27,81,90,736,747,12959,15528,0,1,163,209,30,23,406,547,23,23,2095,2277,93,85,182,196,7316,5375,30,25
2008,Idaho,Western Athletic,212,290,6,10,24,22,14,9,9,14,12,0,1,51,352,20,9,0,0,0,171,0,5,2507,3204,379,401,200,268,9,20,20,29,73,71,684,670,13173,12634,1,2,92,480,20,43,424,448,9,35,1598,2515,72,68,176,152,3851,5664,34,18
2008,Illinois,Big Ten,257,225,5,6,15,14,12,16,16,12,12,1,1,73,274,16,6,0,0,0,140,0,7,3393,2501,393,342,223,200,6,16,22,18,66,45,612,405,12901,13416,0,0,117,284,25,33,460,464,17,16,2034,1835,67,64,162,172,5266,4204,28,22
2008,Indiana,Big Ten,204,271,6,8,23,10,11,16,16,11,12,0,1,15,140,12,6,0,0,82,123,6,5,2331,3262,358,396,193,250,6,11,11,20,64,48,591,467,12287,14276,0,0,144,147,24,30,445,501,19,30,2003,2061,47,74,170,155,3998,4744,23,22
2008,Iowa,Big Ten,269,215,7,9,14,16,15,9,9,15,13,1,0,439,23,11,23,0,0,0,74,0,5,2524,2672,320,463,187,256,23,11,16,9,53,65,446,604,14997,13608,1,0,413,60,51,31,515,397,30,7,2453,1222,65,67,159,194,4815,3787,26,32
2008,Iowa State,Big 12,241,270,10,12,20,16,12,18,18,12,12,1,1,208,142,11,11,0,0,0,156,0,9,3092,3416,438,371,261,250,11,11,17,31,77,58,679,472,13564,12685,0,1,148,168,18,29,403,438,18,25,1661,2114,67,76,177,150,4642,5434,23,29
2008,Kansas,Big 12,291,275,8,11,16,23,10,10,10,10,13,0,0,122,74,12,14,0,0,28,230,3,12,4137,3686,486,511,325,315,14,12,33,27,58,73,538,579,14532,14195,1,0,278,221,30,32,435,399,23,22,1591,1585,91,74,180,179,5237,5018,22,24
2008,Kansas State,Big 12,250,302,17,11,34,22,15,7,7,15,12,1,0,145,98,10,10,0,0,0,143,0,8,3359,3258,425,424,250,257,10,10,22,26,67,84,549,662,12208,14237,5,1,428,205,46,34,408,502,26,31,1590,2612,69,83,167,180,4825,5749,25,17
2008,Kent State,Mid-American,254,230,12,10,24,18,16,12,12,16,12,0,0,50,137,11,10,0,0,0,89,0,4,2158,2688,300,334,165,211,10,11,14,15,62,59,466,567,12559,13481,0,0,90,175,30,29,527,473,27,31,2767,2144,66,69,162,159,4803,4742,27,22
2008,Kentucky,SEC,211,201,10,7,19,16,9,15,15,9,13,1,1,81,159,13,12,0,0,0,9,0,1,2320,2671,415,359,227,188,12,13,11,18,69,73,562,670,13702,13551,0,0,386,253,53,44,444,477,18,15,1657,1810,61,59,194,172,3891,4322,22,27
2008,LSU,SEC,252,205,7,7,18,19,2,13,13,2,14,0,7,51,461,18,8,0,0,160,198,6,16,2770,2806,388,410,205,219,8,18,21,15,81,75,634,637,14641,14497,1,0,380,127,50,34,490,417,27,17,2165,1427,70,55,181,178,4481,3834,20,21
2008,Louisiana,Sun Belt,250,265,4,10,15,14,10,11,11,10,12,1,2,152,151,15,9,0,0,42,88,2,6,2329,2728,288,347,183,208,9,14,18,24,85,86,694,739,14615,13344,0,0,201,87,27,26,533,485,32,23,3164,2559,75,68,158,159,4995,4746,25,20
2008,Louisiana Tech,Western Athletic,234,256,6,10,19,21,12,12,12,12,13,3,1,230,101,10,17,0,0,0,103,0,6,2180,3665,343,470,158,282,17,10,9,25,79,76,683,646,12769,14647,3,1,402,174,46,44,523,435,23,12,2432,1350,62,73,189,193,4460,4895,22,29
2008,Louisville,Big East,242,213,11,6,24,12,16,11,11,16,12,0,3,15,202,17,8,0,0,0,113,0,5,2702,2988,391,383,227,226,8,17,16,26,74,85,671,715,13851,12369,1,1,222,242,40,45,454,370,18,14,1974,1554,67,60,177,162,4520,4426,33,19
2008,Marshall,Conference USA,202,280,10,10,20,12,9,9,9,9,12,0,0,118,230,14,9,0,0,0,103,0,5,2166,3177,351,425,176,249,9,14,17,18,62,70,530,597,12217,14041,0,0,103,86,32,35,423,498,13,20,1893,1973,64,77,174,187,3965,5017,23,18
2008,Maryland,ACC,233,261,8,11,15,21,15,6,6,15,13,0,1,43,150,13,10,0,0,0,71,0,3,2895,2985,399,427,227,257,10,13,15,20,61,66,536,580,13060,15594,0,0,189,88,39,36,435,487,18,13,1872,1907,69,68,175,184,4559,4744,28,16
2008,Memphis,Conference USA,309,219,10,11,19,13,6,11,11,6,13,0,1,56,220,12,7,0,0,0,93,0,5,2979,2761,437,349,247,190,7,12,20,19,59,72,519,709,15517,12836,0,0,221,142,39,32,540,426,25,20,2533,1987,91,61,196,162,5424,4599,18,18
2008,Miami,ACC,221,213,13,8,19,21,6,13,13,6,13,1,2,36,233,20,4,0,0,0,140,0,9,2763,2375,411,336,237,172,4,20,22,15,74,61,605,527,14305,14430,1,0,319,156,34,41,426,493,17,21,1680,1974,64,66,189,182,4238,4127,26,17
2008,Miami (OH),Mid-American,229,224,7,7,25,13,16,9,9,16,12,0,1,172,152,12,6,0,0,0,73,0,4,2789,2286,461,297,265,185,6,12,10,21,62,61,499,583,13835,12675,3,0,245,328,29,31,376,459,10,29,1287,2500,75,67,182,152,3902,4746,28,15
2008,Michigan,Big Ten,187,203,14,4,20,12,19,14,14,19,12,1,1,119,269,12,9,0,0,0,0,0,0,1854,2971,338,374,165,216,9,12,11,19,57,65,500,570,12125,14242,2,0,224,165,39,42,453,462,17,21,1771,1643,48,76,176,196,3489,4403,31,23
2008,Michigan State,Big Ten,243,229,9,3,15,17,14,11,11,14,13,2,0,240,116,10,15,0,0,0,0,0,0,2969,2969,399,422,214,224,14,10,11,18,66,81,600,705,14601,13674,0,1,279,290,40,47,511,450,24,16,1692,1852,66,78,191,191,4465,4626,24,26
2008,Middle Tennessee,Sun Belt,225,212,10,7,23,16,10,13,13,10,12,1,1,132,279,11,11,0,0,88,42,6,2,3035,2693,414,365,256,216,11,11,18,17,68,68,607,508,13385,13467,0,1,81,384,32,41,412,453,15,20,1283,1842,74,70,183,164,3774,4001,21,24
2008,Minnesota,Big Ten,215,252,12,6,20,13,11,18,18,11,13,2,2,247,207,8,15,0,0,0,178,0,6,3052,3324,415,415,258,245,15,8,15,21,83,55,695,435,14299,14254,0,0,179,228,39,48,436,458,20,13,1350,1863,63,69,182,177,4198,4987,19,33
2008,Mississippi State,SEC,187,200,8,10,18,11,9,8,8,9,12,0,2,86,177,12,8,0,0,0,120,0,7,2366,2189,384,324,210,169,8,12,10,13,67,76,531,643,13237,12886,0,1,173,431,40,53,398,443,13,19,1207,1811,58,60,178,168,3299,3930,21,16
2008,Missouri,Big 12,358,327,6,14,14,27,8,11,11,8,14,5,1,268,158,18,14,0,0,0,180,0,7,4719,4272,565,583,404,374,14,18,41,29,58,98,533,827,13488,16908,1,0,300,35,47,15,417,510,28,19,2153,1748,87,106,163,231,6778,5761,26,25
2008,NC State,ACC,224,277,6,12,16,21,7,11,11,7,13,1,2,197,244,14,18,0,0,0,118,0,6,2879,3327,392,447,197,278,18,14,20,20,71,64,550,591,13916,14376,0,0,164,128,25,36,442,442,14,17,1601,1849,68,69,180,174,4279,5082,21,29
2008,Navy,FBS Independents,224,239,14,9,23,21,11,15,15,11,13,1,0,245,54,5,16,0,0,0,112,0,6,843,2812,93,341,46,227,16,5,6,17,40,62,338,509,14778,13592,2,1,126,224,22,40,715,467,32,19,3801,1753,85,76,179,161,4593,4507,16,31
2008,Nebraska,Big 12,295,227,5,10,13,21,18,5,5,18,13,2,3,202,249,11,12,0,0,0,0,0,0,3782,3303,433,385,295,222,12,11,27,19,93,64,785,477,16292,12544,1,0,376,208,41,28,486,418,27,24,2207,1514,84,57,179,169,5860,4548,29,17
2008,Nevada,Western Athletic,329,249,13,8,26,27,17,11,11,17,13,3,2,227,130,9,16,0,0,0,74,0,4,3147,4253,418,506,224,271,16,9,22,31,88,87,748,695,15342,12878,0,1,163,339,37,44,593,377,39,17,3611,1152,81,72,200,189,6611,5203,26,27
2008,New Mexico,Mountain West,220,213,14,8,24,19,9,16,16,9,12,1,2,157,254,14,12,0,0,0,0,0,0,1693,2679,288,366,159,211,12,14,4,24,82,64,684,572,13134,12880,0,1,339,200,38,43,540,439,23,6,2499,1467,64,73,182,173,4075,4029,23,28
2008,New Mexico State,Western Athletic,219,249,15,8,37,16,13,15,15,13,12,0,4,148,463,16,9,0,0,0,137,0,7,3927,1964,492,300,330,176,9,16,25,14,65,86,544,740,13167,13419,1,2,179,339,22,36,318,508,7,31,651,2642,64,61,174,151,4267,4555,29,24
2008,North Carolina,ACC,205,265,6,5,14,19,12,10,10,12,13,4,0,467,89,12,20,0,0,0,126,0,5,2797,3062,320,466,182,287,20,12,21,15,63,72,550,609,12935,16072,2,0,240,203,31,30,451,484,18,15,1594,1812,74,89,173,206,4178,4750,24,30
2008,North Texas,Sun Belt,246,256,12,4,25,10,16,6,6,16,12,1,2,246,215,17,10,0,0,0,0,0,0,3000,3381,514,370,318,240,10,17,15,34,79,73,659,645,13538,11715,0,2,46,575,21,54,370,441,14,37,1528,2485,72,64,192,133,4356,5791,33,16
2008,Northern Illinois,Mid-American,230,213,10,8,19,22,6,17,17,6,13,1,0,93,127,12,6,0,0,0,85,0,6,2212,2220,312,338,176,208,6,12,13,13,63,61,570,464,14980,13770,0,1,107,150,25,29,501,437,22,13,2226,1776,74,63,170,165,4356,3870,18,23
2008,Northwestern,Big Ten,263,250,2,12,7,27,11,14,14,11,13,2,1,116,233,18,13,0,0,0,99,0,6,3008,2924,458,472,279,277,13,17,20,13,61,78,567,688,13684,14877,0,2,191,240,36,40,491,454,15,15,1843,1643,97,67,209,195,4660,4427,29,27
2008,Notre Dame,FBS Independents,249,233,11,5,30,13,13,11,11,13,13,1,2,228,134,17,14,0,0,0,0,0,0,3380,2739,447,422,271,228,14,17,25,15,69,95,649,834,14841,13586,1,0,232,153,48,38,436,430,11,18,1426,1744,63,57,181,174,4616,4288,30,25
2008,Ohio,Mid-American,219,236,11,6,22,14,19,7,7,19,12,0,0,220,174,14,12,0,0,0,174,0,7,2987,2421,386,356,228,212,12,14,21,16,78,56,688,468,13054,13090,1,3,255,276,34,28,392,463,9,22,1542,1891,67,84,169,174,4337,4183,33,19
2008,Ohio State,Big Ten,230,232,4,11,9,18,8,17,17,8,13,0,1,105,82,6,15,0,0,0,137,0,7,2148,2561,267,440,160,253,15,6,17,12,68,60,567,507,14993,13402,2,0,455,66,50,30,540,406,21,7,2502,1433,73,66,171,187,4455,3819,14,32
2008,Oklahoma,Big 12,385,274,12,15,23,30,2,16,16,2,14,1,0,271,-5,9,19,0,0,0,145,0,9,4988,3742,517,527,350,292,19,9,51,22,102,93,905,674,14885,15516,1,0,272,50,49,20,589,469,45,19,2779,1626,101,75,197,206,7670,5147,11,35
2008,Oklahoma State,Big 12,324,296,14,18,20,27,11,15,15,11,13,2,0,87,171,10,12,0,0,0,141,0,7,3239,3583,326,525,210,326,12,10,25,28,84,76,706,643,14767,13732,2,0,368,85,28,21,582,414,38,21,3191,1792,70,71,154,177,6340,5272,21,27
2008,Ole Miss,SEC,255,222,9,12,14,22,11,7,7,11,13,1,2,274,267,15,16,0,0,0,121,0,4,2977,3156,340,437,190,257,16,15,27,17,66,79,624,596,14367,14121,1,0,380,89,51,32,520,411,21,9,2424,1112,75,60,172,187,5299,3994,26,23
2008,Oregon,Pac-10,302,276,8,8,20,20,14,16,16,14,13,3,0,236,173,12,16,0,0,0,0,0,0,2783,3746,374,531,204,307,16,12,20,25,91,92,792,852,12053,16414,1,0,363,198,41,28,585,503,47,18,3641,1552,72,89,182,226,6303,5065,26,32
2008,Oregon State,Pac-10,280,206,10,7,16,14,8,11,11,8,13,2,5,186,289,15,13,0,0,0,0,0,0,3403,2627,448,354,270,183,13,15,25,15,87,91,738,802,15109,13181,1,0,393,231,54,31,487,454,21,15,2055,1706,72,52,183,175,5292,4058,23,24
2008,Penn State,Big Ten,299,206,5,13,13,24,11,8,8,11,13,0,0,199,64,6,16,0,0,42,268,2,19,3213,2584,383,399,224,225,16,6,24,10,49,62,408,564,15826,13886,1,0,259,64,52,21,511,430,36,12,2677,1212,90,60,173,186,5394,3461,17,24
2008,Pittsburgh,Big East,239,217,13,8,19,19,17,10,10,17,13,2,0,162,319,14,16,0,0,0,0,0,0,2828,2739,381,396,213,215,16,14,10,19,57,73,440,624,14913,13683,0,1,273,90,47,43,492,451,29,14,1808,1614,63,64,181,188,4452,4123,31,26
2008,Purdue,Big Ten,254,230,15,10,29,22,11,10,10,11,12,1,2,177,206,13,10,0,0,0,84,0,5,3143,2329,502,360,295,202,10,13,16,14,60,76,484,603,13198,13181,1,3,81,300,27,35,392,466,19,17,1498,2098,71,60,184,169,4493,4297,24,20
2008,Rice,Conference USA,338,306,8,16,17,27,10,16,16,10,13,4,0,278,104,7,16,0,0,0,0,0,0,4489,3699,516,478,339,271,16,7,48,34,64,72,552,633,14634,13872,0,1,155,230,35,32,449,461,21,24,1868,2376,92,83,180,184,6122,5879,17,32
2008,Rutgers,Big East,264,201,6,7,15,13,7,13,13,7,13,1,1,174,211,15,10,0,0,0,89,0,6,3666,2657,415,322,250,189,10,15,26,11,58,72,505,610,14506,13755,0,1,163,235,39,38,423,469,21,15,1664,1763,66,56,163,173,5179,4250,22,23
2008,SMU,Conference USA,205,273,4,8,9,14,8,12,12,8,12,0,2,83,287,25,8,0,0,0,149,0,7,3463,3157,476,340,269,218,8,24,29,33,73,71,570,638,11446,13422,0,0,101,209,21,30,217,548,3,24,497,2707,48,86,139,160,3772,5754,33,20
2008,San Diego State,Mountain West,207,279,7,11,15,18,17,10,10,17,12,2,3,176,205,11,9,0,0,0,99,0,6,3009,2604,489,311,271,205,9,11,16,21,72,64,597,564,11418,14842,0,0,115,324,35,45,284,583,11,35,878,2970,54,86,166,172,3749,5529,28,19
2008,San José State,Western Athletic,174,200,7,5,19,12,7,13,13,7,12,4,3,311,183,13,16,0,0,0,31,0,2,2575,2267,383,356,236,187,16,14,12,9,81,103,623,945,12766,13403,0,1,233,163,44,42,386,425,11,18,1040,1697,51,55,178,170,3394,3740,20,29
2008,South Carolina,SEC,241,214,12,5,18,11,12,15,15,12,13,1,2,234,376,27,14,0,0,0,74,0,4,3124,2261,452,328,249,189,14,27,20,9,75,69,640,586,14188,14351,0,0,136,222,40,32,417,476,7,23,1223,1725,70,66,180,177,4115,3795,39,29
2008,South Florida,Big East,292,212,6,3,14,12,11,9,9,11,13,0,1,90,209,15,10,0,0,0,134,0,7,3356,2646,407,378,255,201,10,15,18,16,111,96,882,791,14535,13880,2,0,425,109,55,29,518,436,24,12,2150,1238,82,69,174,188,5265,3739,26,19
2008,Southern Miss,Conference USA,287,266,18,5,26,13,7,12,12,7,13,0,0,98,74,9,17,0,0,0,0,0,0,3320,3113,457,447,262,260,17,9,23,25,98,77,957,694,14441,13800,0,0,192,329,39,27,531,428,29,13,2502,1822,92,70,209,172,5636,4764,16,29
2008,Stanford,Pac-10,225,255,8,7,14,11,11,17,17,11,12,1,1,102,146,15,7,0,0,0,0,0,0,1978,2972,287,385,162,243,7,15,11,18,82,83,738,709,13067,12930,1,0,222,77,34,31,490,427,26,20,2395,1835,58,68,150,158,4221,4555,26,24
2008,Syracuse,Big East,164,270,8,9,20,11,12,9,9,12,12,0,2,31,132,8,8,0,0,0,155,0,7,1621,2821,299,384,141,242,7,8,11,27,54,70,460,639,12021,14350,2,1,49,328,35,48,392,454,11,18,1784,2273,45,85,156,166,3242,4974,20,17
2008,TCU,Mountain West,305,159,10,5,18,13,7,21,21,7,13,2,0,156,136,8,15,0,0,0,116,0,9,2755,2535,371,384,217,193,15,8,14,8,114,55,937,513,16062,11644,0,1,417,193,62,32,642,355,39,9,2863,612,111,50,217,175,5477,2831,15,36
2008,Temple,Mid-American,179,257,3,14,13,26,12,16,16,12,12,0,0,149,136,13,11,0,0,0,0,0,0,2642,2801,339,410,187,247,11,13,22,14,81,58,664,592,11905,14169,0,0,250,265,36,33,413,489,12,20,1142,1996,66,66,170,182,3577,4656,25,27
2008,Tennessee,SEC,171,196,5,7,14,14,10,3,3,10,12,4,3,478,193,9,17,0,0,0,0,0,0,1920,2060,309,332,153,186,17,9,8,8,66,69,539,539,12843,12232,0,1,212,257,36,41,409,444,14,6,1475,1237,58,69,167,186,3225,3162,19,20
