season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2017,Hawai'i,Mountain West,239,274,10,12,28,18,6,6,6,6,12,1,1,130,79,8,9,0,2,812,957,40,48,2814,2983,423,334,260,213,9,8,19,29,93,68,826,619,22658,20542,0,0,30,201,6,29,420,480,15,23,2018,2522,24,30,70,59,64,80,168,164,4832,5505,14,15
2017,Houston,American Athletic,252,274,8,14,18,22,11,6,6,13,12,1,1,292,156,12,15,0,1,721,767,32,37,3136,3291,411,473,281,295,15,12,16,10,72,79,646,637,20191,23009,0,0,70,48,16,9,446,471,25,19,2002,1775,23,17,81,73,81,79,179,203,5138,5066,23,21
2017,Idaho,Sun Belt,210,245,9,10,25,14,9,9,9,10,12,0,0,131,82,7,9,0,0,529,487,32,22,2699,2668,378,372,230,227,9,7,21,16,64,58,567,502,22211,20989,0,1,77,346,13,25,446,463,10,19,1495,2006,27,50,90,94,65,72,182,178,4194,4674,16,18
2017,Illinois,Big Ten,174,269,4,12,10,18,7,10,8,7,12,1,2,105,335,19,9,0,0,693,212,36,11,2098,2399,339,338,168,201,9,19,8,20,85,75,768,716,20336,22864,0,0,74,143,12,31,386,549,11,27,1267,2620,20,41,54,85,58,76,173,174,3365,5019,26,19
2017,Indiana,Big Ten,252,210,9,9,19,17,7,8,8,7,12,0,0,34,98,13,5,0,1,623,647,33,27,3188,2156,502,332,306,181,5,13,25,18,71,91,707,796,20437,22763,2,1,368,124,29,26,449,497,11,15,1561,1925,34,29,85,74,80,55,212,185,4749,4081,20,13
2017,Iowa,Big Ten,226,244,14,12,22,25,13,5,5,12,13,4,0,423,43,6,21,0,0,831,632,34,37,2473,2767,355,459,199,257,21,6,27,19,66,79,534,711,23525,23275,0,0,123,79,20,17,481,455,17,10,1810,1880,29,25,63,83,62,65,180,188,4283,4647,19,26
2017,Iowa State,Big 12,274,260,14,7,20,16,1,8,8,1,13,3,0,286,106,9,12,0,1,576,737,29,31,3548,3096,477,422,300,283,12,9,27,23,57,93,516,877,23602,23198,1,0,181,91,20,16,427,460,16,10,1470,1664,26,19,96,55,73,77,186,189,5018,4760,10,20
2017,Kansas,Big 12,194,265,13,13,24,21,9,5,5,9,12,0,2,12,229,17,4,0,1,1045,744,51,32,2717,3561,460,382,249,265,4,17,14,31,66,72,537,605,19809,23391,0,2,65,366,14,21,391,491,11,31,1231,2059,22,29,88,92,58,71,201,178,3948,5620,26,9
2017,Kansas State,Big 12,226,273,3,13,9,24,5,11,11,4,13,2,0,130,94,8,12,2,0,1135,630,47,38,2259,4018,270,526,156,327,12,8,16,23,67,74,596,602,23878,22922,1,0,395,81,29,17,519,427,29,17,2584,1530,24,26,65,91,51,80,152,195,4843,5548,13,23
2017,Kent State,Mid-American,169,241,4,10,20,15,11,7,6,9,12,0,3,66,254,15,12,0,1,883,687,51,27,1472,2341,234,302,114,169,12,15,8,19,94,79,895,641,22630,20570,0,0,121,92,21,27,520,487,10,31,1830,2559,25,45,79,115,50,46,174,147,3302,4900,26,19
2017,Kentucky,SEC,242,289,6,18,10,29,8,7,4,7,13,0,2,90,129,7,11,0,0,1036,716,48,35,2446,3271,330,427,196,274,11,7,10,21,71,91,626,787,23661,23139,0,0,112,84,8,19,488,466,27,23,2102,2279,30,31,63,75,66,75,168,186,4548,5550,15,18
2017,LSU,SEC,260,211,4,8,10,21,4,6,6,4,13,0,0,54,16,4,12,0,0,385,760,21,40,2645,2439,300,378,179,202,12,4,17,11,75,64,658,465,25414,21386,2,0,191,69,19,11,563,433,25,16,2699,1669,39,30,77,68,72,63,173,179,5344,4108,8,18
2017,Louisiana,Sun Belt,247,301,9,10,18,17,4,6,6,4,12,0,1,109,85,12,9,2,1,900,886,42,40,2578,3073,376,362,214,236,9,12,16,21,58,64,487,555,21295,21905,0,0,233,117,19,8,452,537,27,39,2204,2839,20,32,61,78,59,82,165,169,4782,5912,16,15
2017,Louisiana Tech,Conference USA,281,274,9,10,16,15,10,9,8,7,13,5,0,414,121,5,19,0,1,668,1168,30,58,2997,2708,420,405,233,236,19,5,17,17,61,69,527,522,23541,23259,1,1,94,97,15,14,495,492,22,21,2242,2304,23,25,61,73,74,72,182,174,5239,5012,15,28
2017,Louisville,ACC,352,266,19,11,30,19,11,10,9,6,13,2,2,230,163,10,13,0,1,483,1306,25,66,3898,2921,464,385,277,224,13,10,29,18,82,74,664,719,23728,23072,0,0,123,129,24,21,495,514,33,24,3186,2124,27,33,79,67,80,74,182,179,7084,5045,21,23
2017,Marshall,Conference USA,265,250,9,11,21,25,9,9,9,9,13,3,1,170,62,14,6,2,0,862,550,42,31,3115,2867,443,432,266,240,6,14,25,18,84,72,777,729,24200,22600,0,0,41,75,22,15,455,465,14,13,1823,1575,32,11,94,66,83,68,187,189,4938,4442,23,15
2017,Maryland,Big Ten,201,284,11,8,24,16,6,6,6,6,12,0,4,42,330,8,10,1,0,1294,960,61,50,1940,2743,318,406,175,239,8,8,15,23,83,70,774,690,19637,23563,1,1,189,153,19,14,436,490,19,29,1940,2290,17,35,68,90,46,92,162,186,3880,5033,14,16
2017,Massachusetts,FBS Independents,260,229,15,9,24,21,11,7,7,9,12,2,1,205,145,6,13,0,0,889,1050,46,46,3570,2484,447,364,272,194,13,6,26,17,79,89,679,877,20993,22207,0,1,79,429,18,32,418,480,19,27,1626,2375,23,46,84,89,60,67,174,182,5196,4859,17,20
2017,Memphis,American Athletic,327,318,11,20,20,30,6,15,15,6,13,2,0,245,146,10,16,4,0,1249,1296,48,75,4355,3667,488,486,307,283,17,10,39,31,111,98,1006,840,20596,26204,0,0,115,23,21,5,453,568,33,25,2562,2394,26,21,91,74,74,98,171,216,6917,6061,16,31
2017,Miami,ACC,251,270,6,9,9,23,4,14,14,4,13,2,0,228,135,14,17,0,1,757,962,36,46,3144,2822,425,448,226,256,17,14,26,19,69,74,656,655,20719,26081,0,0,220,69,14,12,415,541,19,10,2104,1895,39,29,102,59,47,87,163,221,5248,4717,18,31
2017,Miami (OH),Mid-American,248,225,9,10,18,25,7,6,6,6,12,1,2,161,209,11,11,0,2,708,655,40,31,2861,2410,388,365,213,192,11,11,24,19,86,68,757,662,22626,20574,0,0,25,15,6,12,443,449,12,13,1742,2001,18,22,56,46,63,69,168,178,4603,4411,18,17
2017,Michigan,Big Ten,227,178,9,5,16,11,11,7,6,10,13,2,2,206,147,10,10,0,0,577,555,31,37,2226,1951,346,328,185,160,10,10,9,11,86,70,743,599,24923,21877,1,1,328,198,43,23,529,451,26,16,2310,1572,42,36,113,87,62,47,191,180,4536,3523,21,17
2017,Michigan State,Big Ten,281,206,11,9,19,15,12,9,9,12,13,1,1,151,119,8,14,0,1,706,982,33,47,2798,2630,424,426,247,241,14,8,20,15,84,63,768,592,27546,19254,0,0,82,31,21,12,546,368,18,12,2182,1239,28,21,65,71,93,57,208,175,4980,3869,20,23
2017,Middle Tennessee,Conference USA,274,256,7,15,16,33,6,6,6,6,13,0,2,64,239,17,5,0,0,531,766,27,29,3264,2902,473,435,282,269,5,18,23,18,84,75,809,747,22967,23833,1,0,130,54,18,10,427,504,15,19,1850,1743,32,25,97,84,67,71,178,204,5114,4645,23,11
2017,Minnesota,Big Ten,197,208,10,7,13,17,7,10,10,7,12,2,2,98,247,11,8,1,0,753,768,35,35,1513,2094,232,332,110,210,8,12,9,16,39,64,338,640,22286,20914,0,0,36,114,9,19,526,422,20,19,2187,2066,23,23,71,64,53,63,158,164,3700,4160,18,18
2017,Mississippi State,SEC,299,175,13,6,25,16,8,8,8,8,13,3,2,384,366,14,13,0,0,604,520,29,29,2170,2271,353,313,191,159,13,14,17,13,80,65,710,626,26040,20760,2,0,247,43,25,10,634,448,30,18,3272,1711,36,13,85,58,91,52,198,170,5442,3982,22,21
2017,Missouri,SEC,304,267,3,9,11,17,11,5,3,10,13,1,1,140,227,14,12,0,1,908,851,42,39,4012,3308,430,441,247,263,12,14,44,20,96,77,774,648,19517,27283,2,0,232,92,14,11,486,521,16,27,2516,2075,33,13,103,40,78,92,173,212,6528,5383,25,17
2017,NC State,ACC,302,254,14,10,25,21,7,7,7,7,13,2,1,202,141,6,14,0,1,750,1085,33,54,3576,3292,484,463,315,261,14,6,17,21,78,77,712,639,25552,21248,2,1,197,237,18,18,497,435,35,15,2297,1703,30,14,85,80,84,79,188,192,5873,4995,13,21
2017,Navy,American Athletic,275,233,23,9,35,18,9,9,9,9,13,0,0,52,56,10,7,0,1,730,929,38,50,1005,2805,102,333,42,204,7,10,10,23,53,67,528,523,28316,18484,0,0,58,69,8,14,822,447,42,18,4568,2009,16,16,63,58,85,68,187,161,5573,4814,19,16
2017,Nebraska,Big Ten,236,279,13,7,27,14,2,3,3,1,12,2,4,138,376,17,9,1,1,859,726,39,31,3330,2657,459,363,265,234,9,17,23,19,75,72,728,638,22008,21192,0,1,93,111,15,12,368,463,13,33,1290,2577,14,24,54,69,68,62,181,144,4620,5234,19,12
2017,Nevada,Mountain West,238,298,11,12,28,22,6,11,11,6,12,0,1,156,123,15,8,0,1,908,625,44,28,3245,3157,451,359,270,240,8,15,30,24,58,91,519,873,18528,24672,1,1,130,165,15,12,362,565,12,24,1526,2499,23,16,81,56,66,77,167,174,4771,5656,21,19
2017,New Mexico,Mountain West,211,235,10,6,23,12,15,7,7,15,12,1,0,162,131,14,6,1,0,906,151,43,9,1489,2887,242,373,120,222,6,14,8,28,73,64,613,599,23333,19867,0,1,58,117,17,11,542,406,21,20,2825,1889,21,15,59,53,49,62,163,162,4314,4776,29,13
2017,New Mexico State,Sun Belt,290,282,7,11,13,19,7,11,11,7,13,1,1,82,339,22,16,2,2,677,1019,29,38,4422,3047,641,452,397,264,16,22,29,21,89,89,729,772,22100,24700,0,0,77,200,12,32,357,520,18,25,1388,2164,44,32,95,77,92,55,211,188,5810,5211,29,27
2017,North Carolina,ACC,235,265,13,17,21,24,6,9,9,5,12,0,2,100,363,16,7,2,1,1011,536,43,28,2705,2677,407,363,221,201,7,16,20,22,93,64,872,577,19113,24087,0,1,226,304,21,24,427,532,17,21,1730,2554,23,30,72,79,50,70,165,187,4435,5231,22,16
2017,North Texas,Conference USA,340,289,18,19,32,34,12,8,6,12,14,0,1,16,154,15,8,0,2,876,1291,47,58,4078,3205,519,423,327,233,8,15,32,24,69,80,613,719,25418,24982,2,0,198,27,21,9,518,590,28,35,2288,2835,23,39,76,97,84,94,194,212,6366,6040,27,16
2017,Northern Illinois,Mid-American,263,222,5,10,17,18,13,7,5,12,13,3,1,267,157,11,15,0,1,848,904,41,46,2599,2841,405,427,231,242,15,11,25,16,80,78,722,807,22298,24502,2,1,154,129,34,18,558,526,18,14,2312,1560,43,27,115,76,80,67,207,220,4911,4401,24,22
2017,Northwestern,Big Ten,296,249,22,8,39,22,6,8,7,4,13,1,2,207,139,12,17,0,0,479,814,25,45,3040,3244,461,495,276,283,17,12,17,18,64,67,637,636,24013,22787,0,0,94,110,13,19,537,430,30,13,2264,1400,32,31,98,73,72,73,204,202,5304,4644,18,25
2017,Notre Dame,FBS Independents,273,260,10,11,18,24,7,10,10,7,13,2,1,209,158,10,10,0,0,712,1286,36,57,2327,2791,351,445,181,252,10,10,20,23,75,85,633,716,21496,25304,0,1,156,227,24,28,560,506,35,9,3501,2008,24,25,72,66,84,73,192,208,5828,4799,17,20
2017,Ohio,Mid-American,290,236,8,12,12,29,12,8,7,10,13,2,0,145,123,9,9,0,0,749,1272,36,73,2451,3395,321,496,178,280,9,9,20,25,67,100,590,898,24120,22680,0,0,167,105,21,19,554,416,44,11,3179,1436,34,16,76,75,67,58,164,194,5630,4831,21,17
2017,Ohio State,Big Ten,354,235,15,13,22,27,9,11,11,9,14,1,3,160,144,10,13,0,2,678,1428,28,82,3679,2742,440,447,287,246,13,10,39,16,97,83,943,721,23860,26540,0,0,166,54,33,7,589,501,34,13,3405,1471,45,22,114,59,86,69,185,216,7084,4213,19,24
2017,Oklahoma,Big 12,362,287,12,13,23,22,7,10,10,7,14,1,0,145,81,6,8,0,0,751,485,40,21,5065,3338,433,447,309,267,8,6,47,23,82,74,808,632,26733,23667,0,0,95,131,18,8,546,500,33,24,3049,2191,23,25,69,64,69,73,162,192,8114,5529,13,18
2017,Oklahoma State,Big 12,360,288,13,9,20,17,11,7,4,10,13,2,2,244,151,10,17,0,1,533,1278,29,66,5059,3492,503,460,325,265,17,10,37,19,66,76,597,623,21927,24873,0,2,83,89,17,14,505,506,34,23,2337,1829,30,24,95,82,82,80,180,206,7396,5321,21,24
2017,Old Dominion,Conference USA,205,271,8,10,25,19,6,8,8,6,12,0,0,76,99,14,8,3,0,872,744,34,38,2021,2682,350,356,193,220,8,14,9,19,48,58,430,603,20620,22580,0,1,210,127,25,21,461,529,17,30,1967,2450,31,19,76,72,62,84,180,185,3988,5132,20,16
2017,Ole Miss,SEC,255,278,4,12,10,19,5,5,5,5,12,0,3,104,258,13,8,1,0,939,1038,43,51,3941,2570,434,345,281,199,8,13,28,18,91,68,749,643,18155,25045,0,0,47,109,8,13,370,550,19,29,1607,2944,29,32,75,67,59,78,156,189,5548,5514,18,13
2017,Oregon,Pac-12,284,269,7,10,17,24,13,10,8,11,13,2,1,242,232,12,15,1,0,909,930,40,42,2469,3128,311,465,203,256,15,12,18,25,122,68,1148,701,22031,24769,0,2,116,131,19,22,628,481,40,19,3263,1666,33,25,94,82,73,66,178,201,5732,4794,25,25
2017,Oregon State,Pac-12,228,314,8,11,13,15,16,7,7,15,12,1,2,49,169,12,7,0,0,1184,680,58,37,2355,2848,362,344,214,229,7,12,11,29,84,75,816,724,21019,22181,0,0,35,44,6,8,411,515,18,35,1650,2829,14,17,49,60,66,83,165,156,4005,5677,28,14
2017,Penn State,Big Ten,296,226,8,11,14,25,3,15,15,3,13,0,0,114,95,10,10,2,0,671,1034,31,54,3772,2749,458,449,301,262,10,10,32,13,54,80,490,751,23671,23129,1,0,329,73,28,18,451,449,36,14,2212,1534,42,29,94,90,82,73,171,209,5984,4283,13,25
2017,Pittsburgh,ACC,236,238,13,8,20,17,8,7,7,8,12,0,1,81,73,8,9,0,1,562,706,30,28,2612,3050,362,391,224,216,9,8,12,24,46,57,458,461,23373,19827,2,1,329,251,23,20,460,407,21,14,1780,1709,23,31,56,79,60,69,168,170,4392,4759,16,16
2017,Purdue,Big Ten,281,250,13,13,23,23,6,11,7,4,13,2,1,316,85,11,10,0,0,514,609,30,27,3270,3153,491,437,292,248,11,11,27,21,75,90,658,778,22593,24207,0,0,62,89,20,13,447,489,12,10,1970,1728,29,33,86,67,62,74,186,207,5240,4881,17,21
2017,Rice,Conference USA,206,262,7,10,19,16,13,3,2,12,12,1,3,80,275,16,3,0,0,659,204,38,8,1738,2799,246,333,122,232,3,17,6,20,53,49,460,406,21317,21883,0,1,103,266,14,23,486,462,20,30,2244,2311,28,29,72,77,57,69,147,142,3982,5110,29,6
2017,Rutgers,Big Ten,165,243,4,9,14,15,9,3,3,9,12,2,0,154,115,11,12,0,0,714,546,41,30,1387,2601,275,361,135,206,12,11,7,19,71,82,601,687,20525,22675,0,1,128,245,19,27,436,475,19,21,1765,2182,16,18,52,72,52,68,164,177,3152,4783,20,15
2017,SMU,American Athletic,312,304,14,13,20,29,6,11,11,6,13,2,3,168,226,13,12,0,0,935,1329,50,56,3823,3497,487,394,283,247,12,13,35,26,83,94,769,861,23046,23754,0,0,26,67,7,12,486,546,26,33,2397,2700,31,23,90,71,83,78,193,182,6220,6197,19,23
2017,San Diego State,Mountain West,256,199,4,4,9,18,9,6,6,9,13,1,0,196,69,4,14,4,0,879,917,34,43,1920,2323,252,333,150,191,14,4,13,14,85,61,758,545,24883,21917,1,1,264,162,27,17,575,471,33,17,3282,1765,23,38,58,79,74,69,166,179,5202,4088,13,20
2017,San José State,Mountain West,224,313,9,17,21,20,22,10,10,21,13,1,1,137,311,20,6,1,0,898,161,44,9,2574,2781,415,359,226,221,6,20,15,25,84,83,694,694,19342,27458,0,1,85,275,16,24,483,686,6,40,1561,3710,13,42,65,83,58,94,191,207,4135,6491,42,16
2017,South Alabama,Sun Belt,213,257,8,10,18,20,4,12,12,4,12,0,1,7,206,14,8,0,1,612,903,32,39,2845,3191,411,421,222,262,8,14,15,21,73,66,679,479,21316,21884,0,0,34,152,8,23,375,431,10,15,1167,1822,21,24,48,83,50,72,164,170,4012,5013,18,20
