season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2009,Buffalo,Mid-American,264,232,5,3,15,11,10,11,11,10,12,0,1,182,304,15,7,0,1,919,1073,52,52,3039,2706,402,402,228,244,7,15,21,12,64,85,666,764,12819,13736,0,0,110,121,35,36,434,388,16,19,1962,1581,69,72,166,168,4865,4112,25,18
2009,California,Pac-10,263,245,4,9,10,25,9,10,10,9,13,2,1,159,56,8,11,0,0,1152,1440,57,67,3072,3650,393,454,214,289,11,8,18,20,68,84,642,733,13927,14578,1,1,247,221,49,45,471,436,27,18,2203,1456,64,68,177,188,5098,4925,17,21
2009,Central Michigan,Mid-American,337,266,4,6,9,20,6,9,9,6,14,1,2,128,138,9,11,1,0,1021,1666,49,78,3662,3262,479,469,329,273,11,9,28,12,74,79,704,679,15354,15169,2,0,270,36,28,22,515,470,29,16,2347,1720,92,79,184,205,5924,4819,15,20
2009,Cincinnati,Big East,269,267,9,19,13,28,2,3,3,2,13,0,0,189,102,8,16,3,0,1540,1407,54,69,4112,3221,472,420,311,267,16,8,39,16,63,82,589,644,12587,16074,1,1,247,264,45,32,361,515,23,20,1803,1884,58,80,143,205,5817,4870,10,19
2009,Clemson,ACC,245,247,4,8,15,21,11,9,9,11,14,1,1,367,177,13,21,4,0,1094,1622,46,81,2839,2509,390,361,220,185,21,13,23,20,69,80,629,622,14466,16455,2,1,374,251,42,44,496,606,24,9,2385,2121,74,83,191,213,5073,4400,24,30
2009,Colorado,Big 12,221,218,12,6,26,14,13,16,16,13,12,1,2,131,227,18,9,1,1,1480,746,62,36,3086,2616,473,337,250,195,9,18,18,19,107,86,903,793,13447,14080,0,3,100,374,45,52,379,468,14,16,1055,1934,67,58,189,170,3772,4356,31,25
2009,Colorado State,Mountain West,220,262,9,11,18,17,4,8,8,4,12,1,0,227,117,15,11,0,0,1335,1184,59,50,2655,3024,325,382,181,243,11,15,17,22,69,72,611,645,12865,13131,0,1,108,272,20,29,416,434,15,22,1731,1825,53,93,150,171,4214,4653,19,19
2009,Duke,ACC,229,225,11,5,20,15,6,10,10,6,12,2,4,162,312,10,8,0,1,1375,1246,62,57,3860,2695,501,341,308,197,8,10,24,18,57,62,494,573,13365,13580,0,0,117,240,32,41,339,458,6,18,762,1834,68,77,183,171,4422,4423,16,18
2009,East Carolina,Conference USA,277,284,7,6,13,15,11,17,17,11,14,2,2,283,200,12,17,3,0,1308,1437,56,69,3135,3805,452,535,265,326,17,12,15,24,101,81,806,750,16103,15572,0,0,204,277,35,32,529,449,24,11,2129,1684,91,79,209,202,5172,5296,23,34
2009,Eastern Michigan,Mid-American,176,240,9,7,17,13,10,11,11,10,12,0,3,178,349,16,12,0,1,1463,811,72,39,2000,1939,327,224,175,127,12,16,9,16,66,61,551,525,14410,13604,0,2,74,237,22,41,421,524,15,39,1515,3322,65,64,172,140,3340,5123,26,23
2009,Florida,SEC,314,208,11,11,17,23,11,3,3,11,14,3,2,199,120,5,20,1,0,1055,1783,40,86,3453,2389,364,396,249,208,20,5,28,10,95,77,735,624,15637,14949,1,0,300,21,52,16,555,449,30,6,3105,1397,87,58,177,194,6410,3536,16,23
2009,Florida Atlantic,Sun Belt,291,261,7,7,19,17,8,11,11,8,12,1,0,51,35,7,5,0,0,1189,1170,63,54,3533,2875,444,344,257,232,5,7,26,17,99,82,840,719,13981,12409,0,1,100,61,27,26,434,431,17,34,1829,2647,75,57,165,138,5185,5438,15,16
2009,Florida International,Sun Belt,216,285,10,8,26,15,9,7,7,9,12,1,2,95,240,12,10,1,0,1466,778,70,43,2841,3268,433,376,231,230,10,12,14,20,93,103,708,904,11891,14433,0,0,322,265,31,58,423,521,19,33,1251,2794,67,75,193,177,3851,5899,21,17
2009,Florida State,ACC,282,271,5,12,11,18,13,13,13,13,13,3,0,251,168,13,14,0,0,1390,1068,67,50,3684,3162,437,343,296,205,14,13,16,26,89,80,811,605,14693,13973,1,0,390,136,33,23,422,495,27,27,1943,2646,74,71,160,161,5477,5636,26,27
2009,Fresno State,Western Athletic,275,251,22,10,32,18,13,8,8,13,13,3,1,167,80,11,8,0,0,1094,1404,49,70,2705,2668,321,366,194,202,8,11,21,24,57,69,537,588,15222,13721,1,0,289,170,34,23,555,463,30,22,2976,2783,77,66,175,166,5597,5378,24,16
2009,Georgia,SEC,226,239,8,9,14,19,11,2,2,11,13,1,3,135,171,17,10,3,1,1324,1440,60,57,2717,2980,346,388,190,218,10,17,24,25,104,94,864,788,13939,14431,0,0,255,242,42,33,447,480,17,12,2093,1640,66,69,167,183,4708,4412,28,12
2009,Georgia Tech,ACC,287,241,15,6,27,14,12,14,14,12,14,1,0,135,61,6,12,0,2,1164,1731,54,77,1860,3085,168,398,78,245,12,6,11,23,83,68,644,547,17206,13709,2,0,280,74,35,15,792,433,47,17,4136,2123,104,71,199,173,5910,5044,18,26
2009,Hawai'i,Western Athletic,280,273,2,15,17,21,16,10,10,16,13,0,1,69,142,17,12,0,0,1518,1059,68,47,4610,2780,569,334,339,214,12,17,25,16,76,68,614,641,15513,14687,0,0,150,15,30,16,292,537,12,33,1306,2624,67,73,149,165,5687,5259,33,22
2009,Houston,Conference USA,424,340,14,8,20,16,11,18,18,11,14,2,1,170,182,15,11,5,1,1555,1986,68,93,6208,3352,747,428,525,268,11,15,47,15,63,78,571,650,13791,16882,0,1,141,158,27,23,403,621,23,37,1815,3172,98,83,191,193,7887,6318,26,29
2009,Idaho,Western Athletic,287,291,10,12,14,17,8,7,7,8,13,1,1,123,295,15,7,1,1,1270,1544,61,61,3873,3694,396,441,240,292,7,15,28,34,87,95,769,780,14463,13744,0,0,153,204,25,24,455,427,25,27,2137,2017,76,89,158,168,5864,5632,23,14
2009,Illinois,Big Ten,237,248,12,9,18,16,8,11,11,8,12,1,2,175,229,12,5,0,1,1101,945,58,41,2485,3113,331,373,184,229,5,12,15,19,79,55,739,475,13176,14149,0,1,60,161,24,41,497,438,22,22,2405,1853,68,74,174,166,4722,4839,20,16
2009,Indiana,Big Ten,217,268,8,5,15,6,7,13,13,7,12,0,2,255,241,15,16,2,1,1328,1206,55,53,3091,3071,440,362,272,220,16,15,17,21,70,63,598,536,12887,15236,0,1,103,226,23,39,369,474,15,20,1405,1909,68,76,174,161,4380,4812,22,29
2009,Iowa,Big Ten,232,195,2,8,12,16,8,9,9,8,13,1,4,307,338,20,21,1,0,894,1071,39,59,3119,2175,392,383,213,190,21,20,19,9,57,72,447,619,15196,14240,1,0,225,130,41,38,454,461,13,9,1485,1607,70,71,183,199,4372,3595,28,30
2009,Iowa State,Big 12,252,287,7,14,12,20,11,17,17,11,13,0,0,133,140,17,15,0,0,1115,978,52,55,2507,3348,380,434,220,269,15,17,16,23,71,66,648,540,13574,15265,0,0,164,37,40,37,516,495,17,13,2340,2154,79,65,191,173,4741,5406,28,32
2009,Kansas,Big 12,281,242,11,10,15,20,12,10,10,12,12,1,1,90,205,10,7,1,0,1206,1338,57,57,4009,3166,506,423,320,260,7,10,22,17,71,72,571,731,13912,12679,0,0,171,221,33,27,379,413,20,23,1345,1659,76,71,176,178,5069,4599,22,17
2009,Kansas State,Big 12,221,209,14,7,24,11,10,12,12,10,12,1,0,131,94,8,13,4,0,1316,1024,50,49,2233,2991,298,395,175,231,13,8,7,25,84,65,723,694,14773,11067,1,0,286,44,41,28,504,362,22,10,2159,1265,56,59,164,142,4192,4079,18,25
2009,Kent State,Mid-American,203,223,7,5,16,18,12,11,11,12,12,0,1,76,236,16,15,1,0,1118,644,54,42,2690,2818,393,409,217,232,15,16,16,14,78,69,669,630,13324,13617,0,2,242,243,32,42,393,452,9,15,1375,1645,48,70,166,183,3932,4272,28,26
2009,Kentucky,SEC,248,234,17,11,23,20,9,6,6,9,13,3,0,258,61,11,16,1,0,1302,1106,56,52,1909,2394,326,336,180,163,16,11,13,17,58,70,502,633,14350,14367,1,1,338,73,41,36,551,509,26,18,2486,2378,75,75,193,189,4310,4676,20,22
2009,LSU,SEC,226,252,3,10,12,19,6,5,5,6,13,2,0,144,93,8,13,0,0,900,1086,47,63,2618,2681,336,416,198,222,13,8,19,13,86,75,633,575,13476,15615,2,0,509,57,37,40,435,494,15,6,1596,1734,61,75,160,204,3959,4259,14,18
2009,Louisiana,Sun Belt,240,238,12,11,19,18,14,11,11,14,12,1,2,180,214,8,16,0,1,939,1088,52,54,2781,2787,406,336,240,202,16,8,14,21,65,87,590,718,13225,13606,1,0,144,123,26,35,460,474,19,22,1643,2183,78,76,184,168,4341,4852,22,27
2009,Louisiana Tech,Western Athletic,241,236,9,10,16,18,8,7,7,8,12,4,0,307,10,5,13,1,1,1261,981,61,50,2442,2636,320,368,188,203,13,5,19,16,71,63,658,521,12941,13321,1,0,148,261,28,38,499,460,20,17,2210,1951,70,60,167,162,4467,4417,13,20
2009,Louisville,Big East,214,227,8,6,20,10,9,7,7,9,12,1,0,53,74,11,10,0,1,1182,1092,49,44,2713,2638,365,302,205,195,10,11,9,14,79,75,691,662,13220,13391,1,0,193,133,30,35,424,466,15,23,1502,1981,63,59,171,148,4009,4453,20,17
2009,Marshall,Conference USA,244,249,3,15,11,24,9,9,9,9,13,0,0,106,107,13,9,0,1,957,1117,49,47,2846,3229,404,442,233,257,9,13,14,20,94,86,885,745,16126,13222,1,1,312,200,33,39,471,405,18,18,1855,1753,81,69,191,180,4538,4833,22,18
2009,Maryland,ACC,194,232,11,5,25,13,14,8,8,14,12,1,3,208,122,10,10,2,1,1481,1059,66,50,2782,3150,392,358,226,218,10,10,12,21,65,71,538,594,12369,14100,0,0,168,254,43,38,410,459,13,20,1269,1810,68,66,186,172,3797,4756,24,18
2009,Memphis,Conference USA,243,274,5,8,17,17,11,8,8,11,12,0,1,135,150,15,9,0,0,1357,1171,67,50,2707,3522,405,382,242,233,9,15,13,29,82,89,700,769,13516,13653,0,1,62,272,31,34,436,472,20,22,1899,2089,59,66,167,165,4477,5490,26,17
2009,Miami,ACC,275,224,9,4,20,10,4,12,12,4,13,1,3,89,457,17,9,0,1,1235,1375,58,66,3660,2903,416,380,246,208,9,17,25,14,93,68,703,582,14288,15363,2,2,223,117,34,34,463,451,21,10,1794,1590,79,66,178,182,5199,4285,21,21
2009,Miami (OH),Mid-American,252,239,11,8,22,15,15,6,6,15,12,1,1,62,239,21,6,0,1,1039,730,67,33,3665,2399,534,318,317,184,7,20,15,21,75,63,605,612,14069,12475,0,1,149,401,27,45,351,459,9,30,841,2243,71,61,183,150,4122,4528,36,12
2009,Michigan,Big Ten,235,233,7,5,19,10,13,5,5,13,12,1,0,80,131,15,11,1,0,1285,1139,54,51,2559,2832,329,364,189,219,11,15,15,18,58,69,517,578,12559,14705,1,0,234,118,49,40,494,474,27,20,2234,2063,66,68,167,184,4614,4720,28,16
2009,Michigan State,Big Ten,258,264,7,9,13,16,8,8,8,8,13,1,0,65,124,12,6,1,0,1422,1397,55,63,3581,3700,423,481,251,293,6,12,28,32,83,90,720,745,13638,14683,0,0,192,201,43,44,419,433,16,10,1779,1472,62,87,170,202,5281,4951,20,14
2009,Middle Tennessee,Sun Belt,251,251,8,5,21,17,6,14,14,6,13,2,0,311,242,15,19,0,1,1119,1634,57,74,3223,3084,436,440,238,241,19,15,25,16,81,92,745,710,13078,15509,1,1,155,359,49,56,519,513,22,20,2418,1778,73,75,208,210,5482,4613,21,33
2009,Minnesota,Big Ten,207,252,5,7,15,13,13,16,16,13,13,0,1,158,162,16,12,0,1,1291,1109,57,46,2948,2995,385,401,199,233,12,16,15,15,80,74,678,606,13761,14731,1,0,132,190,34,49,430,513,13,19,1293,1972,61,87,179,196,3984,4799,29,28
2009,Mississippi State,SEC,229,219,14,9,25,18,13,8,8,13,12,5,3,417,147,17,17,1,0,1514,1253,61,57,1862,2722,266,332,153,187,17,17,9,18,66,67,535,517,13828,12241,1,1,151,173,37,35,555,442,21,18,2731,1752,53,56,160,154,4463,4392,30,25
2009,Missouri,Big 12,268,263,11,8,20,20,8,15,15,8,13,1,2,102,230,11,8,0,0,1313,1504,64,67,3904,3513,467,475,274,305,8,11,26,20,69,90,716,724,13115,15761,0,1,238,57,46,36,444,463,15,17,1651,1548,68,86,185,201,5362,4817,19,23
2009,NC State,ACC,266,217,7,8,19,14,12,6,6,12,12,0,1,65,234,13,8,1,1,1332,1435,61,65,3485,2822,421,337,248,211,8,13,32,20,64,78,519,797,14218,13198,0,0,276,112,37,27,419,425,15,26,1451,1669,69,68,154,160,4726,4335,25,14
2009,Navy,FBS Independents,267,253,19,8,28,20,10,10,10,10,14,0,1,203,93,4,13,0,1,851,1575,46,71,1175,3140,110,421,58,248,13,4,6,15,48,78,415,668,17373,13513,1,1,109,179,32,33,820,435,44,12,3933,1710,91,58,196,170,4991,4693,14,23
2009,Nebraska,Big 12,226,227,5,10,8,22,11,8,8,11,14,2,1,296,128,12,20,0,0,795,951,33,50,2581,2814,364,490,210,234,20,12,16,7,100,84,894,678,16162,15000,2,0,510,366,60,41,512,465,20,7,2062,1304,77,72,201,223,4522,3808,23,28
2009,Nevada,Western Athletic,310,257,11,8,16,17,16,10,10,16,13,0,0,22,44,6,8,0,1,1112,1344,47,63,2196,4048,293,431,170,265,8,6,21,33,87,66,783,534,15114,13470,0,0,55,66,33,27,607,400,48,15,4484,1450,79,64,159,162,6573,5321,22,18
2009,New Mexico,Mountain West,217,270,17,7,32,14,11,13,13,11,12,1,4,31,225,15,7,0,0,1035,1023,54,45,2839,3228,470,364,268,229,7,15,13,29,78,75,701,726,12310,13982,0,0,68,354,27,42,361,509,8,23,1203,1980,56,83,186,173,3784,5024,26,20
2009,New Mexico State,Western Athletic,161,267,9,11,20,20,10,11,11,10,13,1,1,97,204,18,7,0,0,1273,539,61,26,1312,2741,269,364,133,195,7,18,6,18,67,61,587,565,14196,14318,0,1,231,344,32,42,503,511,10,31,1840,2869,55,76,181,177,2981,5507,28,18
2009,North Carolina,ACC,228,202,9,9,15,17,10,10,10,10,13,3,0,464,123,17,19,0,0,821,1353,40,64,2427,2524,368,396,220,232,19,17,14,10,81,72,735,566,15613,13761,1,0,399,156,45,40,477,439,14,12,1727,1243,69,57,186,193,4001,3505,27,29
2009,North Texas,Sun Belt,249,249,4,11,13,21,12,8,8,12,12,0,3,92,309,17,7,0,0,1382,1149,64,53,2776,2681,413,359,277,204,7,17,15,16,80,80,695,752,13498,12823,0,1,65,296,30,36,420,484,27,34,2223,2347,69,62,164,164,4904,4948,29,15
2009,Northern Illinois,Mid-American,232,226,7,4,12,11,8,15,15,8,13,2,2,197,140,8,8,1,0,1160,1163,53,58,2074,2947,274,375,168,225,8,8,14,18,70,62,579,509,15127,14531,1,2,224,283,29,38,531,420,27,13,2537,1609,76,74,176,175,4487,4285,16,23
2009,Northwestern,Big Ten,302,235,12,8,20,20,13,13,13,13,13,1,1,123,179,14,17,0,1,1175,1372,57,65,3945,3061,531,402,342,238,16,15,20,18,73,72,584,705,14747,13830,0,1,126,169,39,34,503,440,18,20,1532,1672,101,57,221,166,5257,4556,27,30
2009,Notre Dame,FBS Independents,293,236,9,8,16,12,9,7,7,9,12,0,0,132,30,5,12,0,2,1085,1385,50,63,4055,2871,447,341,301,198,12,5,30,17,75,81,646,672,14053,12458,1,0,232,102,40,28,401,430,13,18,1539,2043,64,62,156,157,5421,4773,14,19
2009,Ohio,Mid-American,219,275,7,10,18,24,11,17,17,11,14,3,2,338,107,13,20,1,0,1038,1122,50,64,3023,2881,402,448,228,240,20,13,23,17,86,88,757,779,15269,16905,4,1,437,236,53,32,455,554,9,15,1568,2134,62,83,193,217,4342,4861,24,37
2009,Ohio State,Big Ten,250,189,4,11,9,18,7,11,11,7,13,2,0,337,143,11,24,1,1,849,1422,40,67,2443,2428,316,417,174,226,24,11,19,10,71,67,543,581,15090,13395,0,0,319,49,55,41,563,410,20,8,2540,1180,81,58,193,188,4797,3410,18,35
2009,Oklahoma,Big 12,303,200,7,8,20,14,11,12,12,11,13,1,0,225,179,15,18,0,1,687,1492,33,74,3880,2589,519,434,300,233,18,15,28,11,107,128,1044,1075,14493,15339,1,0,699,29,59,25,485,432,18,9,1750,1208,81,62,202,207,5510,3544,26,30
2009,Oklahoma State,Big 12,249,252,10,8,21,19,16,12,12,16,13,2,3,136,225,14,18,0,1,1037,927,55,38,2401,3279,336,504,196,285,18,14,20,16,96,85,817,676,15873,13875,2,1,355,533,38,42,555,415,22,13,2441,1245,66,65,179,191,4774,4323,30,30
2009,Ole Miss,SEC,266,211,10,11,19,21,10,11,11,10,13,2,2,253,417,21,13,2,0,1068,1411,46,63,2959,2503,377,396,205,198,13,21,22,12,71,77,549,559,14651,14107,0,0,292,109,46,31,503,470,22,10,2387,1824,73,57,177,192,5231,4091,31,24
2009,Oregon,Pac-10,263,239,15,11,22,22,16,11,11,16,13,2,1,159,63,7,14,1,0,1395,1564,57,75,2470,2905,338,456,197,254,14,7,16,18,95,79,815,629,13584,16172,2,0,336,200,42,41,547,497,38,15,3012,1673,59,80,168,211,5356,4372,23,25
2009,Oregon State,Pac-10,278,251,11,15,18,21,4,8,8,4,13,0,0,55,94,7,8,0,0,1029,1274,47,72,3748,3181,478,446,319,264,8,7,23,23,100,81,772,704,15081,13211,0,1,191,81,42,26,440,392,26,19,1818,1487,84,62,183,167,5338,4543,11,16
2009,Penn State,Big Ten,273,192,3,5,6,15,7,9,9,7,13,1,0,276,49,10,14,0,0,729,1372,38,63,3186,2620,397,401,241,217,14,10,25,10,55,72,401,604,16448,12932,0,1,144,308,61,27,467,410,20,6,2207,1168,88,61,182,192,5290,3568,17,23
2009,Pittsburgh,Big East,250,238,8,9,14,23,6,9,9,6,13,1,1,129,110,8,15,0,1,1075,1434,49,66,2848,3108,338,411,219,234,15,8,23,17,67,88,656,732,14585,13826,0,1,169,199,36,28,479,425,25,12,2344,1382,74,68,172,180,5091,4151,14,24
2009,Purdue,Big Ten,236,230,6,9,17,18,15,12,12,15,12,0,1,89,121,14,12,1,0,1201,1407,58,57,3189,2647,449,372,272,209,12,14,23,12,64,73,495,549,13123,13367,1,1,215,180,39,34,388,472,17,26,1633,2081,75,72,177,177,4696,4519,29,24
2009,Rice,Conference USA,216,273,11,9,22,14,10,12,12,10,12,0,2,37,326,17,6,0,2,1653,957,77,41,2560,3401,452,361,248,240,6,17,14,28,69,93,523,796,12899,14032,0,0,210,295,25,45,407,483,14,36,1311,2287,56,67,181,153,3655,5568,27,18
2009,Rutgers,Big East,211,198,7,5,18,16,4,19,19,4,13,4,1,239,84,10,15,3,1,876,1387,37,70,2796,2900,327,386,165,216,15,10,15,13,81,84,574,690,15691,14113,1,0,123,173,45,41,484,441,21,14,1747,1342,63,54,184,179,4242,4001,14,34
2009,SMU,Conference USA,255,258,5,7,11,16,12,11,11,12,13,1,2,166,315,14,17,0,2,1206,1320,55,51,3879,3134,472,435,286,243,17,14,22,20,94,76,766,775,15074,13663,1,1,275,286,40,39,378,494,23,22,1427,2167,50,80,161,190,5093,5162,26,28
2009,San Diego State,Mountain West,215,249,5,7,10,19,9,4,4,9,12,1,4,150,223,16,11,0,0,1192,1305,62,52,3283,2727,448,348,246,204,10,16,25,15,67,76,570,673,12218,14035,0,0,156,213,33,43,328,503,8,23,940,1986,71,86,168,185,4103,4584,25,15
2009,San José State,Western Athletic,192,254,6,8,16,13,10,15,15,10,12,0,4,132,266,15,6,0,1,1184,772,64,35,2759,2364,403,289,240,170,6,15,13,13,74,87,554,783,12938,14126,0,1,26,235,26,39,351,507,8,35,920,3110,55,63,166,143,3408,5315,25,21
2009,South Carolina,SEC,239,205,12,6,24,19,11,11,11,11,13,1,1,113,167,10,6,0,3,1149,1292,55,53,3194,2305,440,349,244,192,6,10,18,11,80,71,695,586,15094,13964,0,0,181,378,43,44,435,479,12,16,1576,1790,70,72,188,191,4516,3909,21,17
2009,South Florida,Big East,226,225,10,6,14,25,11,10,10,11,13,1,0,202,143,12,13,0,0,946,1280,48,62,2786,2572,297,387,168,215,13,12,20,14,91,72,749,640,15571,14247,0,1,121,203,27,32,508,449,22,15,2222,1761,72,68,172,175,4753,4183,23,23
2009,Southern Miss,Conference USA,287,293,11,7,19,15,11,15,15,11,13,0,1,84,54,6,12,2,0,1586,1387,65,73,3209,3680,391,482,242,299,12,6,27,21,101,86,900,759,14250,14835,1,0,367,53,46,23,513,468,23,18,2358,1701,73,79,174,189,5413,5102,17,27
2009,Stanford,Pac-10,275,276,10,8,17,18,11,9,9,11,13,2,1,152,119,6,8,3,0,1597,1405,63,71,2776,3618,313,455,174,286,8,6,14,23,72,70,685,590,15701,13893,1,0,229,82,41,22,536,424,38,19,2837,1793,70,76,157,177,5559,5235,17,17
2009,Syracuse,Big East,225,210,5,10,12,14,12,12,12,12,12,0,2,77,174,15,9,0,2,1250,1167,55,50,2642,3094,354,342,229,222,9,15,16,24,72,78,599,621,13901,12734,0,0,145,237,42,33,421,401,15,15,1519,1222,47,55,148,155,3965,4044,27,21
2009,TCU,Mountain West,310,146,4,6,10,18,15,11,11,15,13,3,1,140,72,8,14,1,0,965,1697,34,87,2899,2272,326,399,202,189,14,8,24,10,72,71,679,635,14983,13070,2,0,619,92,71,38,595,402,35,8,3114,1043,65,49,158,180,5937,3116,23,25
2009,Temple,Mid-American,245,232,7,10,17,15,9,11,11,9,13,2,1,362,40,14,16,2,1,1264,1269,53,64,2062,3155,280,420,133,256,16,14,13,19,68,80,557,676,14657,13762,2,1,263,184,39,38,551,434,29,9,2431,1399,62,63,172,180,4335,4342,23,27
