season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2014,Cincinnati,American Athletic,310,287,11,7,16,17,8,16,16,8,13,0,1,46,142,14,8,0,0,961,1067,49,48,3947,3320,491,454,294,276,8,14,35,22,59,77,542,746,22281,25199,0,0,79,64,14,14,454,501,18,18,2035,2388,73,86,177,195,5982,5708,22,24
2014,Clemson,ACC,267,185,5,5,14,15,6,12,12,6,13,2,2,213,198,12,12,0,1,544,760,29,39,3404,2046,451,388,292,194,12,12,23,12,52,79,450,601,25603,22431,1,0,198,174,34,29,539,453,20,11,1904,1344,93,54,223,197,5308,3390,18,24
2014,Colorado,Pac-12,296,271,14,7,29,13,6,8,8,6,12,0,2,28,280,15,3,0,0,972,599,41,29,3415,3074,545,408,348,244,3,15,29,35,86,86,822,819,23351,19645,0,1,117,245,18,23,451,437,13,21,1855,2458,81,70,202,175,5270,5532,21,11
2014,Colorado State,Mountain West,299,293,5,10,14,17,10,6,6,10,13,0,0,128,64,7,13,0,0,843,864,40,43,4181,2915,447,433,286,238,13,7,34,14,72,59,705,551,23460,24180,0,0,90,175,24,25,435,529,24,27,2071,2610,85,84,174,200,6252,5525,17,19
2014,Duke,ACC,286,284,16,9,29,31,7,10,10,7,13,2,0,159,89,8,11,1,0,909,1219,36,53,2814,2688,471,421,268,235,11,8,23,14,64,89,503,785,22605,25198,2,0,325,33,24,17,492,564,24,19,2364,2508,84,64,201,186,5178,5196,15,21
2014,East Carolina,American Athletic,378,261,11,14,24,22,12,5,5,12,13,2,1,132,97,11,14,0,0,875,1258,47,57,4835,3322,637,500,402,284,14,12,31,20,109,92,1004,835,23122,23547,0,1,120,165,27,23,433,437,28,16,2094,1453,92,69,194,202,6929,4775,23,19
2014,Eastern Michigan,Mid-American,160,258,3,12,10,24,19,5,5,19,12,0,1,3,106,11,6,0,1,863,390,50,15,1722,3013,290,346,149,229,6,11,13,24,65,70,568,615,19033,22195,0,1,90,316,13,23,403,472,6,33,1362,2493,52,77,160,169,3084,5506,30,11
2014,Florida,SEC,210,216,8,6,15,19,10,14,14,10,12,2,2,138,280,14,16,0,1,826,988,41,43,2159,2563,324,429,169,228,17,14,18,15,80,87,710,699,21515,22326,1,1,325,219,27,25,517,440,22,10,2252,1394,70,76,192,197,4411,3957,24,30
2014,Florida Atlantic,Conference USA,220,274,11,10,18,16,13,7,7,13,12,2,0,111,46,5,8,0,0,1203,815,55,37,2394,2864,365,404,206,238,8,5,18,18,51,69,474,589,21363,22285,1,0,333,222,24,25,443,483,14,34,1963,2665,70,81,182,174,4357,5529,18,15
2014,Florida International,Conference USA,196,216,5,9,11,17,12,15,15,12,12,5,2,325,104,10,14,0,0,759,964,33,48,2016,2440,324,338,171,181,14,10,15,17,84,68,673,583,22510,21721,1,0,382,241,21,33,488,474,11,18,1502,1925,60,61,185,170,3518,4365,22,29
2014,Florida State,ACC,322,295,0,7,6,23,12,12,12,12,14,2,0,156,132,20,14,0,0,306,846,18,45,4246,3175,516,435,330,248,14,20,26,22,87,77,668,685,25427,26019,0,0,179,92,18,13,451,573,27,21,1933,2382,80,93,176,212,6179,5557,32,26
2014,Fresno State,Mountain West,296,279,16,16,34,27,6,11,11,6,14,1,1,105,234,21,9,0,0,871,828,46,50,3132,3557,530,403,299,243,10,21,25,32,59,109,546,896,23956,26450,1,1,216,186,24,23,566,615,22,24,2553,2827,91,89,243,223,5685,6384,27,20
2014,Georgia,SEC,298,252,12,12,15,19,7,13,13,7,13,1,0,166,41,6,16,2,0,649,1232,29,64,2599,2215,322,379,217,204,16,6,24,13,65,67,527,587,22740,23798,2,0,325,47,32,10,555,526,38,23,3352,2169,81,75,165,191,5951,4384,13,29
2014,Georgia Southern,Sun Belt,262,254,10,9,16,23,8,7,7,8,12,2,0,277,73,4,13,0,0,786,1000,33,47,1286,2813,155,417,90,244,13,4,7,18,57,51,556,406,23230,19926,0,0,128,73,25,6,642,432,55,19,4573,1844,73,67,149,166,5859,4657,12,20
2014,Georgia State,Sun Belt,244,307,9,11,16,18,12,5,5,12,12,0,4,28,287,18,3,0,0,990,566,55,28,3348,2324,446,326,264,222,3,19,23,23,66,70,514,637,20394,23183,0,0,77,215,7,15,390,582,13,41,1156,3641,80,83,172,160,4504,5965,30,8
2014,Georgia Tech,ACC,350,300,12,12,17,22,12,11,11,12,14,5,0,328,27,6,18,0,0,892,696,41,31,1882,3412,203,448,106,282,18,6,19,19,69,75,576,616,28525,21626,0,0,97,105,13,18,790,463,47,24,4789,2346,99,77,171,169,6671,5758,18,29
2014,Hawai'i,Mountain West,254,273,19,12,27,21,13,9,9,13,13,0,0,139,136,14,11,0,0,789,770,42,29,2794,3196,469,420,231,243,11,14,15,26,80,83,640,698,23201,24478,0,0,229,29,26,18,524,537,15,19,1943,2240,77,81,231,207,4737,5436,27,20
2014,Houston,American Athletic,286,248,12,7,23,19,7,11,11,7,13,1,0,286,108,15,19,0,0,728,1117,44,52,2993,2601,450,412,272,230,19,15,18,15,84,104,771,982,24436,23721,0,0,85,92,16,21,495,503,28,18,2390,1863,79,75,195,194,5383,4464,22,30
2014,Idaho,Sun Belt,260,226,20,7,35,13,8,9,9,8,11,0,3,46,274,20,8,0,0,1016,813,48,39,3018,2378,442,252,257,159,8,20,13,18,74,78,712,656,20979,19184,0,0,80,129,14,15,439,482,22,32,1558,2705,76,67,181,149,4576,5083,28,17
2014,Illinois,Big Ten,249,292,5,14,13,26,10,12,12,10,13,3,2,203,272,12,7,0,1,778,629,40,27,3247,2824,470,370,287,214,7,12,25,20,79,70,669,595,21936,25140,0,0,176,174,21,22,413,617,16,31,1527,3109,68,85,187,203,4774,5933,22,19
2014,Indiana,Big Ten,226,268,7,12,20,16,10,4,4,10,12,1,1,110,147,9,13,0,0,928,550,49,24,1697,3013,313,440,168,271,13,9,7,24,78,56,713,494,20717,22817,0,1,106,195,19,18,539,450,29,22,3163,2192,55,66,182,183,4860,5205,19,17
2014,Iowa,Big Ten,280,219,14,8,23,12,15,3,3,15,13,2,2,169,140,7,13,0,0,869,406,47,27,3081,2287,437,352,265,189,13,7,21,18,46,83,384,775,24489,22267,2,1,123,227,24,15,514,495,22,19,2120,2188,90,70,201,190,5201,4475,22,16
2014,Iowa State,Big 12,256,328,6,13,19,22,5,6,6,5,12,0,2,65,148,11,10,0,1,619,718,30,45,2981,3392,510,451,282,280,10,11,21,20,51,79,490,663,20432,22592,1,0,156,67,14,18,402,521,12,35,1489,2955,85,84,201,182,4470,6347,16,16
2014,Kansas,Big 12,195,262,4,13,20,20,5,12,12,5,12,0,0,168,135,13,9,0,2,909,807,46,30,2435,2922,376,399,204,233,9,13,14,22,76,71,669,610,21632,21893,1,1,174,261,14,32,466,466,11,22,1454,2516,69,76,201,183,3889,5438,18,21
2014,Kansas State,Big 12,293,261,11,6,16,14,5,6,6,5,13,1,1,42,115,8,15,1,0,769,1078,35,60,3736,2977,415,439,271,273,15,8,23,20,57,87,511,776,25481,21770,2,1,432,122,25,11,476,440,30,17,1745,1824,79,76,172,178,5481,4801,13,21
2014,Kent State,Mid-American,198,241,9,5,14,13,4,9,9,4,11,0,2,87,148,17,8,0,0,865,660,42,32,2570,2379,442,331,244,188,8,17,16,18,65,77,574,661,20014,20249,0,0,93,185,16,21,277,492,6,19,900,2354,46,77,152,169,3470,4733,21,17
2014,Kentucky,SEC,230,270,10,9,24,14,4,8,8,4,12,4,2,309,180,11,15,0,2,845,878,37,39,2774,2589,404,377,228,217,15,11,14,22,66,58,606,499,21060,22458,0,2,191,253,26,20,445,511,21,20,1840,2294,62,79,183,181,4614,4883,15,23
2014,LSU,SEC,262,202,9,7,16,15,8,10,10,8,13,1,0,83,23,9,10,1,0,695,560,27,30,2118,2134,276,385,138,199,10,10,17,10,71,57,595,510,25778,21730,1,1,280,192,27,21,621,460,25,16,2919,1985,71,71,178,197,5037,4119,17,20
2014,Louisiana,Sun Belt,283,253,9,16,18,31,5,10,10,5,13,0,2,99,166,9,7,0,0,645,655,34,40,2494,3427,370,443,238,288,7,9,15,19,64,60,534,466,24733,22034,0,1,125,143,18,15,548,455,31,21,2925,1849,76,76,180,196,5419,5276,14,17
2014,Louisiana Tech,Conference USA,280,279,8,17,12,25,13,16,16,13,14,2,0,288,62,13,26,1,1,1067,1683,44,78,3531,3420,467,528,270,314,26,14,30,20,69,88,555,842,25075,26606,0,1,199,208,25,19,490,500,32,19,2080,1655,79,76,198,219,5611,5075,26,42
2014,Louisville,ACC,265,199,11,4,21,16,16,4,4,16,13,1,1,310,117,10,26,1,0,758,939,36,41,3276,2595,428,410,237,221,26,10,21,14,90,65,641,554,25597,21383,0,1,274,301,38,31,511,435,28,12,1855,1416,78,62,199,196,5131,4011,26,30
2014,Marshall,Conference USA,366,301,10,6,20,25,11,9,9,11,14,1,0,175,109,13,13,1,0,1083,1209,44,61,4022,2756,473,466,279,254,14,13,40,21,119,85,1124,819,24398,26401,1,0,264,183,33,13,559,590,40,15,3807,2243,94,68,184,220,7829,4999,24,22
2014,Maryland,Big Ten,227,291,7,13,13,27,8,13,13,8,13,2,2,172,135,14,9,1,0,1073,1029,42,45,2863,3046,418,456,228,253,9,14,19,19,77,82,675,686,21346,25809,2,0,237,325,22,31,429,584,21,24,1582,2625,60,90,185,224,4445,5671,22,22
2014,Massachusetts,Mid-American,268,280,19,13,36,24,10,5,5,10,12,1,0,227,136,13,12,1,0,1122,1022,50,52,3741,3069,492,441,269,269,13,12,27,26,73,95,617,908,19634,23479,0,1,33,99,6,17,387,492,16,23,1312,2301,63,77,176,185,5053,5370,23,17
2014,Memphis,American Athletic,294,245,10,9,14,14,11,14,14,11,13,3,1,170,217,9,17,0,0,866,598,39,33,3076,2964,418,494,262,264,17,9,23,14,81,85,770,831,23357,25292,0,0,371,36,42,12,594,465,31,16,2476,1580,76,76,208,215,5552,4544,20,31
2014,Miami,ACC,258,249,14,11,23,22,12,13,13,12,13,1,0,93,125,12,10,0,1,704,1181,35,49,3249,2488,391,397,227,229,10,13,26,14,93,72,827,636,22875,23862,1,0,158,101,23,16,446,498,19,21,2345,1787,60,76,163,191,5594,4275,24,23
2014,Miami (OH),Mid-American,246,278,8,8,23,15,10,11,11,10,12,1,1,59,172,10,11,0,2,884,892,46,44,3333,2812,468,392,226,242,11,10,23,23,95,66,739,621,21616,22173,0,0,165,112,16,27,358,472,11,24,1171,2399,56,64,166,151,4504,5211,20,22
2014,Michigan,Big Ten,222,199,5,5,13,16,8,5,5,8,12,1,2,13,322,18,5,0,0,457,620,23,29,2042,2324,326,343,189,205,5,18,10,14,42,72,381,589,22267,21383,1,1,88,266,18,20,425,440,17,13,1954,1412,61,68,156,179,3996,3736,26,10
2014,Michigan State,Big Ten,321,199,9,10,17,21,6,16,16,6,13,3,0,128,128,9,18,1,0,874,1144,37,51,3453,2955,400,444,236,234,18,9,26,17,80,73,754,581,27492,20720,0,1,127,190,24,18,594,363,44,18,3057,1150,97,57,195,182,6510,4105,15,34
2014,Middle Tennessee,Conference USA,254,279,9,8,16,18,11,7,7,11,12,0,2,58,156,13,13,0,0,808,1175,39,56,2610,3236,343,422,224,259,13,13,17,26,78,70,690,634,21304,22512,2,0,272,122,21,20,530,505,31,19,2566,2191,75,84,169,188,5176,5427,24,20
2014,Minnesota,Big Ten,238,253,7,11,10,17,11,15,15,11,13,2,0,179,103,9,15,1,0,825,566,37,31,1844,2515,254,406,127,233,15,9,12,20,69,59,605,508,24622,22720,1,0,210,119,25,23,599,476,32,18,2801,2271,71,74,177,184,4645,4786,20,30
2014,Mississippi State,SEC,334,268,9,9,21,22,11,7,7,11,13,1,0,186,36,12,16,1,0,536,1038,27,58,3649,3547,423,506,261,264,16,12,31,17,67,57,513,476,23568,23598,0,0,149,101,25,14,578,471,29,17,3030,1970,91,72,198,206,6679,5517,23,23
2014,Missouri,SEC,270,275,13,12,16,24,3,13,13,3,14,1,0,197,116,13,12,2,0,641,845,26,34,2648,2978,415,473,221,288,12,13,25,18,102,83,815,668,24280,27065,1,0,281,175,27,23,539,532,17,18,2490,1874,93,81,217,219,5138,4852,16,25
2014,NC State,ACC,282,269,5,9,10,15,9,10,10,9,13,1,2,159,204,6,10,0,0,650,452,37,24,2652,2661,381,405,224,226,10,6,24,19,63,67,558,590,23350,24583,0,0,66,217,15,28,508,521,26,21,2659,2189,81,96,177,198,5311,4850,15,20
2014,Navy,FBS Independents,269,278,14,12,24,22,17,5,5,17,13,1,1,279,59,5,13,0,0,835,1159,41,52,1058,2668,130,379,62,247,13,5,9,22,33,57,322,540,23556,23200,0,1,34,97,10,17,727,522,45,18,4395,2582,76,76,159,177,5453,5250,22,18
2014,Nebraska,Big Ten,289,246,6,10,13,20,13,10,10,13,13,0,2,124,181,12,13,0,1,894,1257,43,60,2757,2676,359,441,190,214,13,12,24,15,75,78,655,680,23510,23089,3,1,620,143,40,16,587,488,35,25,3123,2312,76,58,184,194,5880,4988,25,23
2014,Nevada,Mountain West,274,316,16,14,27,23,5,14,14,5,13,3,2,215,154,11,13,0,0,389,918,18,46,2498,3479,406,503,239,332,13,11,18,26,73,60,646,595,25357,22626,0,0,163,198,18,29,560,488,27,17,2671,2333,86,80,209,195,5169,5812,16,27
2014,New Mexico,Mountain West,205,307,10,10,25,23,12,8,8,12,12,1,0,151,87,6,11,2,0,976,444,45,23,1069,3000,149,359,76,217,11,6,7,18,52,60,489,487,21551,21481,0,0,79,139,14,25,586,554,34,40,3725,3228,56,92,152,180,4794,6228,18,19
2014,New Mexico State,Sun Belt,258,292,14,10,25,12,10,10,10,10,12,2,2,116,260,24,11,0,1,617,815,33,36,2899,2094,452,299,278,187,13,24,19,16,57,67,407,551,19777,23273,0,2,158,302,17,26,469,594,19,40,2152,3719,84,71,202,158,5051,5813,34,21
2014,North Carolina,ACC,311,316,11,10,23,12,10,11,11,10,13,3,2,232,106,13,12,0,0,1046,589,49,35,3614,3346,509,392,315,230,12,13,29,31,98,80,821,646,20387,26851,0,0,173,58,38,14,496,599,26,33,1973,3126,84,95,198,194,5587,6472,23,23
2014,North Texas,Conference USA,213,221,6,11,13,18,9,10,10,9,12,2,5,198,237,13,12,1,0,767,671,33,41,2079,2492,332,362,182,216,12,13,13,19,63,67,603,649,22149,23935,1,1,298,348,37,34,472,447,21,22,1838,1941,70,66,181,173,3917,4433,22,22
2014,Northern Illinois,Mid-American,319,304,8,7,14,17,9,10,10,9,14,1,0,108,0,3,14,0,2,946,1376,49,72,2689,3199,385,456,229,265,14,3,19,18,82,63,794,528,24045,26406,0,0,178,69,25,19,688,541,36,25,3488,2284,108,93,227,214,6177,5483,12,24
2014,Northwestern,Big Ten,244,243,14,10,29,21,9,12,12,9,12,1,1,213,132,14,15,1,1,808,682,40,35,2598,2572,455,397,261,220,15,14,10,17,61,68,522,611,21632,22063,1,1,136,202,9,27,486,481,20,18,1639,2039,84,70,212,183,4237,4611,23,27
2014,Notre Dame,FBS Independents,309,278,8,11,16,24,12,7,7,12,13,0,4,138,301,14,16,0,1,918,565,46,24,3711,3029,463,413,277,249,16,14,30,23,58,78,487,665,23236,23488,0,0,195,48,27,9,484,525,24,21,2073,2225,90,79,191,192,5784,5254,26,23
2014,Ohio,Mid-American,234,246,6,7,13,14,14,7,7,14,12,0,2,174,64,9,12,1,0,830,651,38,33,2474,3137,375,434,202,255,12,9,11,22,72,80,648,701,21987,21720,0,0,140,123,16,21,470,414,16,13,1969,1595,69,76,176,179,4443,4732,23,19
2014,Ohio State,Big Ten,386,283,13,10,22,19,14,8,8,14,15,2,2,295,256,12,25,0,0,886,1207,39,71,3707,3016,409,495,260,276,25,12,42,17,84,79,711,686,28787,25485,1,0,451,58,42,10,690,537,41,24,3967,2120,103,73,198,215,7674,5136,26,33
2014,Oklahoma,Big 12,293,264,9,9,15,17,7,7,7,7,13,3,3,191,239,17,12,2,0,840,554,37,27,2646,3591,386,510,210,287,12,17,17,23,70,77,648,614,24151,23057,0,1,93,181,16,17,557,458,40,15,3395,1383,72,82,178,215,6041,4974,24,19
2014,Oklahoma State,Big 12,246,286,8,5,16,16,5,2,2,5,13,2,2,155,184,17,12,2,2,1024,1153,51,55,3149,3499,401,453,222,275,12,17,19,23,79,89,700,815,21763,25560,1,0,293,79,31,25,506,517,18,24,1776,2117,64,84,195,206,4925,5616,22,14
2014,Old Dominion,Conference USA,275,291,18,12,30,16,4,14,14,4,12,0,1,0,147,16,5,0,1,690,1123,43,49,3510,2756,458,334,290,229,5,16,30,26,44,65,439,601,19181,23848,1,3,112,243,12,12,365,552,22,30,1793,2670,62,87,149,165,5303,5426,20,19
2014,Ole Miss,SEC,265,239,9,8,20,15,10,10,10,10,13,3,2,371,190,15,22,0,0,629,910,32,43,3427,2497,428,402,258,240,22,15,24,12,69,78,549,696,23220,24708,0,0,140,66,23,19,476,513,21,9,2021,1780,72,65,183,197,5448,4277,25,32
2014,Oregon,Pac-12,406,349,17,19,28,39,7,21,21,7,15,0,0,163,8,4,13,0,0,886,1858,45,87,4687,3964,474,581,326,351,13,4,44,21,123,91,1080,809,24977,29712,2,0,333,69,27,12,644,587,42,22,3518,2481,98,102,198,242,8205,6445,11,34
2014,Oregon State,Pac-12,249,264,8,10,19,16,6,7,7,6,12,1,1,109,133,8,11,1,0,1204,740,54,38,3305,2977,472,435,290,256,11,8,15,20,107,86,958,794,23394,20797,0,1,109,151,19,24,376,412,19,24,1417,1898,53,68,167,172,4722,4875,14,18
2014,Penn State,Big Ten,249,190,7,5,19,19,11,5,5,11,13,2,2,143,257,15,16,0,1,731,884,35,36,3034,2317,497,406,276,215,16,15,13,10,75,89,600,759,24335,22334,0,0,130,94,19,22,451,444,13,14,1325,1300,85,61,215,203,4359,3617,26,21
2014,Pittsburgh,ACC,307,246,10,11,15,18,12,4,4,12,13,0,1,95,81,7,10,0,1,909,716,41,36,2417,2586,308,372,188,199,10,7,17,17,83,78,695,627,26309,20375,0,0,169,66,23,14,610,464,35,26,3243,2084,79,65,170,173,5660,4670,19,14
2014,Purdue,Big Ten,206,268,12,4,31,18,8,9,9,8,12,1,2,223,139,16,10,0,0,959,731,50,37,2249,2663,434,387,233,220,10,16,16,18,60,50,518,434,20806,22389,0,1,237,182,16,16,402,507,17,27,1886,2329,68,84,190,182,4135,4992,24,19
2014,Rice,Conference USA,252,256,5,5,15,20,4,11,11,4,13,1,0,152,123,8,9,0,1,667,686,35,25,3009,3034,352,414,204,226,9,8,25,27,77,56,695,504,26013,21039,0,0,99,237,13,29,571,460,22,19,2181,1983,90,77,202,187,5190,5017,12,20
2014,Rutgers,Big Ten,241,276,8,9,17,21,7,11,11,7,13,0,0,42,65,13,7,0,0,1109,1143,47,51,2956,2996,357,402,199,241,7,13,22,18,61,82,545,709,23485,23344,0,0,58,191,7,28,489,499,21,32,2114,2760,61,77,171,181,5070,5756,20,18
2014,SMU,American Athletic,175,301,14,11,28,20,16,10,10,16,12,0,0,14,113,14,6,0,1,1090,586,58,27,2024,3164,430,364,230,230,6,14,6,27,74,83,632,801,22631,22822,0,0,60,297,14,34,362,541,9,32,1204,2829,61,71,187,162,3228,5993,30,16
2014,San Diego State,Mountain West,252,235,5,12,12,20,7,12,12,7,13,1,1,182,229,15,14,0,0,764,1057,36,49,2319,2321,349,355,183,198,14,16,10,10,77,66,694,556,24371,22865,1,0,207,78,20,18,517,522,26,22,2809,2001,76,79,180,193,5128,4322,22,26
2014,San José State,Mountain West,254,219,17,9,29,15,12,8,8,12,12,0,1,40,174,14,6,0,0,805,528,40,26,3038,1414,449,241,283,134,6,14,16,6,52,59,439,456,22786,21294,1,2,69,223,10,13,454,536,11,35,1696,2873,85,75,197,169,4734,4287,26,14
2014,South Alabama,Sun Belt,273,267,3,9,12,17,11,15,15,11,13,1,2,111,373,17,6,0,0,797,803,36,49,2561,2772,412,386,218,216,6,17,17,19,81,79,717,735,23581,23088,0,0,85,128,12,24,537,541,16,22,2327,2419,69,82,191,200,4888,5191,28,21
2014,South Carolina,SEC,305,292,12,10,23,12,10,8,8,10,13,2,1,203,116,11,11,0,2,746,720,40,32,3661,2866,468,390,277,242,11,11,28,16,70,80,596,736,23989,23252,0,0,100,95,20,12,479,514,23,29,2093,2759,76,71,176,170,5754,5625,21,19
