season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2024,Baylor,Big 12,299,267,20,19,37,30,4,7,9,5,13,1,2,145,127,10,14,1,1,553,453,27,23,3397,3033,413,392,253,236,14,10,31,21,80,73,785,648,21958,24842,0,1,310,135,15,22,489,490,25,17,2328,1980,23,19,69,46,78,64,178,180,5725,5013,14,21
2024,Boise State,Mountain West,327,241,15,19,22,38,5,9,9,5,14,2,0,143,32,7,7,1,0,491,893,22,41,3159,3380,415,452,261,273,7,7,23,24,76,92,647,737,26763,23637,0,1,109,176,24,12,547,450,43,15,3377,1722,55,15,111,58,91,79,185,207,6536,5102,12,16
2024,Boston College,ACC,252,258,16,15,36,30,9,8,8,9,13,3,0,310,72,7,17,0,1,296,614,19,31,2591,3195,330,441,207,271,17,7,24,17,58,82,560,725,24674,22055,0,0,165,42,24,9,523,412,24,16,2181,1496,27,29,64,62,78,64,179,175,4772,4691,16,25
2024,Bowling Green,Mid-American,258,227,16,17,26,28,5,2,2,5,13,1,0,144,64,6,12,1,0,653,554,29,30,3128,2410,419,370,276,214,12,6,20,17,68,67,590,572,24848,21952,0,1,107,94,23,9,422,436,20,14,1782,1930,33,26,69,88,68,59,178,176,4910,4340,11,14
2024,Buffalo,Mid-American,241,262,17,16,28,32,7,9,9,7,13,3,1,347,122,6,13,0,0,412,542,26,26,2422,3183,347,439,194,269,13,6,19,25,58,61,564,514,22773,24027,0,0,217,127,17,16,526,466,24,17,2215,1911,31,20,92,72,63,72,187,195,4637,5094,13,22
2024,California,ACC,269,238,12,24,27,38,4,5,5,4,13,1,0,111,108,7,17,1,0,409,266,17,15,3362,2959,464,442,302,250,17,7,16,17,96,86,776,784,23858,22942,0,0,109,179,20,20,438,436,17,19,1589,1430,34,50,76,108,72,62,194,186,4951,4389,11,22
2024,Central Michigan,Mid-American,215,228,15,14,26,23,12,3,3,11,12,1,3,53,347,12,2,1,0,671,301,37,18,1961,2326,302,327,167,197,2,12,11,17,81,77,731,706,21193,22007,1,0,221,120,18,21,447,440,17,20,2027,2048,31,26,92,67,57,54,162,161,3988,4374,24,5
2024,Charlotte,American Athletic,207,277,10,14,24,25,7,2,2,7,12,1,5,94,234,14,10,0,1,834,415,39,15,2689,2674,353,342,177,205,10,14,16,18,93,79,784,686,20612,22588,0,0,48,84,13,10,387,485,16,29,1424,2528,14,30,59,71,47,63,155,154,4113,5202,21,12
2024,Cincinnati,Big 12,265,224,11,12,20,24,11,8,9,11,12,0,2,1,149,7,5,0,0,390,600,19,29,2838,2673,395,346,252,213,5,7,18,16,64,65,533,515,22833,20367,0,0,42,114,9,15,424,410,19,15,2220,1952,19,20,65,71,65,62,155,161,5058,4625,18,13
2024,Clemson,ACC,335,286,13,8,22,19,3,10,10,3,14,2,0,137,52,7,16,0,0,320,298,17,15,3899,3004,529,468,331,264,16,7,37,22,69,86,667,771,25612,24769,0,0,170,88,19,20,470,475,23,18,2433,2245,35,25,89,73,87,70,198,195,6332,5249,10,26
2024,Coastal Carolina,Sun Belt,235,273,8,15,22,27,6,11,11,6,13,2,1,167,107,11,11,0,1,414,633,24,25,2626,2961,358,389,195,238,11,11,20,24,90,82,829,681,22479,24321,0,0,128,68,10,14,481,510,21,22,2246,2422,28,14,59,54,65,81,171,186,4872,5383,17,22
2024,Colorado,Big 12,265,263,8,16,21,28,4,11,11,5,13,1,1,268,48,10,15,0,1,386,1178,21,54,4134,2607,481,393,353,229,15,10,37,16,100,99,882,870,21763,25037,1,1,197,365,17,24,333,504,15,17,860,1973,39,43,93,83,65,75,159,189,4994,4580,14,26
2024,Colorado State,Mountain West,233,261,18,18,29,30,10,11,11,10,13,0,1,18,176,10,10,0,0,349,456,19,22,2814,3046,388,427,234,261,10,10,16,20,84,87,670,734,24384,22416,2,0,273,23,18,17,464,457,20,21,2244,2095,16,10,58,62,65,71,180,183,5058,5141,20,21
2024,Duke,ACC,229,266,7,14,18,24,6,14,14,6,13,1,2,211,174,13,13,1,1,532,766,23,36,3175,2777,467,425,280,247,13,13,28,19,67,87,651,761,21368,25432,0,0,251,109,26,21,380,518,13,15,1204,1943,44,12,116,72,52,68,176,201,4379,4720,19,27
2024,East Carolina,American Athletic,283,275,10,16,18,35,7,8,8,7,13,3,2,204,292,23,14,1,0,714,763,31,39,3432,3059,428,425,258,255,14,23,26,24,99,90,823,791,19646,27154,0,0,169,77,23,12,471,543,23,21,2241,2212,19,20,91,58,83,80,185,203,5673,5271,30,22
2024,Eastern Michigan,Mid-American,255,236,16,8,29,23,7,10,10,8,12,0,1,23,112,10,5,0,0,404,476,22,23,2824,2652,415,310,248,197,5,10,17,22,78,87,749,775,22395,20805,1,0,78,116,21,16,472,428,17,19,1707,1997,25,35,71,77,80,53,194,148,4531,4649,17,15
2024,Florida,SEC,250,281,8,15,15,29,4,11,11,5,13,1,1,167,237,14,14,0,1,305,338,15,15,2934,2957,339,421,208,244,14,14,18,18,77,63,702,573,22315,24485,0,0,187,119,15,17,460,510,26,17,2128,1949,40,20,86,65,62,73,161,184,5062,4906,18,25
2024,Florida Atlantic,American Athletic,234,252,16,15,34,23,7,8,8,7,12,1,0,256,83,11,11,0,0,391,277,21,11,2503,2798,350,378,205,211,11,11,14,25,79,72,619,631,21871,21329,0,0,71,106,15,22,456,447,24,18,2270,2208,17,32,68,82,55,60,159,162,4773,5006,18,19
2024,Florida International,Conference USA,215,235,14,21,26,31,8,5,5,8,12,2,0,286,189,11,11,0,0,689,953,27,43,2753,2155,334,356,206,211,11,11,24,9,66,79,569,658,20648,22552,0,0,78,127,17,17,395,490,16,28,1460,2301,18,17,47,62,45,55,145,171,4213,4456,19,16
2024,Florida State,ACC,182,252,20,11,32,17,9,2,2,9,12,0,3,69,334,13,4,1,0,541,178,25,7,2164,2415,355,326,179,204,4,13,11,16,67,57,575,526,19572,23557,0,0,33,164,14,27,377,472,8,21,1089,2242,24,46,69,90,46,76,160,170,3253,4657,22,6
2024,Fresno State,Mountain West,246,272,8,21,20,37,3,4,5,3,13,1,2,298,214,14,15,0,1,336,537,23,28,3147,2795,430,466,299,254,15,14,20,21,80,90,715,821,21444,25356,1,1,223,136,21,11,381,475,21,14,1295,1852,19,25,62,57,63,67,161,191,4442,4647,17,19
2024,Georgia,SEC,305,249,18,17,27,31,7,10,11,7,14,0,0,23,156,13,8,0,1,205,450,13,21,3934,2803,513,423,336,251,8,13,29,14,80,89,751,690,24979,25121,0,0,174,57,22,11,423,487,24,14,1754,1854,37,25,87,67,69,64,176,197,5688,4657,20,18
2024,Georgia Southern,Sun Belt,283,272,12,7,16,19,11,6,6,11,13,1,2,136,130,11,13,0,0,723,353,34,20,3091,3372,445,439,289,277,13,11,21,21,73,110,628,1007,23520,23280,0,0,95,65,14,14,439,444,24,23,1667,2242,21,28,64,78,81,82,180,174,4758,5614,22,19
2024,Georgia State,Sun Belt,248,265,10,13,27,18,6,8,8,6,12,0,1,45,138,13,9,0,0,518,199,31,11,3069,2500,449,322,271,204,9,13,21,22,61,79,589,695,21580,21620,0,1,24,465,12,24,360,473,13,28,1608,2541,18,22,48,71,57,69,160,155,4677,5041,19,17
2024,Georgia Tech,ACC,281,238,16,18,29,29,3,6,6,3,13,1,1,88,115,7,5,0,0,358,374,21,18,3088,2869,410,401,269,253,5,7,17,24,69,56,558,524,24148,22352,0,1,149,216,21,25,491,384,29,15,2431,1597,18,9,73,58,69,54,170,161,5519,4466,10,11
2024,Hawai'i,Mountain West,249,244,12,14,22,18,4,5,5,4,12,0,1,29,207,15,6,0,0,302,466,20,31,3218,2535,481,366,286,239,6,15,25,18,96,83,844,820,21833,21367,1,0,137,172,11,20,334,420,7,20,1188,2003,27,43,68,77,60,67,163,166,4406,4538,19,11
2024,Houston,Big 12,181,214,11,11,29,16,10,7,7,10,12,1,1,137,107,17,12,0,1,463,406,22,19,1832,2266,280,331,182,199,12,17,9,18,66,54,623,507,21723,21477,1,0,132,58,19,16,426,409,9,14,1639,1641,21,30,67,90,43,58,155,159,3471,3907,27,19
2024,Illinois,Big Ten,265,275,8,11,17,25,8,8,8,8,13,1,1,134,53,6,12,0,0,272,233,14,15,2746,2922,353,444,213,262,12,6,22,19,68,72,522,661,22690,24110,0,0,358,87,27,9,448,437,22,12,2003,1945,30,31,54,82,72,80,158,179,4749,4867,14,20
2024,Indiana,Big Ten,306,192,13,10,22,32,3,9,9,3,13,2,0,218,65,6,15,0,0,127,804,6,43,3397,2289,361,397,246,248,15,6,33,11,62,76,571,584,23951,22849,0,1,346,121,27,10,484,381,37,12,2161,1043,35,21,95,59,68,55,144,168,5558,3332,9,24
2024,Iowa,Big Ten,217,230,3,7,7,13,4,8,8,4,13,1,1,140,169,8,16,1,0,791,419,29,23,1710,2640,260,419,163,260,16,8,10,20,41,74,388,581,22825,23975,1,2,327,152,27,10,499,406,30,4,2571,1499,29,17,64,66,69,63,168,174,4281,4140,12,24
2024,Iowa State,Big 12,316,242,20,12,25,22,5,9,9,5,14,0,3,101,298,10,15,0,0,203,619,10,30,3580,2318,472,373,278,196,15,10,25,18,53,91,392,781,26864,23536,1,1,237,109,15,13,512,491,27,19,2248,2641,15,16,68,68,85,73,199,184,5828,4959,15,24
2024,Jacksonville State,Conference USA,318,304,13,12,24,27,8,12,11,8,14,1,0,89,48,7,12,0,1,146,1071,7,51,2666,3055,314,408,189,247,12,7,14,21,83,86,808,796,22648,27752,0,0,82,51,18,15,645,571,51,21,3545,2455,24,22,82,62,72,82,176,196,6211,5510,15,24
2024,James Madison,Sun Belt,270,227,12,17,30,33,5,12,14,5,13,4,1,265,34,4,17,1,0,518,522,21,23,2807,2683,381,429,231,234,17,4,28,16,91,68,712,587,24808,21992,1,2,205,187,23,20,519,429,20,13,2516,1501,41,33,92,73,75,61,185,187,5323,4184,9,29
2024,Kansas,Big 12,258,255,10,11,15,19,5,5,5,5,12,2,1,120,193,12,12,0,0,445,305,27,14,2505,2869,306,360,176,227,12,12,15,25,54,54,461,489,22253,20947,0,1,55,178,8,12,453,404,29,10,2552,1855,27,10,69,46,75,67,148,152,5057,4724,17,17
2024,Kansas State,Big 12,263,243,15,9,26,29,6,4,5,8,13,1,0,162,122,10,10,0,0,552,482,28,22,2748,2921,381,416,222,244,10,10,25,20,70,59,584,459,22736,24056,2,1,158,219,15,13,451,431,21,15,2821,1554,35,13,84,50,70,68,170,180,5569,4475,16,14
2024,Kennesaw State,Conference USA,164,254,7,13,18,22,4,8,8,4,12,1,2,55,137,14,4,2,0,989,519,41,23,1635,2844,297,361,156,244,4,14,6,21,67,64,556,605,21128,22072,0,1,107,357,15,32,449,448,13,25,1386,2134,22,18,58,69,66,67,187,165,3021,4978,18,12
2024,Kent State,Mid-American,155,317,8,8,21,16,7,7,7,7,12,0,0,73,76,13,4,0,1,613,376,33,15,1865,3010,294,345,139,225,4,13,18,27,58,72,428,680,19345,23855,0,2,45,420,4,26,388,537,3,36,930,3182,18,43,56,97,29,78,156,163,2795,6192,20,11
2024,Kentucky,SEC,233,215,11,6,25,9,6,6,6,6,12,1,2,99,268,17,10,1,0,613,285,31,16,2218,2197,312,280,167,178,10,17,15,9,75,81,625,662,21271,20433,0,0,130,40,16,11,440,428,11,20,1757,1955,22,35,67,71,48,56,142,142,3975,4152,23,16
2024,LSU,SEC,307,242,12,8,24,24,5,8,8,5,13,1,0,60,100,12,6,2,0,802,179,29,8,4084,2913,533,378,343,231,6,12,29,11,82,92,641,832,25010,21790,0,0,66,75,14,10,370,424,15,26,1520,1827,34,16,69,48,93,66,187,163,5604,4740,17,14
2024,Liberty,Conference USA,276,225,12,14,21,25,11,7,8,11,12,0,1,85,94,7,8,0,0,669,423,35,21,2014,2356,289,323,157,190,8,7,16,11,82,75,793,639,22051,21149,0,0,148,86,14,9,537,460,28,21,3022,1860,20,21,65,56,68,60,158,164,5036,4216,18,15
2024,Louisiana,Sun Belt,289,281,16,15,26,20,2,5,5,2,14,1,1,122,57,9,16,1,1,853,783,32,41,3482,2719,411,429,269,273,16,9,22,19,82,75,683,647,26291,24109,0,0,115,29,18,5,476,476,26,20,2338,2169,23,18,60,55,73,80,175,179,5820,4888,11,21
2024,Louisiana Tech,Conference USA,234,230,8,10,26,24,13,12,12,13,13,0,2,60,146,8,5,0,0,641,58,27,4,2911,2247,415,366,258,204,5,8,18,11,69,63,657,544,24260,22540,0,0,427,76,33,16,480,487,14,21,1460,1774,21,41,69,84,78,61,199,180,4371,4021,21,17
2024,Louisville,ACC,276,250,9,21,22,32,4,7,7,5,13,1,0,83,56,6,10,1,0,648,479,32,27,3433,3070,427,422,271,263,10,6,26,24,81,61,642,576,23271,23529,0,0,194,58,32,11,422,459,28,15,2452,1729,34,15,86,56,62,67,155,188,5885,4799,10,17
2024,Marshall,Sun Belt,258,257,10,24,17,39,5,6,6,7,13,2,0,55,13,4,13,0,0,832,304,33,16,2354,2584,333,381,194,219,13,4,27,15,70,91,553,798,22355,24445,0,1,139,158,18,12,505,525,21,21,2633,2328,34,17,86,52,68,59,170,187,4987,4912,9,19
2024,Maryland,Big Ten,258,252,14,12,31,18,6,7,7,6,12,0,1,133,197,14,10,0,0,239,467,15,20,3308,2896,493,385,315,240,10,14,21,22,77,72,703,633,21664,21534,0,0,98,118,12,17,370,424,15,19,1327,1660,14,26,68,68,72,67,180,168,4635,4556,20,17
2024,Massachusetts,FBS Independents,236,244,14,6,24,14,4,3,4,4,12,0,1,18,215,6,6,0,2,398,739,22,25,2181,2119,327,270,187,156,6,6,14,19,87,72,758,640,23268,19932,1,0,130,153,18,24,482,450,18,32,1968,2383,15,29,49,73,66,63,174,139,4149,4502,10,9
2024,Memphis,American Athletic,300,226,12,17,23,28,2,15,14,4,13,0,1,138,91,6,11,0,0,225,89,13,5,3516,3348,479,457,310,275,11,6,25,17,69,77,624,602,25922,20878,0,0,177,59,14,9,444,367,33,21,2276,1453,25,19,74,58,82,68,179,178,5792,4801,8,26
2024,Miami,ACC,352,237,13,16,20,28,8,4,4,8,13,1,1,220,154,8,14,0,2,559,624,25,25,4527,2787,489,416,328,240,14,8,41,22,86,66,865,514,25518,21282,0,0,128,74,17,9,430,389,30,16,2459,1469,35,23,83,46,90,60,162,164,6986,4256,16,18
2024,Miami (OH),Mid-American,235,281,5,10,11,21,5,10,10,6,14,0,1,162,144,12,13,0,0,544,400,30,25,3044,2709,398,464,225,268,13,12,23,10,74,69,585,587,24424,25976,0,0,100,64,19,19,407,487,14,20,1904,1932,29,29,74,69,55,84,163,198,4948,4641,17,23
2024,Michigan,Big Ten,210,226,12,5,17,14,7,6,6,7,13,2,0,149,139,13,12,0,0,495,188,24,13,1678,2812,308,435,190,262,12,13,12,19,51,54,514,409,24885,21915,0,0,158,239,15,14,484,384,18,10,2046,1180,36,16,79,65,74,77,177,186,3724,3992,20,18
2024,Michigan State,Big Ten,226,224,12,14,23,20,6,2,2,6,12,1,0,214,132,13,9,0,0,168,269,11,13,2617,2483,354,339,212,206,9,13,13,20,80,50,760,407,22256,20944,0,0,50,221,9,21,389,398,11,19,1421,1519,19,34,66,77,59,70,154,159,4038,4002,19,11
2024,Middle Tennessee,Conference USA,218,281,13,8,27,16,9,5,5,8,12,0,1,42,95,10,5,0,0,527,541,30,30,3133,3026,427,343,273,231,5,10,16,27,88,66,735,611,21782,21418,1,0,111,139,12,19,335,462,10,26,1086,2369,20,30,55,71,62,72,162,149,4219,5395,19,10
2024,Minnesota,Big Ten,264,208,11,7,12,17,6,4,4,6,13,2,0,239,61,6,17,0,0,401,209,21,10,2889,2289,411,373,273,220,17,6,20,11,63,65,488,638,24915,21885,0,0,196,138,25,17,402,406,18,14,1505,1426,28,26,66,73,75,67,168,173,4394,3715,12,21
2024,Mississippi State,SEC,244,286,21,14,37,19,10,5,4,10,12,1,0,72,59,8,7,0,0,308,169,12,10,2871,2873,367,341,215,240,7,8,19,23,82,75,723,706,18496,24704,1,0,179,122,19,14,417,513,19,24,1663,2624,10,37,47,81,59,79,160,165,4534,5497,18,12
2024,Missouri,SEC,276,210,10,12,19,24,4,10,10,4,13,1,0,161,47,5,7,0,1,452,428,24,19,2916,2357,403,325,249,198,7,5,14,14,73,78,658,682,25672,21128,1,0,27,82,8,11,515,435,26,15,2152,1771,27,26,69,60,89,48,193,161,5068,4128,9,17
2024,NC State,ACC,263,253,11,12,20,22,10,10,10,10,13,2,3,166,337,13,10,0,0,581,218,22,10,3023,3040,391,426,255,261,10,13,21,19,66,80,620,717,24761,22039,0,0,82,113,10,11,420,421,21,25,1892,2051,23,28,85,91,58,65,155,172,4915,5091,23,20
2024,Navy,American Athletic,221,256,15,18,24,37,8,7,7,8,13,3,0,329,25,6,17,0,0,362,800,22,44,1609,2767,179,404,99,240,17,6,15,19,66,78,585,638,23487,23313,0,0,65,248,14,29,590,484,38,17,3225,2055,28,11,61,44,62,79,162,189,4834,4822,14,24
2024,Nebraska,Big Ten,282,214,9,11,23,27,7,6,6,7,13,3,1,185,145,12,11,0,0,450,587,25,28,2956,2817,434,379,287,242,11,12,13,23,80,80,691,813,25055,21745,0,0,73,257,15,19,445,383,22,8,1705,1333,29,27,81,71,75,56,177,159,4661,4150,19,17
2024,Nevada,Mountain West,253,295,15,7,29,11,7,2,2,7,13,1,0,91,56,8,11,0,0,630,545,35,28,2764,2579,366,347,247,210,11,8,19,13,99,70,950,654,24208,22592,0,0,76,35,10,7,460,491,21,31,2135,2512,14,28,54,71,76,87,170,165,4899,5091,15,13
2024,New Mexico,Mountain West,296,295,13,13,19,22,7,7,7,7,12,0,1,3,97,12,3,0,0,348,724,20,31,2768,3350,390,396,226,256,3,10,12,30,112,82,978,775,20795,22405,1,1,88,226,9,17,454,468,37,27,3048,2561,19,5,47,26,64,82,149,165,5816,5911,19,10
2024,New Mexico State,Conference USA,231,255,6,13,16,23,11,1,1,11,12,1,0,41,152,12,9,0,0,762,309,39,13,1718,3019,320,382,141,221,9,12,12,21,65,84,577,908,21197,22663,0,1,69,328,12,26,495,457,16,29,2151,2349,14,29,45,74,70,79,182,177,3869,5368,23,10
2024,North Carolina,ACC,272,253,13,11,27,20,8,6,6,8,13,3,2,210,231,9,9,2,0,865,321,33,16,2917,2943,391,374,230,217,9,9,18,19,98,87,832,772,23123,23677,2,1,193,175,15,19,495,490,26,21,2373,1957,38,30,72,75,66,61,176,174,5290,4900,17,15
2024,North Texas,American Athletic,309,299,20,13,44,29,8,5,5,8,13,0,2,146,236,14,11,0,1,601,320,28,19,4267,3440,559,426,353,261,11,14,33,23,91,90,773,825,20902,25907,1,0,206,12,18,7,384,544,24,28,2090,2547,24,16,64,75,66,79,178,196,6357,5987,22,16
2024,Northern Illinois,Mid-American,279,213,15,13,33,27,8,5,5,8,13,0,0,150,95,8,9,1,0,523,781,21,41,2328,2241,370,372,215,200,9,8,16,15,55,67,556,592,26012,20788,0,1,95,55,13,8,557,410,22,10,2654,1465,34,18,71,73,81,44,193,168,4982,3706,16,14
2024,Northwestern,Big Ten,192,229,9,9,18,20,7,6,6,7,12,2,0,168,98,11,10,0,0,583,505,27,24,2233,2780,392,391,211,245,10,11,7,15,57,45,465,386,21478,21722,1,1,258,287,17,25,352,388,12,22,1183,1563,23,24,57,68,55,63,167,157,3416,4343,18,16
2024,Notre Dame,FBS Independents,325,272,22,15,30,41,7,13,14,7,16,5,0,454,78,8,19,1,0,402,651,18,42,3170,2710,445,451,296,235,19,8,24,14,93,87,814,773,28955,28645,0,0,172,89,27,21,563,582,45,16,3223,2257,40,24,87,76,76,70,185,218,6393,4967,15,32
2024,Ohio,Mid-American,307,232,6,11,10,23,10,10,10,9,14,1,1,53,73,12,11,1,0,547,672,28,34,2694,2974,345,434,217,265,11,12,15,16,78,80,638,733,27492,22908,1,0,132,147,18,19,571,428,35,14,2991,1288,35,21,93,70,81,73,170,195,5685,4262,22,21
2024,Ohio State,Big Ten,331,241,20,15,28,33,4,9,9,4,16,1,1,148,109,10,10,0,0,153,176,14,11,4208,2672,455,442,325,267,10,10,37,10,72,58,653,467,29085,28515,1,0,237,71,25,13,532,528,34,13,2665,1405,53,16,113,60,81,80,186,228,6873,4077,14,19
2024,Oklahoma,SEC,247,211,16,10,31,21,15,12,12,15,13,2,2,184,118,6,9,0,1,246,391,13,16,2286,2641,373,359,235,217,9,6,16,17,69,81,591,688,22598,24202,0,0,223,106,28,22,518,473,17,11,2025,1500,35,50,96,100,73,71,195,196,4311,4141,21,21
2024,Oklahoma State,Big 12,245,301,17,16,26,30,4,3,3,6,12,1,1,214,120,17,12,0,0,837,371,45,22,3176,3430,450,405,267,254,12,17,22,26,60,64,518,587,19486,23710,0,0,90,64,15,10,353,474,18,28,1370,2584,25,13,66,52,57,79,161,172,4546,6014,21,15
2024,Old Dominion,Sun Belt,236,256,7,8,11,15,11,5,5,11,12,0,0,143,29,9,12,0,0,334,722,22,37,2311,2854,333,374,195,228,12,9,17,23,74,71,650,590,20157,23043,0,0,120,80,20,18,474,483,27,18,2535,2079,23,35,74,70,75,79,174,182,4846,4933,20,17
2024,Ole Miss,SEC,322,242,17,19,29,37,6,11,10,6,13,1,0,85,69,7,12,0,1,141,253,7,12,4561,3000,434,446,295,267,12,7,31,13,94,80,936,699,22140,24660,0,0,126,61,21,11,499,455,29,7,2286,1047,53,29,120,78,71,65,169,204,6847,4047,13,23
2024,Oregon,Big Ten,324,240,13,11,20,24,5,5,5,5,14,0,1,38,134,6,12,0,0,322,332,12,17,3913,2603,460,420,335,234,12,6,30,15,74,77,580,651,25918,24482,1,0,195,56,22,4,495,440,30,16,2216,1822,38,21,82,57,87,61,180,183,6129,4425,11,17
2024,Oregon State,Pac-12,268,249,22,7,42,15,5,7,7,5,12,1,3,88,122,11,5,0,0,373,113,20,6,2417,2569,360,317,216,190,5,11,7,15,61,62,548,594,23871,19329,0,0,27,98,7,16,484,414,29,26,2270,2236,7,25,45,62,76,59,174,131,4687,4805,16,12
