season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2005,Buffalo,Mid-American,171,201,7,5,19,12,14,3,3,14,11,0,2,122,141,15,9,0,0,0,0,0,0,2190,2054,331,316,191,174,9,15,7,22,0,0,0,0,12607,10763,0,0,97,485,35,44,411,431,7,16,1187,2086,52,53,173,157,3063,3996,29,12
2005,California,Pac-10,251,228,4,5,9,16,11,7,7,11,12,2,0,392,58,17,15,0,0,0,71,0,5,2430,3069,321,455,167,255,15,17,22,14,0,6,0,35,13017,13430,2,1,438,332,43,31,483,428,27,15,2823,1430,52,66,148,186,5135,4315,28,22
2005,Central Michigan,Mid-American,227,227,6,5,21,16,5,8,8,5,11,0,0,62,55,6,8,0,0,0,0,0,0,3049,3331,426,435,259,250,8,6,16,25,0,0,0,0,11601,11949,2,0,280,190,44,43,434,385,15,5,1746,1251,63,56,191,177,4607,4339,11,16
2005,Cincinnati,Big East,220,212,9,9,15,13,14,15,15,14,11,0,1,3,62,13,7,0,0,0,0,0,0,2455,2549,348,320,197,184,7,12,15,14,0,5,0,55,12208,10181,0,1,171,370,35,40,426,454,10,27,1370,1974,47,57,158,148,3569,4408,27,22
2005,Clemson,ACC,251,204,7,6,14,16,7,11,11,7,12,0,0,132,46,10,14,0,0,24,81,3,3,2922,2471,376,374,248,211,11,10,14,10,2,14,15,115,13243,13899,1,1,206,194,37,28,452,430,20,12,1823,1449,59,62,162,182,4237,3452,17,25
2005,Colorado,Big 12,242,248,6,9,15,21,14,9,9,14,13,1,1,189,180,8,14,0,0,0,0,0,0,3069,3433,453,484,265,282,14,8,15,15,0,0,0,0,13872,14593,2,1,311,244,46,47,429,460,15,15,1422,1303,62,70,192,211,4318,4539,22,23
2005,Colorado State,Mountain West,241,264,9,10,21,20,7,14,14,7,12,1,0,216,104,15,13,0,0,0,0,0,0,3642,2592,402,306,248,180,13,14,25,17,0,0,0,0,12487,12467,1,1,226,311,27,33,420,527,14,25,1460,2674,67,56,169,157,4896,5146,22,27
2005,Duke,ACC,154,232,10,8,18,16,9,10,10,9,11,0,2,74,132,17,9,0,0,0,82,0,5,1537,2298,284,296,134,176,9,16,5,22,0,4,0,24,12749,11505,0,0,163,430,27,49,435,444,16,29,1398,2280,53,57,172,143,2729,4524,26,19
2005,East Carolina,Conference USA,216,231,5,7,12,15,15,5,5,15,11,0,0,160,133,8,15,0,0,0,0,0,0,2971,2187,370,306,224,181,15,8,14,11,0,0,0,0,10527,11974,0,1,138,331,25,40,394,494,17,26,1512,2394,57,78,159,172,4328,4428,23,20
2005,Eastern Michigan,Mid-American,212,255,13,7,22,18,5,9,9,5,11,1,1,112,77,6,11,0,0,0,0,0,0,2560,2467,422,358,262,224,11,6,16,18,0,0,0,0,11763,12462,0,0,73,220,18,23,359,463,10,19,1355,2186,63,61,171,150,3805,4496,11,20
2005,Florida,SEC,245,198,10,6,22,16,7,16,16,7,12,1,0,145,111,7,16,0,0,0,0,0,0,2944,2691,385,375,241,196,16,7,20,16,0,0,0,0,14373,11990,2,0,251,60,47,34,455,373,19,14,1761,1139,65,53,176,159,4481,3598,14,32
2005,Florida Atlantic,Sun Belt,179,231,6,3,11,10,10,4,4,10,11,1,4,162,332,17,14,0,0,0,0,0,0,2183,1966,297,280,156,145,14,17,13,10,0,0,0,0,9798,11634,0,1,22,261,11,50,423,485,6,28,1256,2399,50,66,159,156,3212,4342,27,18
2005,Florida International,Sun Belt,224,224,8,9,22,14,20,13,13,20,11,4,1,262,258,12,10,0,0,0,0,0,1,2720,2427,384,283,232,193,10,11,14,19,0,4,0,20,10732,10722,1,0,122,259,30,23,358,431,12,22,1348,1802,57,42,150,118,3943,4132,32,23
2005,Florida State,ACC,207,191,4,3,10,12,9,10,10,9,13,1,0,139,89,14,11,0,0,0,158,0,9,3390,2552,444,357,256,214,11,13,19,12,0,8,0,38,10678,12535,3,0,641,68,51,27,320,415,17,15,1043,1087,60,51,160,159,4269,3407,23,21
2005,Fresno State,Western Athletic,264,224,13,7,24,24,10,11,11,10,13,0,0,74,185,15,9,0,0,0,90,0,6,3041,2446,387,366,238,211,9,14,27,12,0,7,0,63,12840,11854,4,0,598,24,34,14,448,423,24,20,2028,1771,76,62,163,168,4994,4018,25,20
2005,Georgia,SEC,258,229,7,9,12,16,11,15,15,11,13,1,1,162,82,7,16,0,0,0,0,0,0,3067,2496,363,369,201,211,16,7,26,8,0,0,0,0,13514,15250,1,0,456,158,56,35,455,486,16,17,2108,1870,57,70,163,188,5085,4075,18,31
2005,Georgia Tech,ACC,240,200,5,6,13,16,7,11,11,7,12,2,2,246,233,12,21,0,0,0,0,0,0,2427,2820,419,384,197,205,21,12,12,16,0,0,0,0,14292,12367,0,0,198,277,50,53,464,409,13,9,1845,1247,69,48,198,171,4188,3810,19,32
2005,Hawai'i,Western Athletic,308,281,5,13,19,22,8,16,16,8,12,0,2,77,225,15,9,0,0,0,0,0,0,4834,3155,578,380,379,236,9,15,37,22,0,0,0,0,13164,13175,0,1,40,251,10,26,279,482,10,27,1103,2251,62,78,148,167,5714,5261,23,25
2005,Houston,Conference USA,240,224,11,6,21,15,12,13,13,12,12,0,1,114,136,13,11,0,0,58,95,3,5,3109,2605,384,388,228,207,10,13,18,20,16,18,164,123,12176,12682,1,2,292,387,26,32,440,424,21,11,1874,1997,63,58,165,154,4359,3975,25,24
2005,Idaho,Western Athletic,202,230,5,5,15,14,10,9,9,10,11,1,2,217,220,19,13,0,0,0,0,0,0,3059,2739,423,346,239,206,13,19,17,23,0,0,0,0,12387,11735,0,2,140,515,34,45,350,417,8,25,862,2016,56,57,172,153,3692,4631,29,22
2005,Illinois,Big Ten,220,257,4,4,11,9,7,5,5,7,11,0,1,71,223,14,4,0,0,0,0,0,0,2354,2663,371,309,222,204,3,14,12,27,0,0,0,0,11801,12302,0,1,0,475,0,38,438,471,8,27,1740,2574,62,71,173,150,3901,5162,21,9
2005,Indiana,Big Ten,192,199,8,0,15,6,10,10,10,10,11,0,1,154,79,13,6,0,0,0,0,0,0,2379,2100,359,268,198,148,6,11,22,12,0,4,0,22,11238,10724,0,2,128,483,39,37,394,425,9,25,1306,2130,64,43,171,127,3490,4102,23,16
2005,Iowa,Big Ten,272,236,2,6,8,19,10,6,6,10,12,1,3,68,237,8,10,0,0,0,45,0,3,3208,3181,404,445,245,276,10,8,23,18,0,4,0,37,11566,14221,1,1,340,74,34,27,436,470,19,10,2096,1512,61,79,160,187,5189,4592,18,16
2005,Iowa State,Big 12,230,229,8,8,13,19,12,14,14,12,12,2,1,239,154,10,22,0,0,0,42,0,3,3124,3068,368,446,227,256,22,10,19,11,0,7,0,55,13522,12493,0,0,107,322,15,40,491,414,20,9,1328,1232,63,52,181,171,4204,4140,22,36
2005,Kansas,Big 12,208,187,2,10,16,13,11,7,7,11,12,2,1,242,156,19,15,0,0,0,35,0,3,2487,2860,396,420,211,238,15,19,13,19,0,7,0,71,12958,13239,2,3,640,288,65,40,425,414,15,7,1608,999,59,47,180,167,3956,3639,30,22
2005,Kansas State,Big 12,192,196,5,4,10,15,17,17,17,17,11,1,0,112,146,12,8,0,0,0,0,0,0,2419,2688,318,374,164,208,8,11,9,18,0,0,0,0,12163,11864,3,1,347,257,39,40,432,401,12,19,1522,1418,53,55,169,170,3737,3954,29,25
2005,Kent State,Mid-American,177,209,8,6,24,16,10,9,9,10,11,1,1,89,253,22,12,0,0,0,70,0,4,2881,2173,467,318,262,193,10,22,15,15,0,16,0,154,10400,13640,0,0,184,361,28,41,284,527,5,24,505,2209,52,68,175,162,3117,4306,32,21
2005,Kentucky,SEC,184,226,4,12,12,25,19,12,12,19,11,0,1,76,57,9,5,0,0,0,63,0,4,2096,2802,304,384,178,239,5,9,6,24,0,8,0,51,11086,13226,0,0,395,134,29,35,391,439,21,22,1415,2159,55,58,152,145,3272,4835,28,17
2005,LSU,SEC,255,193,6,5,11,17,16,6,6,16,13,1,1,124,95,10,10,0,0,0,64,0,3,3175,2564,360,431,216,204,10,10,22,8,0,7,0,50,15170,13048,2,0,410,80,60,41,509,402,21,8,1951,1190,63,52,169,194,4863,3469,26,16
2005,Louisiana,Sun Belt,228,203,9,6,14,14,12,12,12,12,11,1,0,101,42,9,6,0,0,0,151,0,5,1503,2267,237,294,136,170,6,9,3,21,0,16,0,124,12953,11373,0,0,139,241,20,27,531,445,34,20,2797,1986,61,54,145,136,4253,4078,21,18
2005,Louisiana Tech,Western Athletic,221,223,7,15,13,25,8,17,17,8,11,0,0,130,81,10,16,0,0,0,0,0,0,2597,2899,356,398,192,227,13,10,17,19,0,0,0,0,12626,11475,0,0,144,158,37,29,428,382,19,14,1623,1465,58,46,163,148,4033,4194,18,33
2005,Louisville,Big East,287,227,8,10,21,17,13,27,27,13,12,1,1,88,165,10,9,0,0,0,0,0,0,3710,2854,376,367,246,199,9,10,24,16,0,0,0,0,11681,13478,0,0,394,153,49,22,472,460,41,16,2262,1368,62,62,148,174,5785,3888,23,36
2005,Marshall,Conference USA,221,177,4,2,15,4,17,11,11,17,11,0,2,147,220,14,9,0,0,0,100,0,4,2398,2084,407,267,228,150,9,14,12,13,0,4,0,18,12034,11973,0,0,274,187,41,30,375,449,13,16,1360,1780,57,47,161,137,3616,3743,31,20
2005,Maryland,ACC,223,173,7,3,15,16,8,12,12,8,11,0,4,51,149,16,7,0,0,0,0,0,0,2733,1897,321,237,194,141,7,16,13,3,0,0,0,0,10735,10770,0,0,95,162,20,24,399,426,15,21,1357,1687,44,48,136,144,3891,3456,24,19
2005,Memphis,Conference USA,235,254,6,9,13,18,8,12,12,8,12,0,0,148,131,7,12,0,0,0,0,0,0,1623,3485,239,431,135,237,12,7,9,23,0,7,0,51,13329,12990,0,0,153,229,40,35,597,419,28,10,3215,1507,54,60,166,165,4775,4865,15,24
2005,Miami,ACC,217,195,3,12,13,23,13,17,17,13,12,0,0,223,59,12,14,0,0,81,24,3,3,2760,2069,340,353,195,165,14,12,20,8,14,2,115,15,13269,14467,2,0,398,149,40,36,447,477,18,11,1653,1390,48,56,159,200,3890,2851,25,31
2005,Miami (OH),Mid-American,260,201,8,8,21,17,9,19,19,9,11,1,1,183,156,14,20,0,0,0,0,0,0,3357,2443,445,368,254,215,20,14,27,16,0,0,0,0,11993,11586,1,0,346,81,31,23,412,374,15,16,1474,1535,68,57,172,161,4682,3821,23,39
2005,Michigan,Big Ten,259,223,11,2,23,8,13,14,14,13,12,0,0,95,81,8,12,0,0,0,0,0,0,2789,2681,409,391,238,223,12,8,23,14,0,0,0,0,13456,12477,0,0,423,85,40,38,499,430,16,12,1939,1648,73,57,188,168,4611,4142,21,26
2005,Michigan State,Big Ten,255,214,5,8,12,12,7,13,13,7,11,1,0,60,131,12,5,0,0,0,0,0,0,3141,2548,348,334,234,204,5,12,22,23,0,0,0,0,11428,10422,0,1,187,162,30,17,407,366,19,15,1983,1674,59,56,133,134,4977,4136,19,18
2005,Middle Tennessee,Sun Belt,191,206,7,3,12,15,5,4,4,5,11,0,2,128,171,7,14,0,0,0,0,0,0,2406,2291,316,329,208,191,14,7,9,11,0,0,0,0,12536,11594,0,0,206,247,30,38,429,383,18,13,1200,1492,65,54,170,141,3383,3668,12,18
2005,Minnesota,Big Ten,290,251,8,6,23,16,6,8,8,6,12,1,1,122,78,10,8,0,0,0,0,0,0,2689,3168,323,410,185,233,7,10,20,19,0,0,0,0,14200,11477,1,1,251,158,42,22,610,428,34,21,3277,1867,92,77,183,180,5937,4952,16,16
2005,Mississippi State,SEC,161,196,9,7,18,9,12,11,11,12,11,0,1,114,32,10,12,0,0,0,76,0,5,1794,2299,302,316,146,194,12,10,10,13,0,7,0,62,11335,12173,0,2,83,471,34,44,385,418,9,13,1514,1545,47,50,158,141,3038,3690,22,23
2005,Missouri,Big 12,281,243,17,6,28,14,17,13,13,17,12,3,1,234,139,11,13,0,0,0,0,0,0,2846,2838,469,387,277,219,12,11,15,18,0,0,0,0,12659,13710,1,2,259,424,40,38,512,474,26,23,2463,1816,85,56,210,175,5157,4420,28,26
2005,NC State,ACC,174,191,6,9,15,15,11,14,14,11,12,2,2,113,146,14,10,0,0,0,0,0,0,2376,2364,318,335,174,165,10,13,13,9,0,8,0,59,11389,11641,0,1,194,296,47,45,396,438,12,11,1297,1243,36,50,150,175,3494,3357,25,24
2005,Navy,FBS Independents,263,260,18,11,30,17,10,8,8,10,12,1,0,87,148,12,10,0,0,0,0,0,0,1526,2879,147,362,69,228,10,12,7,19,0,0,0,0,11304,12487,0,0,89,102,29,28,672,487,45,19,3832,1855,67,71,157,170,5230,4528,22,18
2005,Nebraska,Big 12,221,217,6,13,19,21,13,11,11,13,12,3,2,187,209,13,13,0,0,0,92,0,5,2951,2733,444,415,239,212,13,12,20,13,0,7,0,55,13119,13185,0,1,645,273,58,37,420,459,10,12,1152,1491,55,52,182,191,3844,3986,26,24
2005,Nevada,Western Athletic,300,257,7,11,15,20,13,14,14,13,12,2,1,291,220,11,11,0,0,0,0,0,0,3193,3420,406,438,249,245,11,11,21,30,0,0,0,0,14352,11976,0,1,253,302,33,28,536,391,29,16,2394,1695,85,54,182,161,5392,4927,24,25
2005,New Mexico,Mountain West,245,210,9,6,18,21,8,7,7,8,11,1,1,226,224,13,15,0,0,0,0,0,0,2299,3038,311,373,187,214,15,13,16,18,0,0,0,0,13099,11090,0,2,188,171,29,30,527,384,23,18,2200,1439,71,57,175,162,4371,4236,21,22
2005,New Mexico State,Western Athletic,229,305,19,2,42,9,19,7,7,19,12,0,1,18,272,22,7,0,0,0,0,0,0,3494,3225,547,406,310,252,7,18,17,30,0,0,0,0,11504,14759,0,0,50,152,25,34,347,531,8,26,941,2596,59,78,194,175,4133,5764,41,14
2005,North Carolina,ACC,198,210,5,5,16,12,12,11,11,12,11,1,0,99,117,12,11,0,0,0,0,0,0,2600,2537,356,328,183,189,11,12,9,13,0,0,0,0,12264,10391,1,1,286,207,34,44,403,434,10,21,1116,1520,55,59,166,160,3473,3841,24,22
2005,North Texas,Sun Belt,151,243,5,5,12,7,8,12,12,8,11,1,0,145,135,13,10,0,0,0,0,0,0,1593,2478,278,275,135,172,7,12,9,15,0,0,0,0,11223,12903,1,1,132,233,23,48,405,504,8,26,1569,2450,47,63,162,150,2991,4823,21,22
2005,Northern Illinois,Mid-American,252,259,7,8,12,21,16,13,13,16,12,0,0,64,78,10,11,0,0,0,27,0,2,3029,2737,337,444,229,254,11,10,24,19,0,3,0,34,12854,13432,0,1,251,191,36,22,477,454,28,13,2453,1775,60,75,153,192,5302,4439,26,24
2005,Northwestern,Big Ten,329,297,10,16,20,23,12,10,10,12,12,2,0,290,42,9,20,0,0,0,0,0,0,3763,3195,512,425,320,247,20,9,22,16,0,0,0,0,13002,13298,1,1,264,347,26,31,462,504,25,26,2323,2617,76,72,182,175,6004,5765,21,30
2005,Notre Dame,FBS Independents,314,239,8,12,18,27,6,12,12,6,12,3,1,223,103,8,13,0,0,0,0,0,0,4107,3396,454,410,294,218,13,8,32,17,0,0,0,0,14413,11991,2,0,396,174,36,30,491,403,21,17,1765,1588,86,55,184,165,5728,4763,14,25
2005,Ohio,Mid-American,162,243,0,9,5,19,6,8,8,6,11,2,1,242,225,12,15,0,0,0,0,0,0,1418,3215,264,383,120,240,15,11,5,17,0,0,0,0,11120,12504,1,2,201,405,29,44,427,435,16,20,1915,1863,39,62,155,171,3218,4978,18,23
2005,Ohio State,Big Ten,256,188,3,6,6,15,19,7,7,19,12,2,0,101,109,5,6,0,0,0,0,0,0,2823,2786,302,405,196,246,6,5,18,7,0,0,0,0,13968,12262,2,0,424,63,42,24,506,375,23,12,2360,881,73,52,156,175,5068,3376,24,13
2005,Oklahoma,Big 12,232,206,11,6,19,16,17,13,13,17,12,3,0,220,112,11,13,0,0,0,0,0,0,2304,2869,336,438,179,232,13,10,10,20,0,0,0,0,13743,12442,0,0,222,122,42,28,526,392,27,10,2130,1087,65,52,190,181,4257,3680,28,26
2005,Oklahoma State,Big 12,197,214,9,8,13,19,24,17,17,24,11,0,2,57,186,17,5,0,0,0,30,0,1,2070,2453,322,310,159,191,5,17,11,15,0,6,0,43,11251,12838,0,0,176,270,27,37,432,456,16,23,1693,2257,42,51,153,158,3573,4613,41,22
2005,Ole Miss,SEC,159,204,7,5,14,14,8,13,13,8,11,0,2,85,222,18,6,0,0,0,0,0,0,2503,2118,371,311,197,176,6,17,9,12,0,4,0,35,11404,12720,1,0,169,236,31,43,332,457,6,15,806,1686,51,71,166,168,3099,3659,26,19
2005,Oregon,Pac-10,216,179,7,7,16,21,7,10,10,7,12,1,0,361,94,9,20,0,0,0,204,0,9,3109,2134,404,367,247,197,19,9,22,14,0,9,0,80,10768,11254,1,1,350,194,35,28,353,342,13,9,1304,1323,64,53,161,157,4330,3303,16,30
2005,Oregon State,Pac-10,243,218,11,1,19,9,16,12,12,16,11,2,3,185,282,23,12,0,0,0,121,0,5,3484,3445,459,383,267,202,12,23,13,27,0,1,0,10,12928,10630,0,0,232,208,45,25,415,385,17,13,1348,1188,68,54,190,142,4609,4474,39,24
2005,Penn State,Big Ten,261,209,6,8,6,18,13,11,11,13,12,1,0,170,115,10,16,0,0,0,0,0,0,2604,2810,331,435,175,246,16,10,18,11,0,0,0,0,12885,12948,1,1,401,276,60,34,503,442,29,12,2553,1116,66,66,166,207,5058,3656,23,27
2005,Pittsburgh,Big East,197,194,4,4,14,12,19,6,6,19,11,1,3,138,249,9,14,0,0,0,47,0,2,2653,1799,347,295,194,147,14,9,17,10,0,9,0,89,11454,11568,1,2,338,414,35,30,402,477,9,14,1285,2037,54,50,163,148,3694,3718,28,20
2005,Purdue,Big Ten,245,254,6,4,13,15,9,10,10,9,11,1,2,165,233,13,14,0,0,0,0,0,0,2712,3335,428,393,241,231,14,13,10,18,0,0,0,0,12129,12278,1,0,238,132,37,37,416,445,31,14,2054,1578,68,61,171,167,4713,4738,22,24
2005,Rice,Conference USA,224,230,18,5,35,8,19,5,5,19,11,1,0,102,91,12,6,0,0,0,0,0,0,1276,2730,210,290,89,190,6,12,9,19,0,0,0,0,12621,11444,0,2,120,298,28,31,600,432,22,33,2576,2332,59,60,168,138,3712,5000,31,11
2005,Rutgers,Big East,238,258,4,10,9,24,5,17,17,5,12,0,1,81,184,19,6,0,0,0,70,0,4,2926,3148,357,394,206,241,6,19,20,20,0,9,0,78,12948,12341,2,1,199,349,37,35,454,483,16,16,1947,1596,56,60,163,175,4765,4468,24,23
2005,SMU,Conference USA,161,215,5,7,14,15,13,11,11,13,11,0,0,228,103,7,15,0,0,0,0,0,0,1987,2593,296,364,157,207,15,7,9,15,0,0,0,0,10442,11067,0,1,193,154,24,35,380,388,11,14,1330,1450,47,60,154,158,3150,3927,20,26
2005,San Diego State,Mountain West,239,262,8,9,17,20,12,10,10,12,12,3,0,306,158,14,18,0,0,0,0,0,0,2962,2750,401,407,246,236,18,14,1,10,0,0,0,0,12226,13214,1,1,139,350,36,33,458,514,11,30,1770,2223,74,78,186,194,4549,4872,26,28
2005,San José State,Western Athletic,191,263,11,6,20,18,9,8,8,9,11,2,2,103,153,11,13,0,0,0,20,0,2,2296,3397,360,407,171,256,13,10,13,16,0,10,0,79,10915,13020,0,1,124,294,25,40,389,459,14,19,1590,1599,45,74,167,170,3800,4855,20,21
2005,South Carolina,SEC,206,237,4,15,14,29,12,13,13,12,12,1,2,141,210,12,12,0,0,0,0,0,0,2864,2437,355,365,213,204,12,11,21,10,0,0,0,0,12327,14064,0,0,85,124,31,27,365,508,13,18,1142,2091,45,73,142,186,3791,4329,24,25
2005,South Florida,Big East,224,193,10,4,23,15,11,23,23,11,12,2,0,141,141,15,13,0,0,0,66,0,3,1914,2199,303,308,143,160,13,15,8,11,0,8,0,74,11535,12200,0,0,512,228,47,34,579,445,23,15,2436,1758,73,36,197,156,4171,3743,26,36
2005,Southern Miss,Conference USA,228,257,5,11,16,19,7,19,19,7,12,2,0,186,117,13,15,0,0,0,0,0,0,3074,2966,409,370,224,213,15,10,23,18,0,4,0,40,11803,13222,0,0,189,186,37,31,409,493,16,16,1336,1930,70,59,176,164,4288,4729,20,34
2005,Stanford,Pac-10,200,246,0,7,7,14,10,11,11,10,11,1,1,70,153,8,12,0,0,0,0,0,0,2761,3327,337,388,207,236,12,7,17,21,0,4,0,28,12031,12092,1,0,178,120,27,46,387,433,8,21,1015,1763,48,64,146,150,3478,4908,18,23
2005,Syracuse,Big East,141,197,8,9,19,12,14,11,11,14,11,0,3,126,110,15,14,0,0,78,83,3,3,1894,2205,305,293,140,161,14,15,6,12,1,6,13,58,12062,13449,1,1,271,373,36,60,396,475,11,17,1172,2055,34,54,165,169,2579,3684,29,25
2005,TCU,Mountain West,255,220,9,12,20,21,8,17,17,8,12,0,0,297,132,11,26,0,0,0,0,0,0,2629,2937,378,425,209,222,26,11,15,13,0,0,0,0,13286,13115,0,0,325,113,46,30,537,456,32,11,2306,1295,65,60,192,198,4799,3949,19,43
2005,Temple,FBS Independents,151,238,7,12,15,17,17,14,14,17,11,0,1,30,83,11,9,0,0,0,0,0,0,1917,2640,307,294,146,189,9,9,4,21,0,0,0,0,10374,11401,0,2,38,524,12,56,343,431,8,27,741,2083,50,66,159,140,2459,4609,28,23
2005,Tennessee,SEC,196,183,4,2,17,11,16,11,11,16,11,2,2,152,147,13,9,0,0,0,0,0,0,2329,2592,356,364,186,218,9,13,11,9,0,0,0,0,11702,12275,0,2,226,332,37,39,399,356,10,8,1411,907,58,56,165,164,3589,3280,29,20
