season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2015,BYU,FBS Independents,275,245,11,10,21,20,8,7,7,8,13,2,3,231,276,12,15,0,0,727,921,34,44,3854,2630,504,407,302,226,15,12,26,12,85,86,750,763,22372,24428,0,1,217,260,26,23,413,511,28,22,1668,1864,73,76,184,200,5522,4494,20,22
2015,Ball State,Mid-American,250,287,12,9,23,17,6,9,9,6,12,0,1,3,136,9,7,1,0,1275,715,50,40,2619,3510,459,408,263,289,7,9,17,26,44,93,425,812,20606,22594,0,0,127,136,14,13,437,512,15,29,1840,2706,76,95,199,185,4459,6216,15,16
2015,Baylor,Big 12,382,274,28,9,40,23,13,12,12,13,13,0,0,137,187,13,14,0,1,675,1406,31,62,3764,3035,389,442,229,255,14,13,44,30,118,102,1043,840,21733,25067,0,0,64,28,15,8,714,552,41,17,4247,2120,91,74,195,202,8011,5155,26,26
2015,Boise State,Mountain West,344,205,17,11,27,20,10,9,9,10,13,2,2,211,254,12,22,0,1,609,805,29,36,4032,2731,526,411,334,220,22,12,24,14,82,93,691,787,24864,21936,0,1,170,137,32,12,553,440,36,14,2488,1407,87,60,211,194,6520,4138,22,31
2015,Boston College,ACC,174,166,5,1,13,5,11,10,10,11,12,1,0,63,107,9,13,0,1,806,634,32,32,1334,2058,249,334,111,173,13,9,8,9,78,78,682,637,21543,21177,1,0,230,53,36,33,502,416,17,6,1973,994,46,42,172,175,3307,3052,20,23
2015,Bowling Green,Mid-American,389,327,16,15,30,31,7,7,7,7,14,1,1,245,130,8,20,0,1,770,1186,46,56,5135,3296,594,492,398,290,20,8,47,19,123,88,1123,847,23456,26944,0,1,90,270,14,15,542,592,34,27,2520,2553,105,91,210,224,7655,5849,15,27
2015,Buffalo,Mid-American,246,245,15,12,23,28,4,7,7,4,12,5,2,278,175,16,13,0,0,581,894,35,40,2994,2728,455,385,283,217,13,16,16,18,84,75,768,719,22375,20825,1,0,116,168,10,19,425,491,17,23,1643,2233,68,70,188,178,4637,4961,20,20
2015,California,Pac-12,341,288,13,10,26,17,9,12,12,9,13,2,1,65,154,14,15,0,1,892,1340,43,65,4892,3171,550,402,352,239,16,14,44,21,67,87,568,825,22726,24126,0,0,82,62,17,6,439,565,16,24,1987,2727,84,83,179,193,6879,5898,23,27
2015,Central Michigan,Mid-American,271,223,10,11,16,23,5,11,11,5,13,0,2,0,162,11,7,0,1,707,932,38,40,3905,2509,495,388,326,226,6,11,25,17,81,68,703,596,25683,21101,0,0,52,98,12,19,420,453,16,17,1307,1810,84,63,193,177,5212,4319,16,18
2015,Charlotte,Conference USA,234,253,12,11,23,20,12,12,12,12,12,1,4,30,430,23,10,1,1,1037,829,53,35,2089,2741,375,407,196,240,10,23,12,25,64,73,652,656,20411,22789,0,2,78,95,23,16,562,500,9,23,1957,2275,71,75,209,197,4046,5016,35,22
2015,Cincinnati,American Athletic,370,264,7,11,11,20,11,5,5,11,13,0,4,53,448,22,9,0,2,1046,1343,52,51,4679,2821,547,410,341,237,9,22,29,24,104,82,948,748,24084,22716,0,0,141,111,15,12,512,507,25,21,2313,2491,100,69,197,187,6992,5312,33,14
2015,Clemson,ACC,393,224,8,9,14,21,12,9,9,12,15,2,0,137,103,15,16,0,3,865,1764,39,72,4373,2816,528,437,356,212,16,15,35,19,84,89,694,812,28733,25210,0,0,78,97,29,16,679,531,34,18,3345,1879,109,61,232,220,7718,4695,27,25
2015,Colorado,Pac-12,268,254,14,9,25,18,9,8,8,9,13,1,1,262,216,12,14,0,0,745,1050,34,48,3130,2837,465,435,286,249,14,12,13,24,75,73,654,642,22221,20979,0,0,99,130,16,22,542,513,23,19,2031,2583,69,80,189,187,5161,5420,21,22
2015,Colorado State,Mountain West,301,256,10,14,17,26,12,7,7,12,13,0,2,84,240,15,8,1,1,852,974,35,43,2965,2309,392,324,233,175,8,15,24,12,97,83,898,732,23617,23183,2,0,314,149,25,18,534,553,20,27,2571,2773,86,59,187,172,5536,5082,27,15
2015,Duke,ACC,311,262,11,9,22,22,11,9,9,11,13,0,0,57,83,10,11,4,2,995,942,39,58,3204,3132,509,403,294,223,11,10,18,23,71,86,615,695,22367,24433,0,0,212,44,34,16,524,553,25,17,2508,1999,93,77,215,205,5712,5131,21,20
2015,East Carolina,American Athletic,260,261,11,12,17,23,7,8,8,7,12,2,1,150,117,12,8,0,0,760,740,39,34,3375,2717,473,376,321,204,8,12,21,17,89,85,825,732,20240,22960,1,0,225,46,24,15,404,518,19,21,1600,2094,80,79,187,193,4975,4811,19,16
2015,Eastern Michigan,Mid-American,241,316,10,15,17,19,11,8,8,11,12,1,1,63,131,14,4,0,0,1150,585,59,27,2666,2433,409,300,249,184,5,14,18,22,81,72,701,642,19486,23714,0,0,78,143,10,21,421,588,20,44,1894,3798,64,86,168,169,4560,6231,25,12
2015,Florida,SEC,234,237,14,12,27,20,7,11,11,7,14,2,0,247,3,10,14,0,0,693,534,33,26,2899,2550,405,425,229,231,14,10,20,17,91,70,737,506,26018,24382,2,0,446,129,34,33,510,508,19,12,1777,1793,75,70,206,211,4676,4343,17,25
2015,Florida Atlantic,Conference USA,249,257,17,10,33,18,13,9,9,13,12,3,2,347,150,12,14,0,0,851,559,40,27,2557,2840,392,373,206,217,14,12,12,23,75,70,683,619,20918,22282,0,0,135,116,20,16,498,504,15,17,1961,2021,61,71,185,181,4518,4861,25,23
2015,Florida International,Conference USA,227,271,9,7,21,16,7,9,9,7,12,2,4,129,306,8,9,0,0,1003,808,49,42,2854,2652,440,372,274,231,9,8,22,17,69,74,594,633,21444,21453,1,1,206,155,21,17,385,482,15,25,1319,2216,76,66,182,160,4173,4868,15,18
2015,Florida State,ACC,268,246,4,9,9,19,6,7,7,6,13,0,0,104,28,9,8,0,0,624,557,25,33,3325,2491,419,443,264,252,8,9,22,14,89,74,702,624,22944,23856,0,1,127,190,36,21,425,493,27,10,2187,1889,61,82,162,211,5512,4380,15,15
2015,Fresno State,Mountain West,207,267,9,14,29,24,7,11,11,7,12,1,4,190,322,16,9,0,2,1015,632,53,29,2140,2538,403,331,202,206,9,16,20,20,59,67,471,626,19673,23527,0,3,117,230,11,17,423,563,14,32,1642,2816,69,84,185,182,3782,5354,23,20
2015,Georgia,SEC,241,188,5,13,12,25,10,10,10,10,13,1,1,258,138,8,12,0,0,579,954,32,45,2406,2034,327,344,199,178,12,8,14,11,67,63,592,442,22743,23463,3,1,394,152,30,19,486,491,22,10,2498,1943,49,57,158,197,4904,3977,18,22
2015,Georgia Southern,Sun Belt,250,221,20,6,31,20,11,10,10,11,13,1,1,239,109,10,17,0,0,1012,525,41,36,824,2690,137,365,59,200,18,10,4,22,67,63,629,536,26506,20294,1,0,372,66,24,13,728,438,41,13,4719,1713,75,58,181,164,5543,4403,21,27
2015,Georgia State,Sun Belt,261,299,1,13,9,23,11,7,7,11,13,1,2,133,156,12,15,1,0,877,777,39,29,4367,2916,496,452,308,266,15,12,28,19,92,92,852,795,22645,24155,0,2,35,295,10,23,407,543,15,17,1260,2357,81,85,186,210,5627,5273,23,22
2015,Georgia Tech,ACC,233,211,13,6,26,11,14,8,8,14,12,1,0,70,175,10,9,0,1,590,440,32,18,1462,2435,192,337,81,202,9,10,14,12,38,75,329,582,22417,20783,0,0,189,109,23,14,583,422,30,24,3074,1981,52,56,149,155,4536,4416,24,17
2015,Hawai'i,Mountain West,203,304,7,10,21,19,13,8,8,13,13,0,0,36,246,21,3,1,1,1130,667,53,25,2501,2718,422,363,202,224,3,21,12,23,98,85,847,669,16729,26471,1,0,201,209,26,28,425,686,15,33,1611,3118,49,85,161,190,4112,5836,34,11
2015,Houston,American Athletic,332,252,13,8,26,17,7,14,14,7,14,3,0,342,67,7,21,2,0,777,1389,33,68,3477,3846,432,500,285,278,21,7,22,20,85,96,783,768,26314,24086,1,0,302,35,29,16,669,480,46,16,3301,1524,117,79,233,213,6778,5370,14,35
2015,Idaho,Sun Belt,277,284,15,11,24,17,8,11,11,8,12,1,2,45,216,15,6,0,1,747,722,43,27,3372,2550,472,322,297,198,6,15,17,22,54,86,511,762,22778,20422,0,0,22,197,11,26,458,517,23,39,1777,3279,76,59,185,146,5149,5829,23,17
2015,Illinois,Big Ten,245,217,11,11,25,21,9,8,8,9,12,1,0,195,48,8,13,0,0,614,723,31,36,2921,2207,519,391,285,223,13,8,16,17,66,63,589,535,21381,21819,2,1,290,297,33,27,388,469,13,16,1551,2003,74,58,204,186,4472,4210,17,21
2015,Indiana,Big Ten,337,326,13,13,29,28,6,10,10,6,13,2,0,238,2,8,12,0,1,979,878,51,40,3820,4079,461,551,269,328,12,8,27,32,91,83,778,779,22743,24057,2,1,199,191,18,28,592,487,27,30,2736,2544,77,88,203,210,6556,6623,14,22
2015,Iowa,Big Ten,283,270,9,15,14,27,11,8,8,11,14,4,1,321,113,5,19,0,1,797,848,35,36,2862,3074,369,493,227,265,19,5,17,17,73,89,683,824,26571,23829,0,2,251,180,18,14,568,469,35,11,2544,1700,80,77,192,210,5406,4774,16,27
2015,Iowa State,Big 12,257,267,13,6,29,14,12,8,8,12,12,0,1,23,203,12,5,0,1,690,913,38,47,2716,3202,411,404,237,247,5,12,18,28,59,73,489,568,22704,20496,1,0,383,94,22,16,498,479,18,21,2184,2239,78,82,195,176,4900,5441,24,13
2015,Kansas,Big 12,212,341,7,9,26,13,11,9,9,11,12,1,2,159,189,14,9,1,0,1143,384,57,19,2623,3524,452,402,243,267,9,14,12,27,70,53,674,461,20299,22901,0,3,26,244,13,32,445,565,10,39,1355,3206,76,73,208,161,3978,6730,25,18
2015,Kansas State,Big 12,240,293,8,9,15,22,6,11,11,6,13,0,2,2,162,13,5,4,0,1268,1011,51,56,2288,3712,345,451,162,290,5,13,14,25,66,76,505,696,25068,21732,1,0,167,127,25,19,531,491,29,25,2050,2167,70,82,179,188,4338,5879,19,16
2015,Kent State,Mid-American,169,235,9,15,26,21,11,6,6,11,12,1,0,137,140,10,12,0,1,727,694,40,27,1657,2474,343,370,175,199,12,10,9,22,93,80,872,730,20236,22964,0,0,103,236,30,29,447,494,6,15,1593,1727,47,66,186,194,3250,4201,21,18
2015,Kentucky,SEC,222,249,13,12,19,21,6,9,9,6,12,2,1,164,230,16,11,0,1,653,937,30,45,2512,2377,397,343,218,196,11,16,10,14,69,68,676,610,21081,22119,0,1,81,225,12,24,419,510,22,24,1952,2353,67,69,179,175,4464,4730,22,20
2015,LSU,SEC,246,234,5,12,9,26,4,7,7,4,12,1,0,77,76,6,10,0,1,714,1140,36,58,2165,2691,278,419,149,236,10,7,13,22,97,72,784,600,22561,20639,1,1,235,208,24,11,505,387,36,14,3082,1475,59,59,148,168,5247,4166,10,17
2015,Louisiana,Sun Belt,246,258,13,13,24,22,8,6,6,8,12,1,2,114,110,12,5,1,1,684,1035,36,49,2491,2845,386,361,225,189,5,12,13,28,85,74,853,693,21722,21478,1,0,242,93,27,14,451,487,25,17,2074,2205,66,77,176,183,4565,5050,20,11
2015,Louisiana Tech,Conference USA,309,262,8,9,11,16,10,9,9,10,13,3,2,229,224,11,13,0,2,1094,1429,54,62,4201,3335,479,484,297,289,13,11,28,24,72,87,654,767,23871,22714,1,0,148,185,17,16,431,440,27,13,2075,1551,64,80,166,201,6276,4886,21,22
2015,Louisville,ACC,271,227,7,8,15,18,12,9,9,12,13,1,2,229,316,15,17,1,1,625,1028,32,46,3186,2763,409,421,227,236,17,15,21,23,97,80,814,728,23001,23799,0,1,212,57,30,14,491,477,23,11,2223,1563,69,71,181,204,5409,4326,27,26
2015,Marshall,Conference USA,279,270,9,9,16,25,11,13,13,11,13,2,1,222,165,13,15,2,0,800,457,30,27,3009,2500,471,450,275,224,15,13,25,15,91,78,860,669,23473,23327,1,0,241,104,25,25,496,547,19,12,2196,2186,78,73,199,213,5205,4686,24,28
2015,Maryland,Big Ten,217,260,7,9,21,18,7,9,9,7,12,0,2,59,378,29,9,1,1,1039,898,51,39,2092,3101,387,385,183,222,9,29,15,27,85,86,746,757,19876,23324,2,0,449,96,27,13,441,521,20,23,2408,1953,50,61,172,175,4500,5054,36,18
2015,Massachusetts,Mid-American,255,291,12,7,32,15,6,5,5,6,12,0,0,94,162,13,13,1,0,1196,743,60,33,3090,3059,495,417,281,259,13,13,18,22,89,85,767,831,19429,23771,0,1,114,214,14,22,392,530,15,22,1707,2315,64,93,186,199,4797,5374,19,18
2015,Memphis,American Athletic,322,284,10,5,18,19,9,10,10,9,13,2,0,156,25,5,12,0,0,985,378,44,24,3997,3382,465,419,311,242,12,5,30,22,98,78,946,735,23673,23127,1,0,224,155,28,16,563,541,29,24,2333,1905,101,72,209,197,6330,5287,14,22
2015,Miami,ACC,249,296,13,7,18,16,5,10,10,5,13,0,1,172,174,9,15,1,0,575,870,39,41,3602,2650,449,414,268,248,15,9,18,16,121,88,1083,737,23054,23146,1,1,198,228,22,20,423,497,20,25,1548,2613,64,64,183,164,5150,5263,14,25
2015,Miami (OH),Mid-American,199,248,8,7,18,15,12,7,7,12,12,2,1,165,272,19,10,0,0,836,690,50,35,2502,2828,374,375,177,231,10,19,18,20,89,80,720,679,20675,22525,0,0,69,172,13,23,428,488,7,27,1556,2027,58,60,186,171,4058,4855,31,17
2015,Michigan,Big Ten,265,217,6,9,16,24,6,2,2,6,13,1,1,97,125,10,10,1,1,795,840,29,41,3090,2060,415,381,258,181,10,10,21,8,87,74,778,657,26101,20699,0,1,205,161,18,15,491,437,27,12,2057,1589,86,50,186,182,5147,3649,16,12
2015,Michigan State,Big Ten,300,249,8,16,19,31,6,13,13,6,14,2,0,164,57,8,15,0,1,488,1038,24,49,3279,3274,440,446,244,270,15,8,26,20,75,79,600,695,27603,22797,0,2,44,269,13,21,552,449,24,16,2118,1624,99,65,205,187,5397,4898,14,28
2015,Middle Tennessee,Conference USA,302,260,14,10,24,21,19,8,8,19,13,3,1,349,194,10,17,0,1,947,1369,44,58,4052,3295,501,482,334,285,17,10,31,23,62,80,550,690,23324,23476,0,1,98,233,21,27,503,484,23,18,1894,1978,83,75,197,201,5946,5273,29,25
2015,Minnesota,Big Ten,229,251,6,8,17,16,11,8,8,11,13,2,2,53,91,11,10,0,0,781,546,41,26,2793,2334,427,394,251,227,10,11,15,13,73,66,591,577,22620,24180,0,0,84,305,24,30,446,523,17,23,1873,2163,75,87,193,209,4666,4497,22,18
2015,Mississippi State,SEC,301,273,11,12,22,23,13,1,1,13,13,1,1,125,74,5,13,1,0,773,857,36,47,4113,2815,500,424,331,257,13,5,33,16,53,60,506,521,20500,26300,1,1,212,125,21,11,427,531,21,16,1873,2270,75,71,176,200,5986,5085,18,14
2015,Missouri,SEC,181,213,7,5,17,11,5,7,7,5,12,0,1,156,152,12,9,0,0,573,636,39,24,1986,2031,373,354,186,219,9,14,10,10,63,62,507,605,19464,23736,1,0,158,178,29,24,397,484,5,11,1375,1583,54,75,179,194,3361,3614,17,16
2015,NC State,ACC,280,235,19,5,31,11,7,9,9,7,13,1,0,77,28,6,13,1,0,1055,609,42,31,2740,2642,413,384,246,210,13,6,20,24,72,63,687,539,25782,21018,1,0,363,50,28,38,540,444,36,18,2627,1917,81,63,198,179,5367,4559,13,22
2015,Navy,American Athletic,272,253,24,14,26,29,6,15,15,6,13,0,0,93,0,2,12,0,2,775,1502,32,68,1280,2885,122,387,64,251,12,2,9,16,40,57,339,521,25587,21089,0,0,67,174,11,11,748,452,53,17,4247,1859,89,80,178,171,5527,4744,8,27
2015,Nebraska,Big Ten,295,242,5,9,8,25,6,5,5,6,13,1,2,143,370,21,10,0,0,637,888,35,48,3470,3777,458,506,256,293,10,21,27,25,94,84,829,751,25242,21558,0,0,114,207,11,18,496,379,24,18,2340,1428,81,64,181,188,5810,5205,27,15
2015,Nevada,Mountain West,256,281,9,10,20,16,5,8,8,5,13,1,1,104,110,7,13,1,1,752,903,31,36,2139,2782,331,408,186,259,13,7,15,18,68,81,608,720,23407,23393,0,0,152,199,12,16,556,512,24,20,2738,2488,69,77,177,185,4877,5270,12,21
2015,New Mexico,Mountain West,235,288,16,8,22,23,7,11,11,7,13,1,0,170,123,14,14,1,0,871,474,39,21,1768,3184,230,380,118,221,14,14,6,23,89,68,840,537,24291,22509,0,0,58,72,11,21,638,552,42,22,3278,2505,70,82,186,195,5046,5689,21,25
2015,New Mexico State,Sun Belt,241,298,12,12,30,17,7,10,10,7,12,1,2,110,245,14,12,0,0,522,597,33,28,3034,3360,453,402,241,251,12,14,26,30,77,66,666,579,20202,22998,0,2,141,293,17,28,443,520,16,33,2166,2909,71,74,200,174,5200,6269,21,22
2015,North Carolina,ACC,335,344,7,24,12,37,9,9,9,9,14,0,0,204,56,10,17,0,0,663,822,33,43,3675,2640,409,435,261,237,17,10,31,16,80,101,650,883,21229,29171,2,0,303,44,25,6,527,675,40,29,3142,3463,80,99,165,224,6817,6103,19,26
2015,North Texas,Conference USA,224,310,12,9,27,17,14,14,14,14,12,0,3,11,243,11,4,0,0,1090,582,52,24,1937,3152,407,373,190,256,4,11,12,24,74,56,681,530,19155,24045,1,0,172,181,20,19,436,530,7,38,1904,2879,59,87,182,167,3841,6031,25,18
2015,Northern Illinois,Mid-American,283,316,17,15,33,29,17,7,7,17,14,2,2,389,117,10,22,2,0,1340,996,55,59,2918,3411,404,519,240,299,22,9,22,25,80,80,695,714,22184,28216,0,0,148,113,21,16,643,612,31,17,2661,2436,84,99,224,243,5579,5847,27,29
2015,Northwestern,Big Ten,230,226,5,11,11,24,7,9,9,7,13,2,3,228,264,13,12,2,1,802,746,32,36,1801,2506,352,452,174,244,12,13,8,5,58,60,516,540,23245,23555,0,0,108,33,14,27,600,463,16,21,2451,1640,94,69,231,212,4252,4146,20,21
2015,Notre Dame,FBS Independents,292,242,5,14,8,22,10,5,5,10,13,1,0,65,38,10,9,1,0,825,1283,38,60,3364,2562,385,374,241,207,9,10,25,18,67,67,586,647,23106,23694,2,0,215,194,29,22,479,496,29,21,2699,2283,68,66,160,190,6063,4845,20,14
2015,Ohio,Mid-American,285,249,11,11,20,21,4,10,10,4,13,3,3,226,217,13,12,0,0,730,1157,38,63,3024,2723,403,423,240,251,12,13,18,17,90,97,868,824,25174,21626,0,0,119,50,20,19,547,438,22,21,2352,2187,80,58,196,176,5376,4910,17,22
2015,Ohio State,Big Ten,280,216,11,9,19,23,9,9,9,9,13,3,0,142,140,9,12,0,0,410,813,17,50,2455,2398,325,411,204,207,12,9,19,14,76,68,656,533,22827,23973,0,0,392,43,30,12,567,488,39,10,3188,1649,70,74,172,213,5643,4047,18,21
2015,Oklahoma,Big 12,351,264,9,6,17,14,9,7,7,9,13,2,0,317,70,9,20,0,0,708,1073,33,50,4006,2636,439,437,292,230,20,9,38,19,80,77,800,681,23941,22859,0,0,165,12,22,11,574,552,32,15,2887,2102,79,93,181,230,6893,4738,18,27
2015,Oklahoma State,Big 12,305,288,8,14,10,23,5,11,11,5,13,2,2,256,178,10,17,0,1,868,1611,42,71,4591,3278,517,433,325,251,17,10,35,21,75,100,657,880,23004,23796,2,0,160,94,24,20,460,571,25,26,1649,2430,84,89,194,211,6240,5708,15,28
2015,Old Dominion,Conference USA,230,280,8,14,25,25,10,10,10,10,12,0,0,114,18,9,8,0,0,951,1016,45,52,2634,2807,433,402,235,251,8,10,20,22,49,51,437,532,20034,23166,0,0,34,235,20,26,401,523,16,30,1821,2436,62,89,177,191,4455,5243,19,18
2015,Ole Miss,SEC,340,278,7,7,15,23,9,8,8,9,13,4,1,356,188,14,15,0,0,602,765,35,43,4351,3364,489,533,318,319,15,14,35,23,79,87,702,695,20691,26109,0,0,112,107,30,18,463,496,29,9,2380,1652,70,88,169,226,6731,5016,23,23
2015,Oregon,Pac-12,334,327,16,17,28,25,7,9,9,7,13,1,0,118,85,10,13,1,0,1459,807,62,37,3358,3985,375,555,236,348,13,10,33,35,90,93,793,796,21255,25545,1,3,151,275,13,20,618,491,34,24,3639,2324,70,84,180,199,6997,6309,17,22
2015,Oregon State,Pac-12,210,299,3,9,17,19,5,4,4,5,12,1,2,96,164,11,8,1,0,1033,850,50,40,1909,3072,343,371,161,254,8,11,10,26,76,83,704,755,18869,24331,1,1,160,167,13,16,446,526,16,28,2128,2706,52,76,165,167,4037,5778,16,12
2015,Penn State,Big Ten,214,234,12,2,23,13,12,12,12,12,13,0,1,123,43,6,10,0,2,942,818,43,33,2788,2255,404,373,215,214,10,6,20,14,67,92,529,774,23009,23791,0,0,221,190,35,31,425,510,15,19,1744,1963,51,70,186,192,4532,4218,18,22
2015,Pittsburgh,ACC,256,234,11,7,13,14,7,6,6,7,13,1,1,135,85,9,10,2,0,1017,500,41,27,2478,2791,343,385,212,215,10,9,21,18,65,62,530,526,24734,22066,1,0,120,75,21,19,510,444,19,18,2430,1930,79,72,181,180,4908,4721,16,16
2015,Purdue,Big Ten,237,291,24,7,44,15,10,9,9,10,12,0,3,137,192,16,12,0,0,849,809,43,34,2847,2921,504,393,290,245,12,16,18,24,65,84,647,682,19936,23141,0,1,73,135,10,16,417,504,22,28,1576,2587,70,73,200,170,4423,5508,26,21
2015,Rice,Conference USA,273,243,6,6,12,12,13,8,8,13,12,0,0,37,101,9,2,0,0,876,718,41,32,2691,3086,373,309,212,185,2,9,20,36,84,59,752,563,24132,19068,0,1,113,237,15,24,533,444,21,21,2131,2283,94,66,191,153,4822,5369,22,10
2015,Rutgers,Big Ten,236,251,9,8,20,22,6,3,3,6,12,1,0,117,105,12,13,3,0,1093,825,54,44,2485,3311,337,366,203,235,13,12,19,22,79,50,624,437,22516,20684,1,0,167,172,12,15,469,442,17,33,2039,2233,57,69,156,156,4524,5544,18,16
2015,SMU,American Athletic,246,277,7,13,20,22,17,5,5,17,12,0,2,82,142,8,10,1,0,1246,447,56,21,2620,2892,366,311,203,184,10,8,19,31,65,79,604,805,22638,20590,0,0,41,290,13,26,503,542,23,40,1974,3134,71,77,182,168,4594,6026,25,15
2015,San Diego State,Mountain West,260,220,8,11,10,21,9,11,11,9,14,4,0,308,0,3,23,3,0,988,1319,34,58,1988,2500,252,381,141,204,23,4,17,14,89,74,813,634,27460,22940,1,0,258,95,26,19,675,482,32,14,3266,1522,85,55,204,191,5254,4022,12,34
2015,San José State,Mountain West,282,240,10,13,23,19,5,3,3,5,13,2,1,206,70,12,9,0,0,712,974,31,38,2882,2051,391,319,264,175,9,12,21,16,57,60,464,553,25827,20963,1,0,112,124,9,17,531,513,24,30,2378,2610,88,62,183,170,5260,4661,17,12
2015,South Alabama,Sun Belt,217,247,7,4,16,13,9,10,10,9,12,0,3,21,350,16,10,1,0,967,1007,40,50,2394,2340,352,337,184,203,10,16,15,19,81,76,693,736,20460,22740,0,0,86,434,16,31,481,493,18,33,1928,2652,64,72,184,165,4322,4992,25,20
