id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,offenseTimeouts,defenseTimeouts,ppa,wallclock
2334001833501,23340018335,233400183,34,1,Syracuse,Big East,38,Notre Dame,Syracuse,Notre Dame,FBS Independents,12,4,"{'seconds': 27, 'minutes': 10}",101,-1,0,0,21,False,Kickoff Return (Offense),Kickoff returned by Dwight Ellick (ND) for 21 yards.,,,,
2334001832202,23340018322,233400183,21,2,Syracuse,Big East,10,Notre Dame,Syracuse,Notre Dame,FBS Independents,6,3,"{'seconds': 56, 'minutes': 11}",49,51,2,2,1,False,Pass Completion,R.J. Anderson (SYR) pass left side complete to Walter Reyes (SYR) for 1 yard.,,,-1.0616907731397769,
2334001832210,23340018322,233400183,21,10,Syracuse,Big East,17,Notre Dame,Syracuse,Notre Dame,FBS Independents,6,3,"{'seconds': 9, 'minutes': 8}",0,100,0,0,0,True,Extra Point Good,Extra point by Collin Barber (SYR) is good.,,,,
2334001832201,23340018322,233400183,21,1,Syracuse,Big East,10,Notre Dame,Syracuse,Notre Dame,FBS Independents,6,3,"{'seconds': 36, 'minutes': 12}",40,60,1,10,8,False,Pass Completion,R.J. Anderson (SYR) pass across the middle complete to Walter Reyes (SYR) for 8 yards.,,,1.0159674518504005,
2334001832208,23340018322,233400183,21,8,Syracuse,Big East,10,Notre Dame,Syracuse,Notre Dame,FBS Independents,6,3,"{'seconds': 2, 'minutes': 9}",77,23,3,2,20,False,Pass Completion,R.J. Anderson (SYR) pass left side complete to Johnnie Morant (SYR) for 20 yards.,,,1.488216404625004,
2334001832205,23340018322,233400183,21,5,Syracuse,Big East,10,Notre Dame,Syracuse,Notre Dame,FBS Independents,6,3,"{'seconds': 42, 'minutes': 10}",58,42,2,8,10,False,Pass Completion,R.J. Anderson (SYR) pass left side complete to Lenny Cusumano (SYR) for 10 yards.,,,1.071048673531049,
2334001832207,23340018322,233400183,21,7,Syracuse,Big East,10,Notre Dame,Syracuse,Notre Dame,FBS Independents,6,3,"{'seconds': 42, 'minutes': 10}",71,29,2,7,5,False,Rush,Tim Washington (SYR) rushed up the middle for 5 yards.,,,0.0710350895650649,
2334001832206,23340018322,233400183,21,6,Syracuse,Big East,10,Notre Dame,Syracuse,Notre Dame,FBS Independents,6,3,"{'seconds': 42, 'minutes': 10}",68,32,1,10,3,False,Rush,Tim Washington (SYR) rushed right side for 3 yards.,,,-0.188944603567995,
2334001832204,23340018322,233400183,21,4,Syracuse,Big East,10,Notre Dame,Syracuse,Notre Dame,FBS Independents,6,3,"{'seconds': 56, 'minutes': 11}",56,44,1,10,2,False,Rush,Walter Reyes (SYR) rushed up the middle for 2 yards.,,,-0.52968574160999,
2334001832203,23340018322,233400183,21,3,Syracuse,Big East,10,Notre Dame,Syracuse,Notre Dame,FBS Independents,6,3,"{'seconds': 56, 'minutes': 11}",50,50,3,1,6,False,Rush,Walter Reyes (SYR) rushed left side for 6 yards.,,,1.3030146670783458,
2334001832209,23340018322,233400183,21,9,Syracuse,Big East,16,Notre Dame,Syracuse,Notre Dame,FBS Independents,6,3,"{'seconds': 2, 'minutes': 9}",97,3,1,3,3,True,Rush,Walter Reyes (SYR) rushed right side for a 3 yard touchdown.,,,,
2334001831603,23340018316,233400183,16,3,Notre Dame,FBS Independents,3,Syracuse,Syracuse,Notre Dame,Big East,10,2,"{'seconds': 53, 'minutes': 2}",56,56,1,10,1,False,Rush,Ryan Grant (ND) rushed up the middle for 1 yard.,,,-0.9290991816818684,
2334001831608,23340018316,233400183,16,8,Notre Dame,FBS Independents,3,Syracuse,Syracuse,Notre Dame,Big East,10,2,"{'seconds': 57, 'minutes': 0}",39,39,2,15,0,False,Pass Incompletion,Brady Quinn (ND) pass incomplete to the right side.,,,-1.018013255777614,
2334001831601,23340018316,233400183,16,1,Notre Dame,FBS Independents,3,Syracuse,Syracuse,Notre Dame,Big East,10,2,"{'seconds': 43, 'minutes': 3}",80,80,1,10,9,False,Rush,Ryan Grant (ND) rushed left side for 9 yards.,,,1.1127415828278746,
2334001831602,23340018316,233400183,16,2,Notre Dame,FBS Independents,3,Syracuse,Syracuse,Notre Dame,Big East,10,2,"{'seconds': 43, 'minutes': 3}",71,71,2,1,15,False,Pass Completion,Brady Quinn (ND) pass left side complete to Josh Schmidt (ND) for 15 yards.,,,0.9031334313979222,
2334001831604,23340018316,233400183,16,4,Notre Dame,FBS Independents,3,Syracuse,Syracuse,Notre Dame,Big East,10,2,"{'seconds': 53, 'minutes': 1}",55,55,2,9,10,False,Pass Completion,Brady Quinn (ND) pass left side complete to Josh Schmidt (ND) for 10 yards.,,,1.8227678779941066,
2334001831606,23340018316,233400183,16,6,Notre Dame,FBS Independents,3,Syracuse,Syracuse,Notre Dame,Big East,10,2,"{'seconds': 53, 'minutes': 1}",34,34,1,10,0,False,Pass Incompletion,Brady Quinn (ND) pass incomplete to the right side.,,,-0.6630222646782312,
2334001831609,23340018316,233400183,16,9,Notre Dame,FBS Independents,3,Syracuse,Syracuse,Notre Dame,Big East,10,2,"{'seconds': 36, 'minutes': 0}",39,39,3,15,-11,False,Sack,Brady Quinn (ND) sacked for a loss of 11 yards.,,,-1.6774233283421882,
2334001831610,23340018316,233400183,16,10,Notre Dame,FBS Independents,3,Syracuse,Syracuse,Notre Dame,Big East,10,2,"{'seconds': 22, 'minutes': 0}",50,50,4,26,0,False,Timeout,Orangemen timeout; 00:22 remaining 2nd quarter,,,,
2334001831605,23340018316,233400183,16,5,Notre Dame,FBS Independents,3,Syracuse,Syracuse,Notre Dame,Big East,10,2,"{'seconds': 53, 'minutes': 1}",45,45,1,10,11,False,Pass Completion,Brady Quinn (ND) pass across the middle complete to Rhema McKnight (ND) for 11 yards.,,,0.539787924153398,
2334001831607,23340018316,233400183,16,7,Notre Dame,FBS Independents,3,Syracuse,Syracuse,Notre Dame,Big East,10,2,"{'seconds': 4, 'minutes': 1}",34,34,2,10,-5,False,Penalty,5 yard penalty on Fighting Irish.,,,,
2334001831611,23340018316,233400183,16,11,Notre Dame,FBS Independents,3,Syracuse,Syracuse,Notre Dame,Big East,10,2,"{'seconds': 22, 'minutes': 0}",50,50,4,26,0,False,Punt Return,Punt by D.J. Fitzpatrick (ND) no return by Orangemen.,,,,
2334001833711,23340018337,233400183,36,11,Syracuse,Big East,38,Notre Dame,Syracuse,Notre Dame,FBS Independents,12,4,"{'seconds': 36, 'minutes': 3}",80,20,4,14,-7,False,Sack,R.J. Anderson (SYR) sacked for a loss of 7 yards; turnover on downs.,,,-2.380389016963978,
2334001833701,23340018337,233400183,36,1,Syracuse,Big East,38,Notre Dame,Syracuse,Notre Dame,FBS Independents,12,4,"{'seconds': 8, 'minutes': 9}",40,60,1,10,6,False,Rush,Tim Washington (SYR) rushed up the middle for 6 yards.,,,0.4012419719961234,
2334001833707,23340018337,233400183,36,7,Syracuse,Big East,38,Notre Dame,Syracuse,Notre Dame,FBS Independents,12,4,"{'seconds': 6, 'minutes': 6}",81,19,3,2,2,False,Rush,Tim Washington (SYR) rushed left side for 2 yards.,,,0.2471452090313925,
2334001833705,23340018337,233400183,36,5,Syracuse,Big East,38,Notre Dame,Syracuse,Notre Dame,FBS Independents,12,4,"{'seconds': 28, 'minutes': 7}",73,27,1,10,0,False,Rush,Tim Washington (SYR) rushed up the middle for no gain.,,,-0.490975886965904,
2334001833710,23340018337,233400183,36,10,Syracuse,Big East,38,Notre Dame,Syracuse,Notre Dame,FBS Independents,12,4,"{'seconds': 6, 'minutes': 4}",84,16,3,10,-4,False,Rush,Tim Washington (SYR) rushed right side for -4 yards.,,,-1.339917911749195,
2334001833708,23340018337,233400183,36,8,Syracuse,Big East,38,Notre Dame,Syracuse,Notre Dame,FBS Independents,12,4,"{'seconds': 46, 'minutes': 5}",83,17,1,10,-3,False,Rush,Tim Washington (SYR) rushed up the middle for -3 yards.,,,-0.5801312955165103,
