id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,offenseTimeouts,defenseTimeouts,ppa,wallclock
2326301200112,23263012001,232630120,1,12,Maryland,ACC,0,West Virginia,Maryland,West Virginia,Big East,0,1,"{'seconds': 24, 'minutes': 10}",56,44,2,8,-5,False,Penalty,5 yard penalty on Terrapins.,,,,
2326301201902,23263012019,232630120,17,2,Maryland,ACC,20,West Virginia,Maryland,West Virginia,Big East,0,3,"{'seconds': 45, 'minutes': 7}",66,34,2,8,9,False,Rush,Bruce Perry (MARY) rushed up the middle for 9 yards.,,,0.6952615747992219,
2326301201901,23263012019,232630120,17,1,Maryland,ACC,20,West Virginia,Maryland,West Virginia,Big East,0,3,"{'seconds': 15, 'minutes': 8}",64,36,1,10,2,False,Rush,Bruce Perry (MARY) rushed left side for 2 yards.,,,-0.3845678420514834,
2326301201903,23263012019,232630120,17,3,Maryland,ACC,20,West Virginia,Maryland,West Virginia,Big East,0,3,"{'seconds': 15, 'minutes': 7}",75,25,1,10,2,False,Rush,Bruce Perry (MARY) rushed up the middle for 2 yards.,,,-0.2434763543774955,
2326301201906,23263012019,232630120,17,6,Maryland,ACC,27,West Virginia,Maryland,West Virginia,Big East,0,3,"{'seconds': 15, 'minutes': 6}",0,100,0,0,0,True,Extra Point Good,Extra point by Nick Novak (MARY) is good.,,,,
2326301201904,23263012019,232630120,17,4,Maryland,ACC,20,West Virginia,Maryland,West Virginia,Big East,0,3,"{'seconds': 45, 'minutes': 6}",77,23,2,8,11,False,Rush,Sam Maldonado (MARY) rushed left side for 11 yards.,,,0.4134661746076275,
2326301201905,23263012019,232630120,17,5,Maryland,ACC,26,West Virginia,Maryland,West Virginia,Big East,0,3,"{'seconds': 15, 'minutes': 6}",88,12,1,10,12,True,Rush,Bruce Perry (MARY) rushed right side for a 12 yard touchdown.,,,,
2326301200609,23263012006,232630120,6,9,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,2,"{'seconds': 0, 'minutes': 15}",31,69,2,24,0,False,Pass Incompletion,Scott McBrien (MARY) pass incomplete to the right side.,,,-0.1357644064431476,
2326301200616,23263012006,232630120,6,16,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,2,"{'seconds': 45, 'minutes': 12}",84,16,2,9,0,False,Pass Incompletion,Scott McBrien (MARY) pass incomplete to the right side.,,,-0.3760447922386218,
2326301200612,23263012006,232630120,6,12,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,2,"{'seconds': 0, 'minutes': 15}",66,34,1,10,5,False,Rush,Sam Maldonado (MARY) rushed left side for 5 yards.,,,0.08067951505409,
2326301200614,23263012006,232630120,6,14,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,2,"{'seconds': 0, 'minutes': 15}",71,29,3,5,12,False,Pass Completion,Scott McBrien (MARY) pass left side complete to Rich Parson (MARY) for 12 yards.,,,0.961659409102946,
2326301200606,23263012006,232630120,6,6,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,2,"{'seconds': 0, 'minutes': 15}",34,66,1,10,1,False,Rush,Steve Suter (MARY) rushed left side for 1 yard.,,,-0.8121551588526277,
2326301200617,23263012006,232630120,6,17,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,2,"{'seconds': 45, 'minutes': 12}",84,16,3,9,-8,False,Sack,Scott McBrien (MARY) sacked for a loss of 8 yards.,,,-2.1243459364405144,
2326301200618,23263012006,232630120,6,18,Maryland,ACC,10,West Virginia,Maryland,West Virginia,Big East,0,2,"{'seconds': 45, 'minutes': 12}",76,24,4,17,41,True,Field Goal Good,41 yard field goal by Nick Novak (MARY) is good.,,,,
2326301200608,23263012006,232630120,6,8,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,2,"{'seconds': 0, 'minutes': 15}",36,64,1,19,-5,False,Pass Completion,Scott McBrien (MARY) pass left side complete to Bruce Perry (MARY) for -5 yards.,,,-0.892421093731727,
2326301200610,23263012006,232630120,6,10,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,2,"{'seconds': 0, 'minutes': 15}",31,69,3,24,24,False,Pass Completion,Scott McBrien (MARY) pass across the middle complete to Jo Jo Walker (MARY) for 24 yards.,,,3.8256915799834887,
2326301200601,23263012006,232630120,6,1,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,1,"{'seconds': 37, 'minutes': 1}",12,88,1,10,5,False,Penalty,5 yard penalty on Mountaineers.,,,,
2326301200603,23263012006,232630120,6,3,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,1,"{'seconds': 37, 'minutes': 1}",20,80,2,2,14,False,Rush,Bruce Perry (MARY) rushed right side for 14 yards.,,,0.7711293367852772,
2326301200605,23263012006,232630120,6,5,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,2,"{'seconds': 0, 'minutes': 15}",34,66,1,10,0,False,Start of Period,Start of the 2nd quarter.,,,-0.9864556271674072,
2326301200615,23263012006,232630120,6,15,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,2,"{'seconds': 0, 'minutes': 15}",83,17,1,10,1,False,Rush,Bruce Perry (MARY) rushed right side for 1 yard.,,,-0.264920444949746,
2326301200611,23263012006,232630120,6,11,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,2,"{'seconds': 0, 'minutes': 15}",55,45,1,10,11,False,Rush,Bruce Perry (MARY) rushed left side for 11 yards.,,,0.539787924153398,
2326301200604,23263012006,232630120,6,4,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,1,"{'seconds': 0, 'minutes': 0}",34,66,1,10,0,False,End Period,End of the 1st quarter.,,,-0.9864556271674072,
2326301200602,23263012006,232630120,6,2,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,1,"{'seconds': 37, 'minutes': 1}",17,83,1,5,3,False,Rush,Bruce Perry (MARY) rushed right side for 3 yards.,,,-0.3661394692315483,
2326301200607,23263012006,232630120,6,7,Maryland,ACC,7,West Virginia,Maryland,West Virginia,Big East,0,2,"{'seconds': 0, 'minutes': 15}",35,65,2,9,-1,False,Penalty,1 yard penalty on Terrapins.,,,,
