id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
2331701200303,23317012003,233170120,3,3,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,1,"{'seconds': 16, 'minutes': 7}",69,69,3,2,9,False,Rush,Wali Lundy (UVA) rushed up the middle for 9 yards.,1.65211760705989,,,
2331701200301,23317012003,233170120,3,1,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,1,"{'seconds': 16, 'minutes': 8}",77,77,1,10,4,False,Pass Completion,Matt Schaub (UVA) pass right side complete to Wali Lundy (UVA) for 4 yards.,-0.1037214304952529,,,
2331701200304,23317012003,233170120,3,4,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,1,"{'seconds': 46, 'minutes': 6}",60,60,1,10,0,False,Pass Incompletion,Matt Schaub (UVA) pass incomplete to the right side.,-1.1247712359915258,,,
2331701200306,23317012003,233170120,3,6,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,1,"{'seconds': 2, 'minutes': 6}",54,54,3,4,3,False,Rush,Wali Lundy (UVA) rushed up the middle for 3 yards.,-0.3616031031738167,,,
2331701200305,23317012003,233170120,3,5,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,1,"{'seconds': 32, 'minutes': 6}",60,60,2,10,6,False,Rush,Wali Lundy (UVA) rushed left side for 6 yards.,0.2893534138833207,,,
2331701200302,23317012003,233170120,3,2,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,1,"{'seconds': 46, 'minutes': 7}",73,73,2,6,4,False,Rush,Wali Lundy (UVA) rushed left side for 4 yards.,-0.0949396865189156,,,
2331701200307,23317012003,233170120,3,7,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,1,"{'seconds': 32, 'minutes': 5}",51,51,4,1,0,False,Punt Return,Punt by Tom Hagan (UVA) no return by Terrapins.,,,,
2331701202802,23317012028,233170120,27,2,Virginia,ACC,17,Maryland,Maryland,Virginia,ACC,27,4,"{'seconds': 36, 'minutes': 3}",80,80,2,10,-8,False,Sack,Matt Schaub (UVA) sacked for a loss of 8 yards.,-0.4173662032965293,,,
2331701202801,23317012028,233170120,27,1,Virginia,ACC,17,Maryland,Maryland,Virginia,ACC,27,4,"{'seconds': 42, 'minutes': 3}",80,80,1,10,0,False,Pass Incompletion,Matt Schaub (UVA) pass incomplete to the left side.,-0.5586693796725282,,,
2331701202803,23317012028,233170120,27,3,Virginia,ACC,17,Maryland,Maryland,Virginia,ACC,27,4,"{'seconds': 6, 'minutes': 3}",88,88,3,18,0,False,Pass Incompletion,Matt Schaub (UVA) pass incomplete across the middle.,-0.02725204948800466,,,
2331701202804,23317012028,233170120,27,4,Virginia,ACC,17,Maryland,Maryland,Virginia,ACC,27,4,"{'seconds': 58, 'minutes': 2}",88,88,4,18,0,False,Punt Return,Punt by Tom Hagan (UVA) no return by Terrapins.,,,,
2331701200509,23317012005,233170120,5,9,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,2,"{'seconds': 55, 'minutes': 14}",64,64,3,10,0,False,Pass Incompletion,Matt Schaub (UVA) pass incomplete to the left side.,-0.32221199814427326,,,
2331701200508,23317012005,233170120,5,8,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,2,"{'seconds': 0, 'minutes': 15}",64,64,2,10,0,False,Pass Incompletion,Matt Schaub (UVA) pass incomplete to the right side.,-0.6310378338259923,,,
2331701200502,23317012005,233170120,5,2,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,1,"{'seconds': 5, 'minutes': 2}",90,90,2,9,14,False,Pass Completion,Matt Schaub (UVA) pass left side complete to Ottowa Anderson (UVA) for 14 yards.,0.9574554812603058,,,
2331701200505,23317012005,233170120,5,5,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,1,"{'seconds': 35, 'minutes': 0}",64,64,1,10,0,False,Pass Completion,Matt Schaub (UVA) pass left side complete to Alvin Pearman (UVA) for no gain.,-1.041155320344064,,,
2331701200501,23317012005,233170120,5,1,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,1,"{'seconds': 5, 'minutes': 2}",91,91,1,10,1,False,Rush,Wali Lundy (UVA) rushed right side for 1 yard.,-0.2808878686512184,,,
2331701200506,23317012005,233170120,5,6,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,1,"{'seconds': 0, 'minutes': 0}",64,64,2,10,0,False,End Period,End of the 1st quarter.,-0.6310378338259923,,,
2331701200504,23317012005,233170120,5,4,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,1,"{'seconds': 5, 'minutes': 1}",74,74,2,8,10,False,Rush,Wali Lundy (UVA) rushed up the middle for 10 yards.,1.4321749442718552,,,
2331701200503,23317012005,233170120,5,3,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,1,"{'seconds': 5, 'minutes': 1}",75,75,1,10,2,False,Rush,Wali Lundy (UVA) rushed up the middle for 2 yards.,-0.45260367932203766,,,
2331701200507,23317012005,233170120,5,7,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,2,"{'seconds': 0, 'minutes': 15}",64,64,2,10,0,False,Start of Period,Start of the 2nd quarter.,-0.6310378338259923,,,
2331701200510,23317012005,233170120,5,10,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,7,2,"{'seconds': 49, 'minutes': 14}",64,64,4,10,0,False,Punt Return,Punt by Tom Hagan (UVA) no return by Terrapins.,,,,
2331701202308,23317012023,233170120,22,8,Virginia,ACC,14,Maryland,Maryland,Virginia,ACC,24,4,"{'seconds': 54, 'minutes': 9}",25,25,4,12,0,False,Pass Incompletion,Matt Schaub (UVA) pass incomplete to the right side.; turnover on downs.,-2.1291062834069336,,,
2331701202307,23317012023,233170120,22,7,Virginia,ACC,14,Maryland,Maryland,Virginia,ACC,24,4,"{'seconds': 54, 'minutes': 9}",15,15,4,2,-10,False,Penalty,10 yard penalty on Cavaliers.,,,,
2331701202303,23317012023,233170120,22,3,Virginia,ACC,14,Maryland,Maryland,Virginia,ACC,24,4,"{'seconds': 1, 'minutes': 12}",62,62,3,1,39,False,Pass Completion,Matt Schaub (UVA) pass across the middle complete to Heath Miller (UVA) for 39 yards.,3.1483253274346836,,,
2331701202301,23317012023,233170120,22,1,Virginia,ACC,14,Maryland,Maryland,Virginia,ACC,24,4,"{'seconds': 31, 'minutes': 12}",71,71,1,10,4,False,Pass Completion,Matt Schaub (UVA) pass right side complete to Alvin Pearman (UVA) for 4 yards.,-0.1350508541150131,,,
2331701202304,23317012023,233170120,22,4,Virginia,ACC,14,Maryland,Maryland,Virginia,ACC,24,4,"{'seconds': 40, 'minutes': 10}",23,23,1,10,0,False,Pass Incompletion,Matt Schaub (UVA) pass incomplete to the right side.,-0.4181180581276075,,,
2331701202306,23317012023,233170120,22,6,Virginia,ACC,14,Maryland,Maryland,Virginia,ACC,24,4,"{'seconds': 54, 'minutes': 9}",17,17,3,4,2,False,Rush,Alvin Pearman (UVA) rushed up the middle for 2 yards.,-0.2721434840313946,,,
2331701202302,23317012023,233170120,22,2,Virginia,ACC,14,Maryland,Maryland,Virginia,ACC,24,4,"{'seconds': 1, 'minutes': 12}",67,67,2,6,5,False,Rush,Alvin Pearman (UVA) rushed up the middle for 5 yards.,0.0983647213640655,,,
2331701202305,23317012023,233170120,22,5,Virginia,ACC,14,Maryland,Maryland,Virginia,ACC,24,4,"{'seconds': 34, 'minutes': 10}",23,23,2,10,6,False,Rush,Alvin Pearman (UVA) rushed up the middle for 6 yards.,0.146328969893727,,,
2331701202401,23317012024,233170120,23,1,Virginia,ACC,17,Maryland,Maryland,Virginia,ACC,24,4,"{'seconds': 54, 'minutes': 9}",75,75,4,12,43,True,Field Goal Good,43 yard field goal by Connor Hughes (UVA) is good.,,,,
2331701200801,23317012008,233170120,8,1,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,14,2,"{'seconds': 16, 'minutes': 12}",80,80,1,10,0,False,Rush,Wali Lundy (UVA) rushed right side for no gain.,-0.5586693796725282,,,
2331701200803,23317012008,233170120,8,3,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,14,2,"{'seconds': 6, 'minutes': 11}",80,80,3,10,11,False,Pass Completion,Matt Schaub (UVA) pass across the middle complete to Ottowa Anderson (UVA) for 11 yards.,1.5982500222390126,,,
2331701200808,23317012008,233170120,8,8,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,14,2,"{'seconds': 56, 'minutes': 8}",4,4,2,4,0,False,Pass Incompletion,Matt Schaub (UVA) pass incomplete across the middle.,-0.362082681028621,,,
2331701200810,23317012008,233170120,8,10,Virginia,ACC,7,Maryland,Maryland,Virginia,ACC,14,2,"{'seconds': 37, 'minutes': 8}",0,0,0,0,0,True,Extra Point Good,Extra point by Connor Hughes (UVA) is good.,,,,
2331701200802,23317012008,233170120,8,2,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,14,2,"{'seconds': 36, 'minutes': 11}",80,80,2,10,0,False,Rush,Imhotep Durham (UVA) rushed right side for no gain.,-0.2608138520764314,,,
2331701200804,23317012008,233170120,8,4,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,14,2,"{'seconds': 42, 'minutes': 10}",69,69,1,10,0,False,Pass Incompletion,Matt Schaub (UVA) pass incomplete to the left side.,-0.8947814664467213,,,
2331701200809,23317012008,233170120,8,9,Virginia,ACC,6,Maryland,Maryland,Virginia,ACC,14,2,"{'seconds': 37, 'minutes': 8}",4,4,3,4,4,True,Rush,Matt Schaub (UVA) rushed up the middle for a 4 yard touchdown.,,,,
2331701200807,23317012008,233170120,8,7,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,14,2,"{'seconds': 36, 'minutes': 9}",3,3,1,3,-1,False,Rush,Wali Lundy (UVA) rushed up the middle for -1 yards.,-0.8694385077166235,,,
2331701200805,23317012008,233170120,8,5,Virginia,ACC,0,Maryland,Maryland,Virginia,ACC,14,2,"{'seconds': 36, 'minutes': 10}",69,69,2,10,4,False,Rush,Wali Lundy (UVA) rushed up the middle for 4 yards.,-0.08946312699115921,,,
