id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
2400302021102,24003020211,240030202,11,2,Georgia Tech,ACC,7,Tulsa,Tulsa,Georgia Tech,Western Athletic,3,2,"{'seconds': 39, 'minutes': 14}",72,72,1,15,0,False,Pass Incompletion,Reggie Ball (GT) pass incomplete to the left side.,-0.5154452811052641,,,
2400302021104,24003020211,240030202,11,4,Georgia Tech,ACC,7,Tulsa,Tulsa,Georgia Tech,Western Athletic,3,2,"{'seconds': 50, 'minutes': 13}",67,67,3,10,0,False,Timeout,Yellow Jackets timeout; 13:50 remaining 2nd quarter,,,,
2400302021105,24003020211,240030202,11,5,Georgia Tech,ACC,7,Tulsa,Tulsa,Georgia Tech,Western Athletic,3,2,"{'seconds': 50, 'minutes': 13}",67,67,3,10,1,False,Rush,Reggie Ball (GT) rushed left side for 1 yard.,-0.2251348348557176,,,
2400302021103,24003020211,240030202,11,3,Georgia Tech,ACC,7,Tulsa,Tulsa,Georgia Tech,Western Athletic,3,2,"{'seconds': 35, 'minutes': 14}",72,72,2,15,5,False,Rush,P.J. Daniels (GT) rushed up the middle for 5 yards.,0.023859709543534,,,
2400302021106,24003020211,240030202,11,6,Georgia Tech,ACC,7,Tulsa,Tulsa,Georgia Tech,Western Athletic,3,2,"{'seconds': 15, 'minutes': 13}",66,66,4,9,3,False,Punt Return,Punt by Andy Thomson (GT) returned 3 yards by Jermaine Landrum (TUL) to the Golden Hurricane 23.,,,,
2400302021101,24003020211,240030202,11,1,Georgia Tech,ACC,7,Tulsa,Tulsa,Georgia Tech,Western Athletic,3,2,"{'seconds': 39, 'minutes': 14}",67,67,1,10,-5,False,Penalty,5 yard penalty on Yellow Jackets.,,,,
2400302020106,24003020201,240030202,1,6,Georgia Tech,ACC,0,Tulsa,Tulsa,Georgia Tech,Western Athletic,0,1,"{'seconds': 35, 'minutes': 12}",68,68,4,19,0,False,Punt Return,Punt by Andy Thomson (GT) no return by Golden Hurricane.,,,,
2400302020103,24003020201,240030202,1,3,Georgia Tech,ACC,0,Tulsa,Tulsa,Georgia Tech,Western Athletic,0,1,"{'seconds': 55, 'minutes': 13}",59,59,1,10,7,False,Rush,P.J. Daniels (GT) rushed up the middle for 7 yards.,0.6972022034641013,,,
2400302020105,24003020201,240030202,1,5,Georgia Tech,ACC,0,Tulsa,Tulsa,Georgia Tech,Western Athletic,0,1,"{'seconds': 35, 'minutes': 12}",53,53,3,4,-15,False,Sack,Reggie Ball (GT) sacked for a loss of 15 yards.,-1.8258534258388064,,,
2400302020102,24003020201,240030202,1,2,Georgia Tech,ACC,0,Tulsa,Tulsa,Georgia Tech,Western Athletic,0,1,"{'seconds': 20, 'minutes': 14}",65,65,2,4,6,False,Pass Completion,Reggie Ball (GT) pass right side complete to Jonathan Smith (GT) for 6 yards.,0.7505588415315163,,,
