id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,offenseTimeouts,defenseTimeouts,ppa,wallclock
2330501201802,23305012018,233050120,18,2,Maryland,ACC,31,North Carolina,Maryland,North Carolina,ACC,21,2,"{'seconds': 14, 'minutes': 4}",0,100,0,0,0,True,Extra Point Good,Extra point by Nick Novak (MARY) is good.,,,,
2330501201801,23305012018,233050120,18,1,Maryland,ACC,30,North Carolina,Maryland,North Carolina,ACC,21,2,"{'seconds': 14, 'minutes': 4}",57,43,1,10,43,True,Pass Completion,Scott McBrien (MARY) pass left side complete to Josh Allen (MARY) for a 43 yard touchdown.,,,,
2330501201301,23305012013,233050120,13,1,Maryland,ACC,21,North Carolina,Maryland,North Carolina,ACC,21,2,"{'seconds': 44, 'minutes': 7}",80,20,0,0,0,False,Kickoff Return (Offense),"Terrapins kickoff, touchback by Tar Heels.",,,,
2330501200108,23305012001,233050120,1,8,Maryland,ACC,0,North Carolina,Maryland,North Carolina,ACC,0,1,"{'seconds': 50, 'minutes': 12}",88,12,3,1,4,False,Rush,Bruce Perry (MARY) rushed up the middle for 4 yards.,,,0.265852876862656,
2330501200103,23305012001,233050120,1,3,Maryland,ACC,0,North Carolina,Maryland,North Carolina,ACC,0,1,"{'seconds': 30, 'minutes': 14}",42,58,2,3,10,False,Rush,Bruce Perry (MARY) rushed up the middle for 10 yards.,,,0.8483608944881186,
2330501200107,23305012001,233050120,1,7,Maryland,ACC,0,North Carolina,Maryland,North Carolina,ACC,0,1,"{'seconds': 10, 'minutes': 13}",80,20,2,9,8,False,Pass Completion,Scott McBrien (MARY) pass left side complete to Latrez Harrison (MARY) for 8 yards.,,,0.346507874954176,
2330501200106,23305012001,233050120,1,6,Maryland,ACC,0,North Carolina,Maryland,North Carolina,ACC,0,1,"{'seconds': 30, 'minutes': 13}",79,21,1,10,1,False,Rush,Bruce Perry (MARY) rushed up the middle for 1 yard.,,,-0.299663506721031,
2330501200105,23305012001,233050120,1,5,Maryland,ACC,0,North Carolina,Maryland,North Carolina,ACC,0,1,"{'seconds': 40, 'minutes': 13}",65,35,1,10,14,False,Rush,Bruce Perry (MARY) rushed up the middle for 14 yards.,,,0.340291969981463,
2330501200101,23305012001,233050120,1,1,Maryland,ACC,0,North Carolina,Maryland,North Carolina,ACC,0,1,"{'seconds': 0, 'minutes': 15}",20,80,1,10,15,False,Penalty,15 yard penalty on Tar Heels.,,,,
2330501200110,23305012001,233050120,1,10,Maryland,ACC,0,North Carolina,Maryland,North Carolina,ACC,0,1,"{'seconds': 26, 'minutes': 11}",96,4,2,4,0,False,Rush,Bruce Perry (MARY) rushed up the middle for no gain.,,,-0.362082681028621,
