id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,ppa
401013143103849901,40101314315,401013143,15,1,Notre Dame,FBS Independents,17,Virginia Tech,Virginia Tech,Notre Dame,ACC,16,3,"{'seconds': 0, 'minutes': 15}",3.0,3.0,65,65,1,10,20,False,Kickoff,"Jonathan Doerer kickoff for 59 yds , Terius Wheatley return for 20 yds to the VTech 26",2018-10-07T02:19:15.000Z,
401013143102968501,40101314311,401013143,11,2,Notre Dame,FBS Independents,10,Virginia Tech,Virginia Tech,Notre Dame,ACC,9,2,"{'seconds': 14, 'minutes': 3}",2.0,2.0,83,83,1,10,-8,False,Sack,"Ian Book sacked by Khalil Ladler for a loss of 8 yards to the NDame 17 NOTRE DAME Penalty, Intentional Grounding ( Yards) to the NDame 17",2018-10-07T01:38:46.000Z,-0.7838761751889489
401013143102976901,40101314311,401013143,11,4,Notre Dame,FBS Independents,10,Virginia Tech,Virginia Tech,Notre Dame,ACC,9,2,"{'seconds': 30, 'minutes': 2}",2.0,2.0,77,77,3,12,0,False,Pass Incompletion,Ian Book pass incomplete to Chase Claypool,2018-10-07T01:04:35.000Z,-0.11184027731402413
401013143102974901,40101314311,401013143,11,3,Notre Dame,FBS Independents,10,Virginia Tech,Virginia Tech,Notre Dame,ACC,9,2,"{'seconds': 50, 'minutes': 2}",2.0,2.0,83,83,2,18,6,False,Pass Reception,Ian Book pass complete to Alize Mack for 6 yds to the NDame 23,2018-10-07T01:04:35.000Z,0.04181976238743524
401013143102978201,40101314311,401013143,11,5,Notre Dame,FBS Independents,10,Virginia Tech,Virginia Tech,Notre Dame,ACC,9,2,"{'seconds': 17, 'minutes': 2}",2.0,2.0,77,77,4,12,20,False,Punt,"Tyler Newsome punt for 58 yds , C.J. Carroll returns for 20 yds to the VTech 39",2018-10-07T01:42:29.000Z,
401013143102856501,4010131435,401013143,5,7,Notre Dame,FBS Independents,10,Virginia Tech,Virginia Tech,Notre Dame,ACC,3,2,"{'seconds': 34, 'minutes': 14}",3.0,3.0,45,45,1,10,0,False,Pass Incompletion,Ian Book pass incomplete to Miles Boykin,2018-10-07T01:05:09.000Z,-0.997770018980635
401013143102865901,4010131435,401013143,5,9,Notre Dame,FBS Independents,10,Virginia Tech,Virginia Tech,Notre Dame,ACC,3,2,"{'seconds': 40, 'minutes': 13}",3.0,3.0,41,41,3,6,0,False,Rush,Ian Book run for no gain to the VTech 41,2018-10-07T01:06:32.000Z,-1.0615663421345065
401013143101999901,4010131435,401013143,5,4,Notre Dame,FBS Independents,10,Virginia Tech,Virginia Tech,Notre Dame,ACC,3,1,"{'seconds': 0, 'minutes': 0}",3.0,3.0,62,62,2,10,2,False,Rush,Tony Jones Jr. run for 2 yds to the NDame 40,2018-10-07T01:00:53.000Z,-0.446264154167034
401013143101997801,4010131435,401013143,5,3,Notre Dame,FBS Independents,10,Virginia Tech,Virginia Tech,Notre Dame,ACC,3,1,"{'seconds': 21, 'minutes': 0}",3.0,3.0,62,62,1,10,0,False,Pass Incompletion,Ian Book pass incomplete to Chris Finke,2018-10-07T01:00:05.000Z,-1.087995077167328
401013143102857901,4010131435,401013143,5,8,Notre Dame,FBS Independents,10,Virginia Tech,Virginia Tech,Notre Dame,ACC,3,2,"{'seconds': 20, 'minutes': 14}",3.0,3.0,45,45,2,10,4,False,Pass Reception,Ian Book pass complete to Alize Mack for 4 yds to the VTech 41,2018-10-07T01:05:45.000Z,-0.1609945635553165
401013143102855401,4010131435,401013143,5,6,Notre Dame,FBS Independents,10,Virginia Tech,Virginia Tech,Notre Dame,ACC,3,2,"{'seconds': 45, 'minutes': 14}",3.0,3.0,60,60,3,8,15,False,Pass Reception,Ian Book pass complete to Miles Boykin for 15 yds to the VTech 45 for a 1ST down,2018-10-07T01:04:58.000Z,3.0107487869467846
401013143101995901,4010131435,401013143,5,2,Notre Dame,FBS Independents,10,Virginia Tech,Virginia Tech,Notre Dame,ACC,3,1,"{'seconds': 40, 'minutes': 0}",3.0,3.0,75,75,1,10,13,False,Rush,Dexter Williams run for 13 yds to the NDame 38 for a 1ST down,2018-10-07T00:59:45.000Z,1.124751479041831
401013143101999902,4010131435,401013143,5,5,Notre Dame,FBS Independents,10,Virginia Tech,Virginia Tech,Notre Dame,ACC,3,1,"{'seconds': 0, 'minutes': 0}",3.0,3.0,0,0,0,10,0,False,End Period,End of 1st Quarter,2018-10-07T01:00:53.000Z,
