id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
401035254103995401,40103525421,401035254,21,2,Oregon,Pac-12,0,Michigan State,Oregon,Michigan State,Big Ten,6,3,"{'seconds': 45, 'minutes': 0}",3.0,3.0,6,94,1,10,6,False,Rush,CJ Verdell run for 6 yds to the Oregn 12,0.18832974476825723,2018-12-31T22:28:51.000Z
401035254104849902,40103525421,401035254,21,6,Oregon,Pac-12,0,Michigan State,Oregon,Michigan State,Big Ten,6,4,"{'seconds': 0, 'minutes': 15}",3.0,3.0,6,94,4,10,0,False,Punt,"Blake Maimone punt for 49 yds, fair catch by Jalen Nailor at the MchSt 45",,2018-12-31T22:33:57.000Z
401035254103999901,40103525421,401035254,21,4,Oregon,Pac-12,0,Michigan State,Oregon,Michigan State,Big Ten,6,3,"{'seconds': 0, 'minutes': 0}",3.0,3.0,12,88,3,4,-6,False,Sack,Justin Herbert sacked by Jacub Panasiuk for a loss of 6 yards to the Oregn 6,-0.26048780664759885,2018-12-31T22:30:09.000Z
401035254103996401,40103525421,401035254,21,3,Oregon,Pac-12,0,Michigan State,Oregon,Michigan State,Big Ten,6,3,"{'seconds': 35, 'minutes': 0}",3.0,3.0,12,88,2,4,0,False,Pass Incompletion,Justin Herbert pass incomplete,-0.4015176936406428,2018-12-31T22:29:31.000Z
401035254103988202,40103525421,401035254,21,1,Michigan State,Big Ten,6,Oregon,Oregon,Michigan State,Pac-12,0,3,"{'seconds': 17, 'minutes': 1}",3.0,3.0,65,65,4,7,11,False,Kickoff,"Cole Hahn kickoff for 64 yds , Travis Dye return for 11 yds to the Oregn 46 OREGON Penalty, Illegal Block (6 Yards) to the Oregn 6",,2018-12-31T22:25:28.000Z
401035254103999902,40103525421,401035254,21,5,Oregon,Pac-12,0,Michigan State,Oregon,Michigan State,Big Ten,6,3,"{'seconds': 0, 'minutes': 0}",3.0,3.0,0,100,0,4,0,False,End Period,End of 3rd Quarter,,2018-12-31T22:30:09.000Z
401035254104985601,40103525426,401035254,26,11,Michigan State,Big Ten,6,Oregon,Oregon,Michigan State,Pac-12,7,4,"{'seconds': 43, 'minutes': 1}",3.0,2.0,30,30,3,7,-2,False,Rush,"Brian Lewerke run for a loss of 2 yards to the Oregn 32 Brian Lewerke fumbled, recovered by MchSt",-1.38361205852023,2018-12-31T23:09:47.000Z
401035254104978301,40103525426,401035254,26,10,Michigan State,Big Ten,6,Oregon,Oregon,Michigan State,Pac-12,7,4,"{'seconds': 16, 'minutes': 2}",3.0,2.0,33,33,2,10,3,False,Rush,LJ Scott run for 3 yds to the Oregn 30,-0.2795197475233876,2018-12-31T23:09:13.000Z
401035254104947501,40103525426,401035254,26,3,Michigan State,Big Ten,6,Oregon,Oregon,Michigan State,Pac-12,7,4,"{'seconds': 24, 'minutes': 5}",3.0,2.0,57,57,3,2,3,False,Rush,LJ Scott run for 3 yds to the MchSt 46 for a 1ST down,1.3713780377782763,2018-12-31T23:02:47.000Z
401035254104945301,40103525426,401035254,26,2,Michigan State,Big Ten,6,Oregon,Oregon,Michigan State,Pac-12,7,4,"{'seconds': 46, 'minutes': 5}",3.0,2.0,65,65,2,10,8,False,Pass Reception,Brian Lewerke pass complete to Darrell Stewart Jr. for 8 yds to the MchSt 43,0.7010838908334129,2018-12-31T23:02:18.000Z
