id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
2433900620903,24339006209,243390062,9,3,Hawai'i,Western Athletic,0,Michigan State,Hawai'i,Michigan State,Big Ten,14,1,"{'seconds': 23, 'minutes': 1}",27,73,1,10,2,False,Pass Completion,Timmy Chang (HAW) pass across the middle complete to West Keliikipi (HAW) for 2 yards.,-0.4908856028320683,,,
2433900620911,24339006209,243390062,9,11,Hawai'i,Western Athletic,0,Michigan State,Hawai'i,Michigan State,Big Ten,14,2,"{'seconds': 30, 'minutes': 13}",47,53,3,4,10,False,Pass Completion,Timmy Chang (HAW) pass across the middle complete to Chad Owens (HAW) for 10 yards.,2.1494535227511236,,,
2433900620912,24339006209,243390062,9,12,Hawai'i,Western Athletic,0,Michigan State,Hawai'i,Michigan State,Big Ten,14,2,"{'seconds': 30, 'minutes': 13}",57,43,1,10,5,False,Pass Completion,Timmy Chang (HAW) pass right side complete to Britton Komine (HAW) for 5 yards.,0.0913907244107932,,,
2433900620906,24339006209,243390062,9,6,Hawai'i,Western Athletic,0,Michigan State,Hawai'i,Michigan State,Big Ten,14,2,"{'seconds': 0, 'minutes': 15}",36,64,3,1,0,False,Start of Period,Start of the 2nd quarter.,-0.7625769902527777,,,
2433900620907,24339006209,243390062,9,7,Hawai'i,Western Athletic,0,Michigan State,Hawai'i,Michigan State,Big Ten,14,2,"{'seconds': 0, 'minutes': 15}",36,64,3,1,5,False,Rush,West Keliikipi (HAW) rushed up the middle for 5 yards.,1.3036800445508856,,,
2433900620909,24339006209,243390062,9,9,Hawai'i,Western Athletic,0,Michigan State,Hawai'i,Michigan State,Big Ten,14,2,"{'seconds': 0, 'minutes': 14}",42,58,2,9,5,False,Penalty,5 yard penalty on Spartans.,,,,
2433900620914,24339006209,243390062,9,14,Hawai'i,Western Athletic,0,Michigan State,Hawai'i,Michigan State,Big Ten,14,2,"{'seconds': 30, 'minutes': 12}",65,35,3,2,-3,False,Rush,West Keliikipi (HAW) rushed up the middle for -3 yards.,-1.7229708295452364,,,
2433900620905,24339006209,243390062,9,5,Hawai'i,Western Athletic,0,Michigan State,Hawai'i,Michigan State,Big Ten,14,1,"{'seconds': 0, 'minutes': 0}",36,64,3,1,0,False,End Period,End of the 1st quarter.,-0.7625769902527777,,,
2433900620913,24339006209,243390062,9,13,Hawai'i,Western Athletic,0,Michigan State,Hawai'i,Michigan State,Big Ten,14,2,"{'seconds': 0, 'minutes': 13}",62,38,2,5,3,False,Rush,West Keliikipi (HAW) rushed up the middle for 3 yards.,-0.311535674839856,,,
2433900621505,24339006215,243390062,15,5,Hawai'i,Western Athletic,7,Michigan State,Hawai'i,Michigan State,Big Ten,21,2,"{'seconds': 30, 'minutes': 1}",62,38,1,10,0,False,Pass Incompletion,Timmy Chang (HAW) pass incomplete to the right side.,-0.7828922522763084,,,
2433900621506,24339006215,243390062,15,6,Hawai'i,Western Athletic,7,Michigan State,Hawai'i,Michigan State,Big Ten,21,2,"{'seconds': 30, 'minutes': 1}",62,38,2,10,2,False,Pass Completion,Timmy Chang (HAW) pass left side complete to Chad Owens (HAW) for 2 yards.,-0.5503067342628682,,,
2433900621509,24339006215,243390062,15,9,Hawai'i,Western Athletic,14,Michigan State,Hawai'i,Michigan State,Big Ten,21,2,"{'seconds': 0, 'minutes': 1}",0,100,0,0,0,True,Extra Point Good,Extra point by Justin Ayat (HAW) is good.,,,,
2433900621508,24339006215,243390062,15,8,Hawai'i,Western Athletic,13,Michigan State,Hawai'i,Michigan State,Big Ten,21,2,"{'seconds': 0, 'minutes': 1}",64,36,3,8,36,True,Pass Completion,Timmy Chang (HAW) pass across the middle complete to Chad Owens (HAW) for a 36 yard touchdown.,,,,
