id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
400547724104989702,40054772429,400547724,29,3,East Carolina,American Athletic,30,UCF,East Carolina,UCF,American Athletic,26,4,"{'seconds': 2, 'minutes': 1}",1.0,0.0,80,20,3,15,0,False,Timeout,"Timeout UCF, clock 01:02",,
400547724104998301,40054772429,400547724,29,5,East Carolina,American Athletic,30,UCF,East Carolina,UCF,American Athletic,26,4,"{'seconds': 16, 'minutes': 0}",0.0,0.0,76,24,4,19,0,False,Timeout,"Timeout EAST CAROLINA, clock 00:16",,
400547724104998901,40054772429,400547724,29,6,East Carolina,American Athletic,30,UCF,East Carolina,UCF,American Athletic,26,4,"{'seconds': 10, 'minutes': 0}",0.0,0.0,76,24,4,19,-11,False,Sack,Shane Carden sacked by Jaryl Mamea for a loss of 11 yards to the UCF 35,-1.433840501509163,
400547724104987101,40054772429,400547724,29,1,East Carolina,American Athletic,30,UCF,East Carolina,UCF,American Athletic,26,4,"{'seconds': 28, 'minutes': 1}",1.0,1.0,85,15,1,10,-3,False,Rush,TEAM run for a loss of 3 yards to the UCF 18,-0.538694771346236,
400547724104868303,40054772422,400547724,22,1,East Carolina,American Athletic,16,UCF,East Carolina,UCF,American Athletic,26,4,"{'seconds': 16, 'minutes': 13}",2.0,2.0,35,65,1,10,0,False,Kickoff,"Warren Harvey kickoff for 63 yds , Jordan Akins return for no gain to the UCF 6 Jordan Akins fumbled, recovered by UCF Jordan Akins  , return for 10 yds to the UCF 45 UCF Penalty, Illegal Block (6 Yards) to the UCF 6",,
400547724104978203,40054772428,400547724,28,1,East Carolina,American Athletic,30,UCF,East Carolina,UCF,American Athletic,26,4,"{'seconds': 17, 'minutes': 2}",2.0,2.0,35,65,1,10,0,False,Kickoff,Warren Harvey kickoff for 65 yds for a touchback,,
400547724102858601,4005477246,400547724,6,7,East Carolina,American Athletic,6,UCF,East Carolina,UCF,American Athletic,6,2,"{'seconds': 13, 'minutes': 14}",3.0,3.0,30,70,1,24,11,False,Fumble Recovery (Opponent),"Shane Carden run for 11 yds to the ECaro 41 Shane Carden fumbled, recovered by UCF Deion Green",-0.08677302344039717,
400547724101999901,4005477246,400547724,6,3,East Carolina,American Athletic,6,UCF,East Carolina,UCF,American Athletic,6,1,"{'seconds': 0, 'minutes': 0}",3.0,3.0,21,79,2,7,7,False,Pass Reception,Shane Carden pass complete to Chris Hairston for 7 yds to the ECaro 28 for a 1ST down,0.8477464336907312,
400547724101996401,4005477246,400547724,6,2,East Carolina,American Athletic,6,UCF,East Carolina,UCF,American Athletic,6,1,"{'seconds': 35, 'minutes': 0}",3.0,3.0,18,82,1,10,3,False,Rush,Anthony Scott run for 3 yds to the ECaro 21,-0.2150808966639328,
400547724102857101,4005477246,400547724,6,6,East Carolina,American Athletic,6,UCF,East Carolina,UCF,American Athletic,6,2,"{'seconds': 28, 'minutes': 14}",3.0,3.0,44,56,1,10,-14,False,Penalty,"Carden, Shane pass complete to Worthy, Cam for 31 yards to the UCF25, PENALTY EASTCRLINA pass interference (Jones, Isaiah) 14 yards to the EASTCRLINA30, NO PLAY.",,
