id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock
263362426165,26336242618,263362426,18,2,Army,FBS Independents,7,Navy,Navy,Army,FBS Independents,24,4,"{'seconds': 19, 'minutes': 4}",85,85,1,15,0,False,Sack,Carson Williams sacked by Tyler Tidwell at the Army 5 for a loss of 10 yards.,-0.2421505274809972,,,
263362426019,26336242602,263362426,2,6,Army,FBS Independents,6,Navy,Navy,Army,FBS Independents,0,1,"{'seconds': 45, 'minutes': 8}",41,41,1,15,41,True,Rush,Jeremy Trimble rush for 41 yards for a TOUCHDOWN.,,,,
263362426020,26336242602,263362426,2,7,Army,FBS Independents,7,Navy,Navy,Army,FBS Independents,0,1,"{'seconds': 45, 'minutes': 8}",3,3,-1,-1,0,True,Extra Point Good,Austin Miller extra point GOOD.,,,,
263362426021,26336242602,263362426,2,8,Army,FBS Independents,7,Navy,Navy,Army,FBS Independents,0,1,"{'seconds': 40, 'minutes': 8}",65,65,-1,-1,0,False,Kickoff,Justin Koenig kickoff for 57 yards out-of-bounds.,,,,
263362426012,26336242602,263362426,2,1,Army,FBS Independents,0,Navy,Navy,Army,FBS Independents,0,1,"{'seconds': 13, 'minutes': 11}",68,68,1,10,9,False,Rush,Mike Viti rush for 9 yards to the Army 41.,1.3745145306761655,,,
263362426016,26336242602,263362426,2,4,Army,FBS Independents,0,Navy,Navy,Army,FBS Independents,0,1,"{'seconds': 36, 'minutes': 9}",45,45,2,5,9,False,Rush,Wesley McMahand rush for 9 yards to the Navy 36 for a 1ST down.,0.7288139627518168,,,
263362426018,26336242602,263362426,2,5,Army,FBS Independents,0,Navy,Navy,Army,FBS Independents,0,1,"{'seconds': 10, 'minutes': 9}",36,36,1,10,0,False,Penalty,Army penalty 5 yard false start accepted.,,,,
263362426015,26336242602,263362426,2,3,Army,FBS Independents,0,Navy,Navy,Army,FBS Independents,0,1,"{'seconds': 55, 'minutes': 9}",50,50,1,10,5,False,Pass Completion,Carson Williams pass complete to Mike Viti for 5 yards to the Navy 45.,0.1018198743557602,,,
263362426014,26336242602,263362426,2,2,Army,FBS Independents,0,Navy,Navy,Army,FBS Independents,0,1,"{'seconds': 48, 'minutes': 10}",59,59,2,1,9,False,Pass Completion,Carson Williams pass complete to Jeremy Trimble for 9 yards to the 50 yard line for a 1ST down.,0.303384252844321,,,
263362426098,26336242610,263362426,10,4,Army,FBS Independents,7,Navy,Navy,Army,FBS Independents,7,3,"{'seconds': 46, 'minutes': 12}",83,83,4,2,6,False,Punt,"Owen Tolson punt for 42 yards, returned by Jason Tomlinson for 6 yards to the Navy 47.",,,,
263362426096,26336242610,263362426,10,2,Army,FBS Independents,7,Navy,Navy,Army,FBS Independents,7,3,"{'seconds': 11, 'minutes': 14}",91,91,2,10,7,False,Rush,Mike Viti rush for 7 yards to the Army 16.,0.16122729571275674,,,
263362426097,26336242610,263362426,10,3,Army,FBS Independents,7,Navy,Navy,Army,FBS Independents,7,3,"{'seconds': 32, 'minutes': 13}",84,84,3,3,1,False,Rush,Mike Viti rush for 1 yard to the Army 17.,-0.19992900970871563,,,
263362426095,26336242610,263362426,10,1,Army,FBS Independents,7,Navy,Navy,Army,FBS Independents,7,3,"{'seconds': 35, 'minutes': 14}",91,91,1,10,0,False,Rush,"Wesley McMahand rush for no gain to the Army 9, Army penalty holding declined.",-0.334056406101074,,,
263362426142,26336242614,263362426,14,2,Army,FBS Independents,7,Navy,Navy,Army,FBS Independents,14,4,"{'seconds': 8, 'minutes': 11}",74,74,2,8,2,False,Rush,Wesley McMahand rush for 2 yards to the Army 28.,-0.2969283210428273,,,
263362426141,26336242614,263362426,14,1,Army,FBS Independents,7,Navy,Navy,Army,FBS Independents,14,4,"{'seconds': 55, 'minutes': 11}",76,76,1,10,2,False,Rush,Mike Viti rush for 2 yards to the Army 26.,-0.43374920863139543,,,
